epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.20261343,0.09423366,-1.0190877,-1.0190877,10,1.0,0.4175,0.0,-0.0049006414136258235,-0.10625297841919913,-0.4120040650600324,-23.3,400,nan,nan,40,0.1,0.000625,0.0,-0.1309666416559818,-0.20996323573760228,-0.4420738654437927,-39.975,1600
1,0.2004528,0.11012056,-1.3823624,-1.3823624,20,1.0,0.35,0.0,-0.002347924090441052,-0.1084836428346415,-0.1969368089450269,-26.0,800,nan,nan,80,0.1,0.01,0.0,-0.13048339756508393,-0.22890977287183595,-0.5083102078787822,-39.6,3200
2,0.19923437,0.11819696,-1.842022,-1.842022,30,1.0,0.2125,0.0,-0.003275202381741566,-0.12798344426230499,-0.19486441109401048,-31.5,1200,nan,nan,120,0.1,0.008125,0.0,-0.1135902677403124,-0.20164134518436364,-0.3899629673981463,-39.675,4800
3,0.19917837,0.11681805,-2.0447268,-2.0447268,40,1.0,0.4275,0.0,-0.0036941752008809695,-0.10075635451042915,-0.17778336539960146,-22.9,1600,nan,nan,160,0.0,0.0,0.0,-0.1331035816435322,-0.19463628820162387,-0.3570811516390114,-40.0,6400
4,0.20091696,0.1190814,-2.365507,-2.365507,50,1.0,0.3425,0.0,-0.0048502208985613336,-0.1073886126638002,-0.18815920705781386,-26.3,2000,nan,nan,200,0.1,0.001875,0.0,-0.12427645283458644,-0.1899253579363181,-0.3458473226718113,-39.925,8000
5,0.2013924,0.11653186,-2.7134795,-2.7134795,60,1.0,0.3425,0.0,-0.004356763060512279,-0.11196720743883647,-0.19456898703719905,-26.3,2400,nan,nan,240,0.1,0.00625,0.0,-0.13265186064244933,-0.19569550870420105,-0.3967434877961321,-39.75,9600
6,0.20172997,0.115110904,-3.2623465,-3.2623465,70,1.0,0.2375,0.0,-0.007072603437229873,-0.1229236493266766,-0.20081732409510356,-30.5,2800,nan,nan,280,0.2,0.010624999999999999,0.0,-0.11490144281932255,-0.1743687735322071,-0.24754885021064918,-39.575,11200
7,0.20182589,0.11098321,-3.858177,-3.858177,80,1.0,0.0975,0.0,-0.020460252645240047,-0.16150294318891034,-0.33799728729509815,-36.1,3200,nan,nan,320,0.1,0.009375,0.0,-0.13847761189992616,-0.17407621470131343,-0.20392647438338543,-39.625,12800
8,0.20184809,0.10804077,-3.9612103,-3.9612103,90,1.0,0.2175,0.0,-0.0043465053137115945,-0.12833925789850478,-0.1794906760168437,-31.3,3600,nan,nan,360,0.0,0.0,0.0,-0.160365875230511,-0.18673691891224709,-0.27619119903582495,-40.0,14400
9,0.20188285,0.10496501,-4.577064,-4.577064,100,1.0,0.1125,0.0,-0.00401804259180005,-0.1404106389454813,-0.17564044687621463,-35.5,4000,nan,nan,400,0.0,0.0,0.0,-0.16237826312185136,-0.18255084848078013,-0.2504792344672888,-40.0,16000
10,0.20179667,0.102314174,-4.722861,-4.722861,110,1.0,0.2675,0.0,-0.009370410968921598,-0.136966898229552,-0.5431204994089381,-29.3,4400,nan,nan,440,0.0,0.0,0.0,-0.1514625995485333,-0.1765699969677919,-0.20101867585584823,-40.0,17600
11,0.20208585,0.10039293,-5.2802563,-5.2802563,120,1.0,0.145,0.0,-0.004431813018627068,-0.15040593273195246,-0.25560644648319875,-34.2,4800,nan,nan,480,0.0,0.0,0.0,-0.16467428729563247,-0.17823095378869616,-0.22373046857870463,-40.0,19200
12,0.20194586,0.09933751,-5.598737,-5.598737,130,1.0,0.155,0.0,-0.0030591428564628593,-0.14792772381752953,-0.2168001063943583,-33.8,5200,nan,nan,520,0.0,0.0,0.0,-0.1600330762082889,-0.1886540307983694,-0.29219100916537755,-40.0,20800
13,0.20214236,0.09716939,-5.952107,-5.952107,140,1.0,0.165,0.0,-0.013443492258086533,-0.14428212846002864,-0.17741830030357453,-33.4,5600,nan,nan,560,0.1,0.00375,0.0,-0.14830571125156355,-0.17066235412669917,-0.17686415050620752,-39.85,22400
14,0.20242126,0.09517952,-6.5153255,-6.5153255,150,1.0,0.1025,0.0,-0.006543534499696971,-0.15113886616117334,-0.21788250233194925,-35.9,6000,nan,nan,600,0.0,0.0,0.0,-0.16797209438296892,-0.17356180480326258,-0.17724728066044912,-40.0,24000
15,0.20267418,0.09382494,-7.26025,-7.26025,160,0.0,0.0,0.0,-0.1245498012271281,-0.16826306553452394,-0.18622017038244998,-40.0,6400,nan,nan,640,0.0,0.0,0.0,-0.17020011829335607,-0.17464862816030888,-0.1849912739891823,-40.0,25600
16,0.20247199,0.09281084,-7.2933173,-7.2933173,170,1.0,0.0475,0.0,-0.006516964990031708,-0.16317307130990089,-0.17795418803669613,-38.1,6800,nan,nan,680,0.1,0.005625,0.0,-0.14892100377362444,-0.18033540762365602,-0.2519274117356673,-39.775,27200
17,0.20265694,0.0914428,-7.935594,-7.935594,180,0.0,0.0,0.0,-0.12275219427513627,-0.1733527738339862,-0.27003492175362354,-40.0,7200,nan,nan,720,0.0,0.0,0.0,-0.1715624910705805,-0.17360559227618674,-0.17723309214202893,-40.0,28800
18,0.20269482,0.0901812,-8.062878,-8.062878,190,1.0,0.0475,0.0,-0.014490443089266301,-0.16478585547094526,-0.18530497636694765,-38.1,7600,nan,nan,760,0.0,0.0,0.0,-0.16802614120341378,-0.17578568184417562,-0.1878821979827813,-40.0,30400
19,0.20271544,0.088886574,-8.04125,-8.04125,200,1.0,0.1075,0.0,-0.0045332276968168515,-0.149304769996808,-0.18567433546139778,-35.7,8000,nan,nan,800,0.0,0.0,0.0,-0.16192553825274028,-0.17197005906623572,-0.17384882964877393,-40.0,32000
20,0.20278156,0.08762869,-8.9398155,-8.9398155,210,0.0,0.0,0.0,-0.12607095167588642,-0.16650866055113023,-0.17648327322057622,-40.0,8400,nan,nan,840,0.1,0.0025,0.0,-0.15426889461522622,-0.1720981088445462,-0.17405556478374815,-39.9,33600
21,0.20277141,0.08649563,-8.192225,-8.192225,220,1.0,0.18,0.0,-0.004529068301757178,-0.1458638867455205,-0.278824972950722,-32.8,8800,nan,nan,880,0.0,0.0,0.0,-0.17320493463724723,-0.1734674752826558,-0.1751537518181077,-40.0,35200
22,0.20269944,0.085413605,-9.688617,-9.688617,230,0.0,0.0,0.0,-0.14218255646581487,-0.17084235928366787,-0.21765028250758003,-40.0,9200,nan,nan,920,0.0,0.0,0.0,-0.17164357454086906,-0.1730369991522145,-0.17320512520750556,-40.0,36800
23,0.20276238,0.08461478,-9.778993,-9.778993,240,1.0,0.065,0.0,-0.007392928331708729,-0.1593731246471194,-0.17320510553157797,-37.4,9600,nan,nan,960,0.0,0.0,0.0,-0.1669000611723525,-0.17235567222388576,-0.17438997929688296,-40.0,38400
24,0.20285921,0.08408125,-9.459572,-9.459572,250,1.0,0.09,0.0,-0.00711142255480781,-0.1478209762331976,-0.17320510472310033,-36.4,10000,nan,nan,1000,0.0,0.0,0.0,-0.16652624235059516,-0.17423913606014413,-0.1927010384485158,-40.0,40000
25,0.20304596,0.08344188,-10.669958,-10.669958,260,0.0,0.0,0.0,-0.12010171842635453,-0.17041353920574884,-0.1946307493439413,-40.0,10400,nan,nan,1040,0.0,0.0,0.0,-0.1716599560881678,-0.1737273004851204,-0.1817163143401635,-40.0,41600
26,0.20297062,0.08289042,-10.004297,-10.004297,270,1.0,0.1,0.0,-0.004504051970943899,-0.14915423770359115,-0.1742325710948616,-36.0,10800,nan,nan,1080,0.0,0.0,0.0,-0.16868863023973332,-0.1740993226941178,-0.19411076623331008,-40.0,43200
27,0.20305353,0.0822977,-11.299452,-11.299452,280,0.0,0.0,0.0,-0.17320486313141237,-0.17453238065564136,-0.19298831003048122,-40.0,11200,nan,nan,1120,0.0,0.0,0.0,-0.16998056784331556,-0.17318410787645838,-0.17815782342847397,-40.0,44800
28,0.20311657,0.08169753,-11.300366,-11.300366,290,1.0,0.05,0.0,-0.01797605057613471,-0.16974211641953837,-0.2797104975908969,-38.0,11600,nan,nan,1160,0.0,0.0,0.0,-0.1732049204980598,-0.17320509752836696,-0.17320512166357294,-40.0,46400
29,0.20323765,0.08103363,-11.46898,-11.46898,300,1.0,0.055,0.0,-0.013349926833198699,-0.16229771887642086,-0.17336843038765704,-37.8,12000,nan,nan,1200,0.0,0.0,0.0,-0.17275844768256668,-0.1736371348770016,-0.1774706803133423,-40.0,48000
30,0.2032571,0.080497295,-11.397087,-11.397087,310,1.0,0.04,0.0,-0.029675464244015133,-0.1596773762256162,-0.19659835488963243,-38.4,12400,nan,nan,1240,0.0,0.0,0.0,-0.1696616500654232,-0.17357185030942773,-0.17663542671084603,-40.0,49600
31,0.20332764,0.08009743,-11.522327,-11.522327,320,1.0,0.1075,0.0,-0.009439125517604651,-0.15323746891642012,-0.17502948647174493,-35.7,12800,nan,nan,1280,0.0,0.0,0.0,-0.17224408571120753,-0.17831885307005615,-0.21477458518336717,-40.0,51200
32,0.20348996,0.08021597,-12.471872,-12.471872,330,1.0,0.015,0.0,-0.006620936034238049,-0.16662938457357002,-0.17333704669796954,-39.4,13200,nan,nan,1320,0.1,0.000625,0.0,-0.1400581234986667,-0.1716284490717519,-0.17936705908066544,-39.975,52800
