epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
63,0.87577456,0.10589375,0.20414631,0.05704663,1280.0,-40.93997,0.0,12800.0,0.05
64,0.8757479,0.10592187,0.20414032,0.0569909,1300.0,-38.783894,0.05,13000.0,0.035
65,0.875828,0.10591952,0.20413809,0.056890108,1320.0,-40.070057,0.05,13200.0,0.04
66,0.8758928,0.10588936,0.20412882,0.05679682,1340.0,-38.50311,0.0,13400.0,0.06
67,0.87597007,0.10590464,0.2041349,0.05686802,1360.0,-41.19728,0.0,13600.0,0.02
68,0.8759573,0.10595918,0.20413533,0.056812786,1380.0,-42.692993,0.0,13800.0,0.07
69,0.87602687,0.105973996,0.2041446,0.05673276,1400.0,-38.84018,0.05,14000.0,0.025
70,0.8760102,0.10601404,0.2041554,0.05668386,1420.0,-41.626602,0.05,14200.0,0.045
71,0.87606066,0.106022686,0.20416512,0.05659861,1440.0,-42.55121,0.05,14400.0,0.03
72,0.8759797,0.106041424,0.20415804,0.056524564,1460.0,-40.085117,0.1,14600.0,0.045
73,0.8758929,0.10599043,0.20415302,0.056444403,1480.0,-45.160397,0.0,14800.0,0.05
74,0.8758137,0.10599925,0.20414393,0.05652963,1500.0,-38.46974,0.05,15000.0,0.04
75,0.8759665,0.106032036,0.20415485,0.05650771,1520.0,-37.135063,0.05,15200.0,0.05
76,0.8758996,0.10599136,0.20414382,0.056475893,1540.0,-39.322147,0.1,15400.0,0.035
77,0.8758566,0.105955414,0.20414191,0.056420516,1560.0,-41.199326,0.0,15600.0,0.02
78,0.87590677,0.10597537,0.20413333,0.056389112,1580.0,-37.959423,0.1,15800.0,0.07
79,0.87587065,0.105964124,0.20413215,0.056345426,1600.0,-40.819317,0.05,16000.0,0.025
80,0.8758634,0.10593144,0.20414126,0.05623809,1620.0,-40.758263,0.05,16200.0,0.04
81,0.87594414,0.10596272,0.20412868,0.05619141,1640.0,-46.01956,0.0,16400.0,0.035
82,0.87592477,0.10595102,0.20413077,0.056099538,1660.0,-43.628468,0.0,16600.0,0.025
83,0.8759001,0.10595393,0.20413011,0.05600323,1680.0,-43.78046,0.0,16800.0,0.06
84,0.8760071,0.10599921,0.20413676,0.05591871,1700.0,-41.815166,0.0,17000.0,0.03
85,0.87598586,0.10598773,0.204131,0.05584608,1720.0,-43.838116,0.0,17200.0,0.025
86,0.87594527,0.10599247,0.20413345,0.05575667,1740.0,-45.866077,0.0,17400.0,0.015
87,0.876018,0.1059754,0.20412928,0.05565332,1760.0,-40.894997,0.05,17600.0,0.01
88,0.87613386,0.106033675,0.20415053,0.055530213,1780.0,-41.935516,0.05,17800.0,0.065
89,0.87623245,0.106076814,0.204151,0.055513337,1800.0,-45.33089,0.0,18000.0,0.05
90,0.8762667,0.106074184,0.20416163,0.055407196,1820.0,-42.53881,0.05,18200.0,0.01
91,0.876254,0.10603195,0.20415495,0.055320654,1840.0,-40.841125,0.05,18400.0,0.035
92,0.8762409,0.10605767,0.20415497,0.055330373,1860.0,-45.065266,0.0,18600.0,0.025
93,0.8762987,0.10605342,0.20415866,0.05526159,1880.0,-45.40069,0.0,18800.0,0.05
94,0.87627125,0.106084466,0.20416541,0.05520667,1900.0,-44.1087,0.05,19000.0,0.075
95,0.8763029,0.10606467,0.20416164,0.055141624,1920.0,-44.382484,0.0,19200.0,0.03
96,0.87631273,0.10607833,0.204154,0.05512011,1940.0,-44.824684,0.05,19400.0,0.05
97,0.8763215,0.10606301,0.20416851,0.055237006,1960.0,-44.797882,0.0,19600.0,0.04
98,0.87626535,0.10607468,0.20416643,0.055231094,1980.0,-44.68718,0.0,19800.0,0.06
99,0.87627596,0.10608289,0.20416568,0.055179,2000.0,-47.276924,0.0,20000.0,0.05
