epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.42043725,0.05441418,-1.330475,-1.330475,10,0.0,0.0,0.0,-0.18487247845755345,-0.2848394716260267,-0.5887820745617028,-40.0,400,nan,nan,40,0.0,0.0,0.0,-0.15349567126255254,-0.29343434410274316,-0.5420749996906957,-40.0,1600
1,0.4247972,0.046982918,-1.6741086,-1.6741086,20,0.0,0.0,0.0,-0.1685419771638686,-0.33918762012624404,-0.6100887697106567,-40.0,800,nan,nan,80,0.0,0.0,0.0,-0.15579628775647342,-0.2882871859723788,-0.5033341993214073,-40.0,3200
2,0.42415783,0.044055168,-1.983043,-1.983043,30,0.0,0.0,0.0,-0.2041084192380578,-0.29687756333660975,-0.5110393188646425,-40.0,1200,nan,nan,120,0.0,0.0,0.0,-0.1700530366371103,-0.2806724764596845,-0.4646768058402692,-40.0,4800
3,0.42085585,0.042862598,-2.34883,-2.34883,40,0.0,0.0,0.0,-0.1998907899381413,-0.2716059630213498,-0.3891785868643672,-40.0,1600,nan,nan,160,0.0,0.0,0.0,-0.18231174635330438,-0.2707647000802783,-0.3659641658263769,-40.0,6400
4,0.41823483,0.041130405,-2.721162,-2.721162,50,0.0,0.0,0.0,-0.17535126122934155,-0.24624525667452943,-0.30898056406007685,-40.0,2000,nan,nan,200,0.0,0.0,0.0,-0.1912192779341341,-0.2555563039918163,-0.3381004515175411,-40.0,8000
5,0.4156178,0.03968252,-3.1170936,-3.1170936,60,0.0,0.0,0.0,-0.17756838123280677,-0.25178875157648273,-0.31752811046261437,-40.0,2400,nan,nan,240,0.0,0.0,0.0,-0.17573952281593253,-0.2403022619371665,-0.3065791571950379,-40.0,9600
6,0.41324365,0.038890343,-3.5318701,-3.5318701,70,0.0,0.0,0.0,-0.18879775486233608,-0.23528715011754942,-0.2734240097883221,-40.0,2800,nan,nan,280,0.0,0.0,0.0,-0.1882824397433642,-0.24774226341651043,-0.316205746953012,-40.0,11200
7,0.41144884,0.038174983,-3.92499,-3.92499,80,0.0,0.0,0.0,-0.17428932623084953,-0.23896842873662286,-0.3008817251890202,-40.0,3200,nan,nan,320,0.0,0.0,0.0,-0.19141808012696632,-0.24668726090986284,-0.3076893789626883,-40.0,12800
8,0.40965095,0.037645984,-4.3547406,-4.3547406,90,0.0,0.0,0.0,-0.19224392327268164,-0.23799807950888366,-0.29399946911077735,-40.0,3600,nan,nan,360,0.0,0.0,0.0,-0.16983767893122453,-0.2394727710068434,-0.3053840754811289,-40.0,14400
9,0.4091247,0.036750477,-4.772468,-4.772468,100,0.0,0.0,0.0,-0.20772219487783183,-0.26165444054138276,-0.3029760942219382,-40.0,4000,nan,nan,400,0.0,0.0,0.0,-0.18197043618769787,-0.23462981692337417,-0.3000455091072419,-40.0,16000
10,0.40798184,0.036213253,-5.167848,-5.167848,110,0.0,0.0,0.0,-0.17280116648157542,-0.23688750918298304,-0.3077740924105401,-40.0,4400,nan,nan,440,0.0,0.0,0.0,-0.18134613374437353,-0.23958887936156228,-0.2976256947920678,-40.0,17600
11,0.40714422,0.035789754,-5.5636425,-5.5636425,120,0.0,0.0,0.0,-0.19811621198256366,-0.24377029185269403,-0.28045315054861386,-40.0,4800,nan,nan,480,0.0,0.0,0.0,-0.17459892111656342,-0.23661178801053057,-0.2948595424351824,-40.0,19200
12,0.4068205,0.03541584,-5.9864016,-5.9864016,130,0.0,0.0,0.0,-0.15984557985456904,-0.23151421508000403,-0.27589238496073226,-40.0,5200,nan,nan,520,0.0,0.0,0.0,-0.18693442194144486,-0.24078500726162946,-0.3097074951540789,-40.0,20800
13,0.4061971,0.03516602,-6.3717055,-6.3717055,140,0.0,0.0,0.0,-0.16858687557930413,-0.23806610544537693,-0.30492347443437984,-40.0,5600,nan,nan,560,0.0,0.0,0.0,-0.17163510394967396,-0.24031223522907635,-0.3063922824816264,-40.0,22400
14,0.40576923,0.034821797,-6.766274,-6.766274,150,0.0,0.0,0.0,-0.15810669222195678,-0.22433069912327552,-0.26359703898076603,-40.0,6000,nan,nan,600,0.0,0.0,0.0,-0.18446181994680494,-0.24091647559585455,-0.2986212972574035,-40.0,24000
15,0.40561357,0.034506362,-7.1613855,-7.1613855,160,0.0,0.0,0.0,-0.197822812438861,-0.2251313848978773,-0.2576699525763747,-40.0,6400,nan,nan,640,0.0,0.0,0.0,-0.179235123315027,-0.23235302147484682,-0.28845669950109826,-40.0,25600
16,0.4053357,0.03427534,-7.553927,-7.553927,170,0.0,0.0,0.0,-0.19397611512905719,-0.24574990452991027,-0.2990814292733526,-40.0,6800,nan,nan,680,0.0,0.0,0.0,-0.17511655413822463,-0.24293412787102478,-0.31322320179644725,-40.0,27200
17,0.4048365,0.034230817,-7.9267926,-7.9267926,180,0.0,0.0,0.0,-0.18247780074621744,-0.23871960917048043,-0.2885574553769696,-40.0,7200,nan,nan,720,0.0,0.0,0.0,-0.1782552118969884,-0.24525189919996535,-0.31394795285357835,-40.0,28800
