epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.20510462,0.05529113,-1.5328865,-1.5328865,10,0.0,0.0,0.0,-0.17320468680746715,-0.17320509987638416,-0.17320510548866222,-40.0,400,nan,nan,40,0.0,0.0,0.0,-0.17076966804193036,-0.18943379899260823,-0.2709299995082628,-40.0,1600
1,0.20485877,0.056600217,-1.7846422,-1.7846422,20,0.0,0.0,0.0,-0.17320466279220925,-0.17320509485042213,-0.17320510533121813,-40.0,800,nan,nan,80,0.0,0.0,0.0,-0.17320488908264617,-0.17320509732630746,-0.17320510703647915,-40.0,3200
2,0.20533262,0.0544599,-2.090039,-2.090039,30,0.0,0.0,0.0,-0.1732046660420679,-0.17320509305388554,-0.17320510551436494,-40.0,1200,nan,nan,120,0.0,0.0,0.0,-0.17320482081206456,-0.17320509593721575,-0.17320511125337976,-40.0,4800
3,0.20424412,0.052511636,-2.5152235,-2.5152235,40,0.0,0.0,0.0,-0.17320469466645033,-0.17320509717544205,-0.17320510552837864,-40.0,1600,nan,nan,160,0.0,0.0,0.0,-0.17320493298288817,-0.17320509975091608,-0.17320513139318025,-40.0,6400
4,0.20375158,0.050932933,-2.9292884,-2.9292884,50,0.0,0.0,0.0,-0.17320477823773123,-0.17320509718938942,-0.17320510549084484,-40.0,2000,nan,nan,200,0.0,0.0,0.0,-0.17312069350526252,-0.1733829595964364,-0.17616973598913752,-40.0,8000
5,0.20379423,0.049694244,-3.3604212,-3.3604212,60,0.0,0.0,0.0,-0.1732046589191024,-0.17320509697514525,-0.17320510487303517,-40.0,2400,nan,nan,240,0.0,0.0,0.0,-0.17320480488612783,-0.17324160165068467,-0.1743118735618677,-40.0,9600
6,0.20380245,0.04878841,-3.7294574,-3.7294574,70,0.0,0.0,0.0,-0.17320465834147108,-0.17320509787026914,-0.1732051419311653,-40.0,2800,nan,nan,280,0.0,0.0,0.0,-0.1732049538228665,-0.17408756688639876,-0.19306936931057242,-40.0,11200
7,0.20412076,0.047897283,-4.107467,-4.107467,80,0.0,0.0,0.0,-0.173204899999488,-0.173205098742127,-0.17320511243025713,-40.0,3200,nan,nan,320,0.0,0.0,0.0,-0.17320478632179503,-0.1732050958499542,-0.17320510979517836,-40.0,12800
8,0.20405477,0.047144536,-4.506195,-4.506195,90,0.0,0.0,0.0,-0.17320477530678355,-0.17320509905907905,-0.17320510544947007,-40.0,3600,nan,nan,360,0.0,0.0,0.0,-0.17320486007269748,-0.17320509781568927,-0.173205110581551,-40.0,14400
9,0.20381606,0.04644959,-4.949716,-4.949716,100,0.0,0.0,0.0,-0.1732048844034145,-0.17320510022204275,-0.17320515299798372,-40.0,4000,nan,nan,400,0.0,0.0,0.0,-0.1732048915519937,-0.17320509843764853,-0.1732051233441548,-40.0,16000
10,0.20393935,0.04587608,-5.319054,-5.319054,110,0.0,0.0,0.0,-0.17320466811221533,-0.17320509240192244,-0.17320510546045162,-40.0,4400,nan,nan,440,0.0,0.0,0.0,-0.1732048494777771,-0.1732050972843752,-0.17320512591908518,-40.0,17600
11,0.20387964,0.045368608,-5.7641478,-5.7641478,120,0.0,0.0,0.0,-0.17320466911496948,-0.17320509597839934,-0.17320510452862445,-40.0,4800,nan,nan,480,0.0,0.0,0.0,-0.17320498308069426,-0.1732050994220633,-0.17320513866333234,-40.0,19200
12,0.20373997,0.044913273,-6.1741834,-6.1741834,130,0.0,0.0,0.0,-0.17320475857147996,-0.1732050988737979,-0.17320510547923476,-40.0,5200,nan,nan,520,0.0,0.0,0.0,-0.17320485101082247,-0.17320509784668764,-0.17320514551156288,-40.0,20800
13,0.20396037,0.0445434,-6.5676537,-6.5676537,140,0.0,0.0,0.0,-0.17320465458651388,-0.17320509792287847,-0.17320510386853993,-40.0,5600,nan,nan,560,0.0,0.0,0.0,-0.17320477387116526,-0.1732050952972386,-0.17320511379174466,-40.0,22400
14,0.20408444,0.044240713,-6.984957,-6.984957,150,0.0,0.0,0.0,-0.17320468016760648,-0.1732050999653677,-0.17320510548288945,-40.0,6000,nan,nan,600,0.0,0.0,0.0,-0.17320481932391396,-0.1732177322756,-0.17331346644254317,-40.0,24000
15,0.20403156,0.043974053,-7.2602773,-7.2602773,160,0.0,0.0,0.0,-0.17320465934248336,-0.17320509486289176,-0.17320516671175315,-40.0,6400,nan,nan,640,0.0,0.0,0.0,-0.17320488275668003,-0.17320509820414956,-0.17320513141725616,-40.0,25600
16,0.20434351,0.04381608,-7.619585,-7.619585,170,0.0,0.0,0.0,-0.17320470091987542,-0.17320509516639823,-0.17320522580423392,-40.0,6800,nan,nan,680,0.0,0.0,0.0,-0.17320477830083264,-0.1732050939394087,-0.1732051264730486,-40.0,27200
17,0.20419367,0.043651745,-8.100882,-8.100882,180,0.0,0.0,0.0,-0.1732046754005486,-0.173205097324475,-0.17320510545939805,-40.0,7200,nan,nan,720,0.0,0.0,0.0,-0.17320493602278159,-0.1733837774617943,-0.17444847892328813,-40.0,28800
18,0.20433514,0.043486044,-8.525498,-8.525498,190,0.0,0.0,0.0,-0.1732050832416128,-0.17320510101182626,-0.17320510541993023,-40.0,7600,nan,nan,760,0.0,0.0,0.0,-0.17320484974867764,-0.17320509700004666,-0.17320511828875015,-40.0,30400
19,0.20428364,0.043490008,-8.762653,-8.762653,200,0.0,0.0,0.0,-0.17320465820315392,-0.17320509930395978,-0.17320510552236396,-40.0,8000,nan,nan,800,0.0,0.0,0.0,-0.1732049726570751,-0.17353510077849071,-0.17756158099885422,-40.0,32000
20,0.20428614,0.043369435,-9.061518,-9.061518,210,0.0,0.0,0.0,-0.17320467737247427,-0.17320509710055543,-0.17320514530168737,-40.0,8400,nan,nan,840,0.0,0.0,0.0,-0.17320489348749768,-0.17320509761488212,-0.17320511063297023,-40.0,33600
21,0.20433526,0.043320995,-9.597217,-9.597217,220,0.0,0.0,0.0,-0.1732050845628345,-0.17320510198375416,-0.17320510551637905,-40.0,8800,nan,nan,880,0.0,0.0,0.0,-0.17320489839329095,-0.1732050966508591,-0.17320511463066093,-40.0,35200
22,0.20430961,0.043242663,-9.735794,-9.735794,230,0.0,0.0,0.0,-0.1732047222478389,-0.17320509459693553,-0.17320510550377272,-40.0,9200,nan,nan,920,0.0,0.0,0.0,-0.17320488072310955,-0.17320509810842818,-0.17320512151367382,-40.0,36800
