epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.0,1.0,0.0,1.0,20.0,-2.469833,0.0,40.0,0.0
1,0.0,1.0,0.0,1.0,40.0,-2.918261,0.0,80.0,0.0
2,0.0,1.0,0.0,1.0,60.0,-3.5676699,0.0,120.0,0.0
3,0.0,1.0,0.0,1.0,80.0,-2.8671074,0.0,160.0,0.0
4,0.0,1.0,0.0,1.0,100.0,-3.0539773,0.0,200.0,0.0
5,0.0,1.0,0.0,1.0,120.0,-3.8408325,0.05,240.0,0.0
6,0.0,1.0,0.0,1.0,140.0,-4.092078,0.0,280.0,0.0
7,0.0,1.0,0.0,1.0,160.0,-2.770258,0.05,320.0,0.0
8,0.0,1.0,0.0,1.0,180.0,-2.2214859,0.3,360.0,0.0
9,0.0,1.0,0.0,1.0,200.0,-2.6331282,0.35,400.0,0.0
10,0.0,1.0,0.0,1.0,220.0,-2.383004,0.4,440.0,0.025
11,0.0,1.0,0.0,1.0,240.0,-2.3609707,0.55,480.0,0.075
12,0.0,1.0,0.0,1.0,260.0,-2.1480265,0.65,520.0,0.15
13,0.0,1.0,0.0,1.0,280.0,-2.457605,0.7,560.0,0.25
14,0.0,1.0,0.0,1.0,300.0,-1.9194603,0.7,600.0,0.25
15,0.0,1.0,0.0,1.0,320.0,-2.2059708,0.85,640.0,0.175
16,0.0,1.0,0.0,1.0,340.0,-2.2072008,0.9,680.0,0.325
17,0.0,1.0,0.0,1.0,360.0,-1.6308684,0.9,720.0,0.175
18,0.0,1.0,0.0,1.0,380.0,-1.9768431,0.85,760.0,0.2
19,0.0,1.0,0.0,1.0,400.0,-1.9361515,0.75,800.0,0.2
20,0.0,1.0,0.0,1.0,420.0,-2.0557282,0.9,840.0,0.175
21,0.0,1.0,0.0,1.0,440.0,-2.137179,0.7,880.0,0.25
22,0.0,1.0,0.0,1.0,460.0,-2.2174888,0.95,920.0,0.275
23,0.0,1.0,0.0,1.0,480.0,-2.4665496,0.4,960.0,0.225
24,0.0,1.0,0.0,1.0,500.0,-2.2405112,1.0,1000.0,0.225
25,0.0,1.0,0.0,1.0,520.0,-2.0715017,1.0,1040.0,0.25
26,0.0,1.0,0.0,1.0,540.0,-2.4051003,1.0,1080.0,0.275
27,0.0,1.0,0.0,1.0,560.0,-2.1861615,1.0,1120.0,0.225
28,0.0,1.0,0.0,1.0,580.0,-2.2728832,1.0,1160.0,0.3
29,0.0,1.0,0.0,1.0,600.0,-2.1536856,1.0,1200.0,0.3
