epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.19995424,0.101063184,-1.0189661,-1.0189661,10,1.0,0.215,0.0,-0.00677076545235154,-0.126249786679224,-0.3869519879449643,-31.4,400,nan,nan,40,0.1,0.005625,0.0,-0.13368287425285333,-0.21483965825159546,-0.40701886198312576,-39.775,1600
1,0.20087333,0.113266096,-1.4507034,-1.4507034,20,1.0,0.165,0.0,-0.0022029007348471686,-0.13876938675878914,-0.26205314548131486,-33.4,800,nan,nan,80,0.2,0.01125,0.0,-0.11286420287727869,-0.23723941027535309,-0.5255392486326332,-39.55,3200
2,0.19771452,0.12087764,-1.6966785,-1.6966785,30,1.0,0.2275,0.0,-0.004922153632285511,-0.13350413353975996,-0.22867277336235264,-30.9,1200,nan,nan,120,0.3,0.023125,0.0,-0.09010756498905717,-0.21122617585098155,-0.44787068557980164,-39.075,4800
3,0.19962877,0.12385052,-2.0402887,-2.0402887,40,1.0,0.2225,0.0,-0.002928522654592231,-0.1235958794226244,-0.22296550861097458,-31.1,1600,nan,nan,160,0.1,0.010624999999999999,0.0,-0.12655562851131497,-0.22606708898711006,-0.5776342878655869,-39.575,6400
4,0.19879486,0.12810583,-2.2295065,-2.2295065,50,1.0,0.2975,0.0,-0.000535985730964838,-0.11148369365418526,-0.23884508906895974,-28.1,2000,nan,nan,200,0.1,0.00125,0.0,-0.12163004650042042,-0.21851177150689,-0.4941657791408128,-39.95,8000
5,0.19911629,0.124232225,-2.4591923,-2.4591923,60,1.0,0.2925,0.0,-0.002866624158071768,-0.1084796035277887,-0.19355114903269655,-28.3,2400,nan,nan,240,0.2,0.026250000000000002,0.0,-0.12912371028911857,-0.21111393775389814,-0.3871539238031726,-38.95,9600
6,0.200037,0.12474608,-2.672363,-2.672363,70,1.0,0.3275,0.0,-0.003696765299444906,-0.10900893725989175,-0.20731000881455705,-26.9,2800,nan,nan,280,0.4,0.0425,0.0,-0.09319469861273726,-0.19114285464749597,-0.42267178160150626,-38.3,11200
7,0.1994819,0.123700075,-3.4812622,-3.4812622,80,1.0,0.1825,0.0,-0.007155977530632229,-0.13056398006796788,-0.24261474811384587,-32.7,3200,nan,nan,320,0.4,0.05125,0.0,-0.10108002825711529,-0.2011504232934763,-0.4419491091999945,-37.95,12800
8,0.19960946,0.12399349,-3.3676848,-3.3676848,90,1.0,0.375,0.0,-0.003033387949376282,-0.10307242582965813,-0.19482677307610533,-25.0,3600,nan,nan,360,0.1,0.005,0.0,-0.1429093921656098,-0.2347748112091712,-0.45762194694027103,-39.8,14400
9,0.19984543,0.12333146,-4.0663495,-4.0663495,100,1.0,0.1675,0.0,-0.006250710817612355,-0.1385988411012195,-0.24113347787509384,-33.3,4000,nan,nan,400,0.0,0.0,0.0,-0.1424951277281656,-0.20929561440171024,-0.41746896327282795,-40.0,16000
