epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,-0.02717921,0.55549824,0.022113822,0.6521365,20.0,-2.4319093,0.0,44.0,0.0
1,-0.025390485,0.5577493,0.016368521,0.63572174,40.0,-2.1648364,0.0,84.0,0.0
2,-0.04598763,0.5568056,0.0024061343,0.6304171,60.0,-2.3802717,0.15,124.0,0.025
3,-0.029075362,0.56651115,0.011732144,0.6254811,80.0,-2.8096197,0.1,164.0,0.025
4,-0.021019276,0.5685123,0.013177643,0.6170592,100.0,-2.6241164,0.3,204.0,0.15
5,-0.026299201,0.5646938,0.0061066346,0.60747385,120.0,-2.508325,0.45,244.0,0.025
6,-0.028711725,0.56618685,0.0042823725,0.6054369,140.0,-2.340972,0.25,284.0,0.075
7,-0.02207206,0.5672711,0.006986933,0.60070324,160.0,-2.6164691,0.3,324.0,0.15
8,-0.022837501,0.5689359,0.0058301054,0.596486,180.0,-2.7698753,0.4,364.0,0.05
9,-0.021266608,0.57185155,0.004415023,0.5920707,200.0,-2.5343442,0.6,404.0,0.15
10,-0.016295638,0.5737612,0.005535176,0.5875472,220.0,-2.5485287,0.35,444.0,0.1
11,-0.018548615,0.57325196,0.003757882,0.5851442,240.0,-2.62388,0.4,484.0,0.075
12,-0.019896762,0.57255363,0.00088354433,0.58284914,260.0,-2.7398164,0.25,524.0,0.125
13,-0.019462362,0.57400775,0.0006559505,0.57818675,280.0,-2.8898013,0.25,564.0,0.125
14,-0.020841949,0.5737711,-0.00029402785,0.57538193,300.0,-2.8987987,0.5,604.0,0.15
15,-0.021388788,0.5755652,-0.0017767223,0.572914,320.0,-2.3044806,0.65,644.0,0.05
16,-0.017839793,0.57626283,-0.00010700291,0.57040393,340.0,-3.1605785,0.35,684.0,0.1
17,-0.021550905,0.5746255,-0.0023672897,0.56671304,360.0,-2.7402344,0.45,724.0,0.1
18,-0.022599101,0.57420534,-0.0034897714,0.56497467,380.0,-2.2093794,0.6,764.0,0.175
19,-0.021753576,0.574023,-0.0030423594,0.56310755,400.0,-2.9397914,0.6,804.0,0.15
20,-0.019017033,0.5770174,-0.0015340918,0.5621514,420.0,-2.6199543,0.65,844.0,0.2
21,-0.017123017,0.5783527,-0.0010692198,0.5602227,440.0,-2.5215588,0.65,884.0,0.225
22,-0.0168771,0.577283,-0.0011728075,0.5581853,460.0,-2.4314375,0.65,924.0,0.375
23,-0.015708543,0.5769693,-0.0012111897,0.5564489,480.0,-2.5351124,0.5,964.0,0.2
24,-0.014378046,0.57788384,-0.0004048543,0.5550116,500.0,-2.6371064,0.75,1004.0,0.25
25,-0.014910109,0.57975036,-0.000741377,0.55454856,520.0,-2.60338,0.7,1044.0,0.175
26,-0.014256716,0.58002603,-0.00092340726,0.5545332,540.0,-2.421909,0.95,1084.0,0.25
27,-0.014638372,0.58047867,-0.0008955193,0.55318457,560.0,-2.6814075,0.95,1124.0,0.275
28,-0.011978598,0.5809102,0.00016023312,0.5518295,580.0,-2.386931,0.8,1164.0,0.3
29,-0.010474278,0.5818899,0.0006223712,0.5515773,600.0,-2.4064744,0.85,1204.0,0.3
30,-0.008755738,0.5799132,0.0014513102,0.54949284,620.0,-2.7937462,0.95,1244.0,0.4
31,-0.0071670264,0.5784066,0.0015545478,0.54892343,640.0,-2.4735086,0.9,1284.0,0.35
32,-0.006887665,0.57887053,0.0012499357,0.54827404,660.0,-2.4891887,0.75,1324.0,0.225
33,-0.0074497145,0.5805863,0.0006079846,0.5486777,680.0,-2.2665284,0.85,1364.0,0.225
34,-0.005653207,0.5801383,0.0013156519,0.54744464,700.0,-2.7210357,1.0,1404.0,0.325
35,-0.0051002973,0.57928276,0.0011915483,0.54620856,720.0,-2.6128376,0.9,1444.0,0.35
36,-0.0054019843,0.5789231,0.0010037364,0.5452169,740.0,-2.8864915,1.0,1484.0,0.325
37,-0.002790004,0.5782329,0.002154172,0.5444008,760.0,-2.863743,0.95,1524.0,0.25
38,-0.00396994,0.57731616,0.0017913333,0.5443499,780.0,-2.72283,1.0,1564.0,0.25
39,-0.003196785,0.577158,0.0021158825,0.5441377,800.0,-2.7264645,0.95,1604.0,0.225
40,-0.0015282782,0.5774597,0.0031572678,0.5437646,820.0,-2.7210014,0.9,1644.0,0.225
41,-0.00046077883,0.5782373,0.003617054,0.5438796,840.0,-2.432863,0.95,1684.0,0.2
42,0.0011341907,0.5783678,0.0042896066,0.54325557,860.0,-2.6696308,0.8,1724.0,0.25
43,-0.0026744152,0.578369,0.002274255,0.54265064,880.0,-3.3446279,0.85,1764.0,0.275
44,-0.0032505428,0.5789567,0.0019028697,0.5425415,900.0,-2.6742094,1.0,1804.0,0.325
45,-0.0037199638,0.5783807,0.0016669084,0.5418756,920.0,-2.6573913,0.95,1844.0,0.35
46,-0.005217325,0.57875466,0.0007247536,0.54166865,940.0,-2.6893816,1.0,1884.0,0.25
47,-0.0038337302,0.57831496,0.001491528,0.5410197,960.0,-2.7195406,0.9,1924.0,0.25
48,-0.0067624934,0.57804275,-4.184642e-05,0.54027057,980.0,-2.9968212,0.95,1964.0,0.425
49,-0.0067949435,0.5770306,-8.19983e-06,0.5393198,1000.0,-2.425004,1.0,2004.0,0.45
