epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.20212577,0.06409422,-1.5927992,-1.5927992,10,0.0,0.0,0.0,-0.15237141960870443,-0.20048265631839216,-0.499519526249763,-40.0,400,nan,nan,40,0.0,0.0,0.0,-0.1729824838833726,-0.20427118919744286,-0.4082812447988774,-40.0,1600
1,0.20128109,0.072277,-1.8591479,-1.8591479,20,0.0,0.0,0.0,-0.1563181162303559,-0.17222555091323932,-0.18035443853378658,-40.0,800,nan,nan,80,0.0,0.0,0.0,-0.17063041315417568,-0.20381600806536726,-0.36397774235095537,-40.0,3200
2,0.20144753,0.08973868,-2.3330743,-2.3330743,30,0.0,0.0,0.0,-0.17280168195045037,-0.20830862895802799,-0.6315491423075976,-40.0,1200,nan,nan,120,0.0,0.0,0.0,-0.1702275459383325,-0.22708674768017278,-0.560302917061907,-40.0,4800
3,0.20352615,0.10101619,-2.6365118,-2.6365118,40,0.0,0.0,0.0,-0.1507406166263105,-0.17789623075460248,-0.29027589138920457,-40.0,1600,nan,nan,160,0.0,0.0,0.0,-0.15368602768851528,-0.21378984399524725,-0.4276464486775648,-40.0,6400
4,0.20451057,0.10430904,-2.9909973,-2.9909973,50,0.0,0.0,0.0,-0.09706748455336825,-0.17469394502258076,-0.28412470785483956,-40.0,2000,nan,nan,200,0.0,0.0,0.0,-0.16116588443120738,-0.23562169923455056,-0.5493336067556945,-40.0,8000
5,0.20556858,0.10951781,-3.322796,-3.322796,60,1.0,0.1475,0.0,-0.00290025113364523,-0.1529497466840099,-0.5054770101082644,-34.1,2400,nan,nan,240,0.0,0.0,0.0,-0.13416377551667985,-0.22720606680554184,-0.5253397399668953,-40.0,9600
6,0.20567684,0.11157557,-3.688285,-3.688285,70,1.0,0.1575,0.0,-0.019579739638948938,-0.15365302190798782,-0.2884492758510517,-33.7,2800,nan,nan,280,0.2,0.013125000000000001,0.0,-0.10891968369009389,-0.21990769212596936,-0.5186547736698892,-39.475,11200
7,0.20473227,0.11293027,-4.048147,-4.048147,80,1.0,0.22,0.0,-0.0016914828815896928,-0.1315454747450977,-0.5243254565366654,-31.2,3200,nan,nan,320,0.2,0.013750000000000002,0.0,-0.09941409474109807,-0.20155670255236288,-0.5191654820844218,-39.45,12800
8,0.20583898,0.11618335,-4.6325517,-4.6325517,90,1.0,0.04,0.0,-0.02873888309106557,-0.15131128890899706,-0.36414763029666003,-38.4,3600,nan,nan,360,0.1,0.011875,0.0,-0.13309700667407515,-0.22649053477321016,-0.5670960721195447,-39.525,14400
9,0.20506936,0.117215835,-5.041018,-5.041018,100,1.0,0.055,0.0,-0.010675432938212602,-0.21437353369860887,-0.6981049617892721,-37.8,4000,nan,nan,400,0.2,0.008125,0.0,-0.11334556182198226,-0.20132457230807552,-0.38048164291040265,-39.675,16000
