epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.42011866,0.047104392,-1.3077033,-1.3077033,10,0.0,0.0,0.0,-0.07264215360361571,-0.15110755172171864,-0.28691596804826397,-40.0,400,nan,nan,40,0.0,0.0,0.0,-0.08615248181051142,-0.18576839773772386,-0.30771757159132884,-40.0,1600
1,0.42631248,0.045309972,-1.6793504,-1.6793504,20,0.0,0.0,0.0,-0.10977702871628602,-0.17652500785507663,-0.2928500926046608,-40.0,800,nan,nan,80,0.0,0.0,0.0,-0.09840813307463066,-0.18734427263651282,-0.28685536901555153,-40.0,3200
2,0.42664614,0.043502074,-1.978692,-1.978692,30,0.0,0.0,0.0,-0.11449487790986274,-0.16877600933678824,-0.30967413274846933,-40.0,1200,nan,nan,120,0.0,0.0,0.0,-0.10451888650318497,-0.19946045141849084,-0.30616237425711695,-40.0,4800
3,0.42792174,0.04066363,-2.3996873,-2.3996873,40,0.0,0.0,0.0,-0.11909021274854033,-0.18828413234179103,-0.34253962882976197,-40.0,1600,nan,nan,160,0.0,0.0,0.0,-0.08942295328726654,-0.16722099968734,-0.2603847634678046,-40.0,6400
4,0.42759946,0.038612798,-2.7558966,-2.7558966,50,0.0,0.0,0.0,-0.10464417349110497,-0.17070477191520353,-0.32691409364531776,-40.0,2000,nan,nan,200,0.0,0.0,0.0,-0.1002167595396464,-0.17136233279230248,-0.28250902733611183,-40.0,8000
5,0.42815807,0.037141223,-3.138299,-3.138299,60,0.0,0.0,0.0,-0.12534775630617298,-0.15551354710552137,-0.2677127556002641,-40.0,2400,nan,nan,240,0.0,0.0,0.0,-0.09349794836206624,-0.1636807298407808,-0.26724184048254257,-40.0,9600
6,0.42852625,0.03586259,-3.5507536,-3.5507536,70,0.0,0.0,0.0,-0.13060980446245435,-0.15628581589927126,-0.2720207411706898,-40.0,2800,nan,nan,280,0.0,0.0,0.0,-0.10366355910727029,-0.1678734374956671,-0.2644036884987061,-40.0,11200
7,0.4284216,0.034897856,-3.9692261,-3.9692261,80,0.0,0.0,0.0,-0.13296239504150423,-0.15766748203807643,-0.29761484853792786,-40.0,3200,nan,nan,320,0.0,0.0,0.0,-0.110070794399673,-0.1696104785844281,-0.26360800255896244,-40.0,12800
8,0.42778325,0.03421291,-4.3520637,-4.3520637,90,0.0,0.0,0.0,-0.14043020613559778,-0.16779232231089047,-0.29502240907064825,-40.0,3600,nan,nan,360,0.0,0.0,0.0,-0.10589228466473,-0.17402987594242658,-0.2725405572735623,-40.0,14400
9,0.42743957,0.033645663,-4.779598,-4.779598,100,0.0,0.0,0.0,-0.14370476369403135,-0.17316925770394015,-0.28837971044387,-40.0,4000,nan,nan,400,0.0,0.0,0.0,-0.1231951314886949,-0.17973533662544025,-0.2718230901320208,-40.0,16000
