epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.20695463,0.05085311,-1.4890878,-1.4890878,10,0.0,0.0,0.0,-0.17320488313453836,-0.17378192410682503,-0.18812357757976067,-40.0,400,nan,nan,40,0.0,0.0,0.0,-0.17122943210559122,-0.17545972750622812,-0.20196168842984044,-40.0,1600
1,0.2043893,0.051328093,-1.8521831,-1.8521831,20,0.0,0.0,0.0,-0.173204843394633,-0.1732051001648399,-0.17320510551380527,-40.0,800,nan,nan,80,0.0,0.0,0.0,-0.1732023487766091,-0.17750223441970434,-0.24067835280653788,-40.0,3200
2,0.20518301,0.06340012,-2.1772392,-2.1772392,30,0.0,0.0,0.0,-0.17320505132488784,-0.17320510013803225,-0.17320510549198423,-40.0,1200,nan,nan,120,0.0,0.0,0.0,-0.17209346825295593,-0.1799768498720647,-0.27303877572167545,-40.0,4800
3,0.20451732,0.0600207,-2.5902176,-2.5902176,40,0.0,0.0,0.0,-0.17320479361744315,-0.17320509861666253,-0.17320514165862408,-40.0,1600,nan,nan,160,0.0,0.0,0.0,-0.1732048262609423,-0.17477321944452812,-0.19160516517594087,-40.0,6400
4,0.20455033,0.057085652,-2.9520915,-2.9520915,50,0.0,0.0,0.0,-0.17320508375255184,-0.17320510155583146,-0.17320510549152357,-40.0,2000,nan,nan,200,0.0,0.0,0.0,-0.17320484070746195,-0.17320509668746673,-0.17320510854378462,-40.0,8000
5,0.2045288,0.054973528,-3.382771,-3.382771,60,0.0,0.0,0.0,-0.173204655931432,-0.1732050988039035,-0.17320514817818353,-40.0,2400,nan,nan,240,0.0,0.0,0.0,-0.17320491366291177,-0.17320509790863708,-0.17320512884549982,-40.0,9600
6,0.20421864,0.053246513,-3.8269024,-3.8269024,70,0.0,0.0,0.0,-0.17320470986962813,-0.17320509559182462,-0.1732051696565582,-40.0,2800,nan,nan,280,0.0,0.0,0.0,-0.17320492337939888,-0.17320509823214172,-0.17320512015594103,-40.0,11200
7,0.2033825,0.051725455,-4.2156525,-4.2156525,80,0.0,0.0,0.0,-0.17320500949449671,-0.17320510035214004,-0.17320513231385562,-40.0,3200,nan,nan,320,0.0,0.0,0.0,-0.17320497099027193,-0.17320510000153988,-0.1732051147273793,-40.0,12800
8,0.20353769,0.050460495,-4.705301,-4.705301,90,0.0,0.0,0.0,-0.1732048359802272,-0.17320509761256467,-0.1732051053520411,-40.0,3600,nan,nan,360,0.0,0.0,0.0,-0.1732048701229255,-0.17320509665476028,-0.17320511467375493,-40.0,14400
9,0.20367712,0.049403492,-5.0667334,-5.0667334,100,0.0,0.0,0.0,-0.17320496129603472,-0.17320509986481283,-0.1732051048846587,-40.0,4000,nan,nan,400,0.0,0.0,0.0,-0.1732048697392336,-0.1732050973340377,-0.17320512195159785,-40.0,16000
10,0.20356832,0.048590742,-5.455121,-5.455121,110,0.0,0.0,0.0,-0.17320508376781632,-0.17320510233472025,-0.17320510553136303,-40.0,4400,nan,nan,440,0.0,0.0,0.0,-0.1732048715244216,-0.17320509713680649,-0.17320510931091337,-40.0,17600
11,0.20338708,0.047895443,-5.843263,-5.843263,120,0.0,0.0,0.0,-0.173204801110346,-0.17320509866595601,-0.17320510551110632,-40.0,4800,nan,nan,480,0.0,0.0,0.0,-0.1732049141152576,-0.17320509814524757,-0.1732051205788288,-40.0,19200
12,0.20367841,0.04728656,-6.288764,-6.288764,130,0.0,0.0,0.0,-0.17320486957919212,-0.17320509864066239,-0.17320512685349856,-40.0,5200,nan,nan,520,0.0,0.0,0.0,-0.1732048454483551,-0.1732050946388337,-0.17320510633669978,-40.0,20800
13,0.20355369,0.046825267,-6.656786,-6.656786,140,0.0,0.0,0.0,-0.17320466327009687,-0.17320509818767632,-0.17320510541800835,-40.0,5600,nan,nan,560,0.0,0.0,0.0,-0.17320494668460018,-0.17320509869719952,-0.17320514936669315,-40.0,22400
14,0.20384781,0.04644517,-7.0213776,-7.0213776,150,0.0,0.0,0.0,-0.1732046588666834,-0.17320510019982316,-0.17320510551591276,-40.0,6000,nan,nan,600,0.0,0.0,0.0,-0.1732048070708802,-0.1732050954156091,-0.1732051150712827,-40.0,24000
15,0.20369568,0.046009116,-7.4233003,-7.4233003,160,0.0,0.0,0.0,-0.17320472893174646,-0.17320510046009974,-0.17320510551110824,-40.0,6400,nan,nan,640,0.0,0.0,0.0,-0.17320485681260325,-0.1732050977919945,-0.17320511103406996,-40.0,25600
16,0.2038386,0.045790978,-7.804729,-7.804729,170,0.0,0.0,0.0,-0.17320470520555892,-0.17320509678626791,-0.17320510516418092,-40.0,6800,nan,nan,680,0.0,0.0,0.0,-0.17320481827162446,-0.17320509533027434,-0.17320511530051158,-40.0,27200
17,0.2040244,0.04555747,-8.164448,-8.164448,180,0.0,0.0,0.0,-0.1732046722495103,-0.17320509681613827,-0.1732051415061997,-40.0,7200,nan,nan,720,0.0,0.0,0.0,-0.1732047808341493,-0.17320509553502395,-0.173205117452414,-40.0,28800
18,0.20402785,0.04532729,-8.510044,-8.510044,190,0.0,0.0,0.0,-0.1732049122276442,-0.173205098393718,-0.1732051052869313,-40.0,7600,nan,nan,760,0.0,0.0,0.0,-0.17320477087198197,-0.17320509658435293,-0.17320512737995278,-40.0,30400
19,0.20399044,0.045188483,-8.848074,-8.848074,200,0.0,0.0,0.0,-0.17320508335257082,-0.17320510214385557,-0.17320512246866765,-40.0,8000,nan,nan,800,0.0,0.0,0.0,-0.17320487022447012,-0.1732050976558756,-0.1732051182402643,-40.0,32000
20,0.20385648,0.04503404,-9.275466,-9.275466,210,0.0,0.0,0.0,-0.1732046739602666,-0.17320509672355658,-0.17320516365475327,-40.0,8400,nan,nan,840,0.0,0.0,0.0,-0.17320486980325578,-0.17320509763140546,-0.17320511917938985,-40.0,33600
21,0.20382348,0.04493424,-9.598948,-9.598948,220,0.0,0.0,0.0,-0.17320467670454012,-0.17320509749197072,-0.1732051406633236,-40.0,8800,nan,nan,880,0.0,0.0,0.0,-0.17320493059696088,-0.1732050985776778,-0.1732051179583227,-40.0,35200
22,0.20388228,0.044827346,-9.965063,-9.965063,230,0.0,0.0,0.0,-0.17320477201395332,-0.17320509708574558,-0.1732051054553084,-40.0,9200,nan,nan,920,0.0,0.0,0.0,-0.17320491053042297,-0.1732050976735922,-0.17320511681331557,-40.0,36800
23,0.20397943,0.044753823,-10.216304,-10.216304,240,0.0,0.0,0.0,-0.17320484169655823,-0.1732050989570678,-0.1732051054469009,-40.0,9600,nan,nan,960,0.0,0.0,0.0,-0.17320477420718755,-0.1732050954528324,-0.17320510527633048,-40.0,38400
24,0.20404279,0.044686932,-10.625454,-10.625454,250,0.0,0.0,0.0,-0.17320465505316848,-0.17320509451287514,-0.17320510551099152,-40.0,10000,nan,nan,1000,0.0,0.0,0.0,-0.17320498807336127,-0.17320509876786513,-0.17320513784429478,-40.0,40000
25,0.20392458,0.044574432,-10.958393,-10.958393,260,0.0,0.0,0.0,-0.17320480000369887,-0.17320509780981466,-0.17320517642155986,-40.0,10400,nan,nan,1040,0.0,0.0,0.0,-0.17320489888352217,-0.1732050984319454,-0.17320510489440433,-40.0,41600
26,0.20382944,0.04618512,-11.280353,-11.280353,270,0.0,0.0,0.0,-0.17320482906314646,-0.17320509919300384,-0.1732051209154479,-40.0,10800,nan,nan,1080,0.0,0.0,0.0,-0.17320489991436877,-0.1801265431336492,-0.21947464230751162,-40.0,43200
27,0.20381533,0.046089917,-11.580461,-11.580461,280,0.0,0.0,0.0,-0.1732046941809169,-0.17320509590479927,-0.1732051054955158,-40.0,11200,nan,nan,1120,0.0,0.0,0.0,-0.1732048896369747,-0.1732050985831883,-0.17320511396706054,-40.0,44800
28,0.2037995,0.04597518,-11.939402,-11.939402,290,0.0,0.0,0.0,-0.17320465705719024,-0.1732050948754844,-0.17320516257400445,-40.0,11600,nan,nan,1160,0.0,0.0,0.0,-0.17320490569728575,-0.1732050982575082,-0.17320512122653434,-40.0,46400
29,0.20389877,0.045896105,-12.309958,-12.309958,300,0.0,0.0,0.0,-0.17320466841895282,-0.17320509591694994,-0.17320510331334305,-40.0,12000,nan,nan,1200,0.0,0.0,0.0,-0.1732047563295976,-0.17320509497293107,-0.1732051062372848,-40.0,48000
30,0.20394257,0.045783024,-12.574333,-12.574333,310,0.0,0.0,0.0,-0.17320490629072602,-0.17320510035522985,-0.17320510509692655,-40.0,12400,nan,nan,1240,0.0,0.0,0.0,-0.1732048871268195,-0.17320509738341622,-0.17320511651308707,-40.0,49600
31,0.20388044,0.04565825,-12.981655,-12.981655,320,0.0,0.0,0.0,-0.1732046611643505,-0.17320509081023389,-0.17320510538269707,-40.0,12800,nan,nan,1280,0.0,0.0,0.0,-0.1732049476767154,-0.1732050990586187,-0.17320513299474566,-40.0,51200
32,0.2038408,0.04555207,-13.243975,-13.243975,330,0.0,0.0,0.0,-0.17320466148794308,-0.17320509629609,-0.1732051144933529,-40.0,13200,nan,nan,1320,0.0,0.0,0.0,-0.1732048995903414,-0.17320509856819016,-0.17320510912323916,-40.0,52800
33,0.20378976,0.04547546,-13.52758,-13.52758,340,0.0,0.0,0.0,-0.17320465744151453,-0.17320509792017702,-0.1732051904754621,-40.0,13600,nan,nan,1360,0.0,0.0,0.0,-0.17320493699269165,-0.17320509907380924,-0.17320512028615648,-40.0,54400
34,0.20387308,0.04540893,-13.849121,-13.849121,350,0.0,0.0,0.0,-0.1732047303821252,-0.17320509709995818,-0.17320512276152153,-40.0,14000,nan,nan,1400,0.0,0.0,0.0,-0.1732048257872105,-0.17320509608078288,-0.17320511332614288,-40.0,56000
35,0.20380728,0.045929488,-14.039881,-14.039881,360,0.0,0.0,0.0,-0.17320508373937865,-0.17320510246083134,-0.17320512296944016,-40.0,14400,nan,nan,1440,0.0,0.0,0.0,-0.17320493551711705,-0.17602496527159622,-0.21115239259230356,-40.0,57600
36,0.20381714,0.04599853,-14.309544,-14.309544,370,0.0,0.0,0.0,-0.1732050849693637,-0.17320510297017344,-0.1732051054190318,-40.0,14800,nan,nan,1480,0.0,0.0,0.0,-0.17015557011242494,-0.17347280345369465,-0.1807006030489005,-40.0,59200
37,0.20385645,0.04592062,-14.728802,-14.728802,380,0.0,0.0,0.0,-0.1732046556475414,-0.17320509829801378,-0.17320516046327572,-40.0,15200,nan,nan,1520,0.0,0.0,0.0,-0.17320491995765858,-0.17369612041064292,-0.17858810703510106,-40.0,60800
38,0.20378657,0.045862384,-15.042948,-15.042948,390,0.0,0.0,0.0,-0.17320467734808984,-0.1732050987490009,-0.1732051670140922,-40.0,15600,nan,nan,1560,0.0,0.0,0.0,-0.17320484019156368,-0.17320509692918146,-0.17320510493573898,-40.0,62400
39,0.20393106,0.046694722,-15.190459,-15.190459,400,0.0,0.0,0.0,-0.1732046766282486,-0.1732050920222711,-0.17320510540105524,-40.0,16000,nan,nan,1600,0.0,0.0,0.0,-0.16862120370683106,-0.17385477590265197,-0.18425054332811042,-40.0,64000
40,0.20404556,0.04733996,-15.459904,-15.459904,410,0.0,0.0,0.0,-0.17320508040873003,-0.1735940968197338,-0.18881086012984782,-40.0,16400,nan,nan,1640,0.0,0.0,0.0,-0.17005262992336095,-0.17582891084096508,-0.21181127433397445,-40.0,65600
41,0.20407733,0.04722825,-16.086655,-16.086655,420,0.0,0.0,0.0,-0.17320499867827308,-0.17320510013450746,-0.1732051646472361,-40.0,16800,nan,nan,1680,0.0,0.0,0.0,-0.17320497506402194,-0.17320736080408586,-0.17355831935250768,-40.0,67200
42,0.20409073,0.04765953,-15.803069,-15.803069,430,0.0,0.0,0.0,-0.12711024510947644,-0.1717080636104914,-0.19553467095989424,-40.0,17200,nan,nan,1720,0.0,0.0,0.0,-0.17173327126230098,-0.17411967218408692,-0.19659402498700343,-40.0,68800
43,0.20401636,0.04842622,-16.198853,-16.198853,440,0.0,0.0,0.0,-0.07279068197379662,-0.168393896343426,-0.19365429318121505,-40.0,17600,nan,nan,1760,0.0,0.0,0.0,-0.15715881046250785,-0.18090584728647446,-0.23502296816608106,-40.0,70400
44,0.20399243,0.048994035,-16.397943,-16.397943,450,0.0,0.0,0.0,-0.17320474059896337,-0.17373413951377653,-0.18788949809302177,-40.0,18000,nan,nan,1800,0.0,0.0,0.0,-0.16918779043264848,-0.17265983343051497,-0.17325172258033325,-40.0,72000
45,0.20398837,0.049647637,-16.88218,-16.88218,460,0.0,0.0,0.0,-0.17320469717509404,-0.17320509488429933,-0.17320518035010574,-40.0,18400,nan,nan,1840,0.0,0.0,0.0,-0.17266376530057587,-0.1738277756768279,-0.17824530149514514,-40.0,73600
46,0.20400928,0.049766097,-16.594551,-16.594551,470,0.0,0.0,0.0,-0.16235830486366473,-0.17316965381100594,-0.17320510547628287,-40.0,18800,nan,nan,1880,0.2,0.003125,0.0,-0.14164244526182762,-0.17118520713976365,-0.17702450060744462,-39.875,75200
47,0.20402218,0.04990811,-16.95079,-16.95079,480,0.0,0.0,0.0,-0.15805395744317197,-0.17289847331547722,-0.17320512510162545,-40.0,19200,nan,nan,1920,0.0,0.0,0.0,-0.16754997299596552,-0.17496366706925162,-0.18645482819253656,-40.0,76800
48,0.20404348,0.049984425,-16.953701,-16.953701,490,0.0,0.0,0.0,-0.17320466266217685,-0.17320509361172165,-0.17320510543876996,-40.0,19600,nan,nan,1960,0.0,0.0,0.0,-0.16701110182858875,-0.17347052720048442,-0.20232783387851136,-40.0,78400
49,0.20406084,0.050562344,-17.35127,-17.35127,500,0.0,0.0,0.0,-0.17320466069070506,-0.1732050966212126,-0.17320511958731002,-40.0,20000,nan,nan,2000,0.0,0.0,0.0,-0.16730491656145102,-0.1743689636658427,-0.22736624107327788,-40.0,80000
50,0.20396805,0.050547753,-17.13443,-17.13443,510,0.0,0.0,0.0,-0.1732046694676282,-0.17320509901608866,-0.17320510552361554,-40.0,20400,nan,nan,2040,0.0,0.0,0.0,-0.16769887407418865,-0.17354431595373138,-0.17619838451958833,-40.0,81600
51,0.20394221,0.050665755,-17.952942,-17.952942,520,0.0,0.0,0.0,-0.17320508330274326,-0.17320510142478823,-0.17320515322972135,-40.0,20800,nan,nan,2080,0.0,0.0,0.0,-0.17320497863493478,-0.1839228055055356,-0.2515527023769666,-40.0,83200
52,0.20400536,0.05124504,-17.918604,-17.918604,530,0.0,0.0,0.0,-0.17320466022006706,-0.17320509597107858,-0.17320514003381035,-40.0,21200,nan,nan,2120,0.0,0.0,0.0,-0.17092736162611968,-0.17394408524224308,-0.1852696010746001,-40.0,84800
53,0.20399857,0.0514321,-18.28075,-18.28075,540,0.0,0.0,0.0,-0.1732050062340859,-0.17320510059926952,-0.17320510460041197,-40.0,21600,nan,nan,2160,0.0,0.0,0.0,-0.1732048536962579,-0.17499881797495784,-0.18421926297507077,-40.0,86400
54,0.20401686,0.051453374,-18.586216,-18.586216,550,0.0,0.0,0.0,-0.17320466287547068,-0.17320509881384466,-0.1732051055201611,-40.0,22000,nan,nan,2200,0.0,0.0,0.0,-0.1732049131232512,-0.17482090131913466,-0.18475973427982684,-40.0,88000
55,0.20407325,0.053166,-18.250528,-18.250528,560,0.0,0.0,0.0,-0.17320475437240102,-0.17411607543586322,-0.2076985972927422,-40.0,22400,nan,nan,2240,0.0,0.0,0.0,-0.1714334174938013,-0.1831414951354266,-0.2885368044878446,-40.0,89600
56,0.20411634,0.0531667,-18.042831,-18.042831,570,0.0,0.0,0.0,-0.17320467538072468,-0.17320509713929988,-0.17320510526864175,-40.0,22800,nan,nan,2280,0.0,0.0,0.0,-0.17302933198453868,-0.17395671497465853,-0.18969509003755375,-40.0,91200
57,0.20415348,0.054061208,-18.488209,-18.488209,580,0.0,0.0,0.0,-0.17320468162519903,-0.18352780711425606,-0.5120213040779966,-40.0,23200,nan,nan,2320,0.0,0.0,0.0,-0.17259821004638073,-0.1796459939215077,-0.22130761396320714,-40.0,92800
58,0.20415035,0.05477951,-18.467121,-18.467121,590,0.0,0.0,0.0,-0.1732050828982102,-0.18984154067843625,-0.6114543256528114,-40.0,23600,nan,nan,2360,0.0,0.0,0.0,-0.17320493942445053,-0.18461364086874957,-0.26954314752012604,-40.0,94400
59,0.20419054,0.055658232,-19.148666,-19.148666,600,0.0,0.0,0.0,-0.1732047007598508,-0.17320509574450255,-0.17320522686527554,-40.0,24000,nan,nan,2400,0.0,0.0,0.0,-0.1689077397075008,-0.17647795026245805,-0.2106853391027966,-40.0,96000
60,0.20417243,0.056099903,-19.021013,-19.021013,610,0.0,0.0,0.0,-0.17320466727322228,-0.17572060514121637,-0.2154359668992967,-40.0,24400,nan,nan,2440,0.0,0.0,0.0,-0.17320491706584523,-0.179309429300587,-0.2376275936684844,-40.0,97600
61,0.20422451,0.056960415,-19.734385,-19.734385,620,0.0,0.0,0.0,-0.17320466465029685,-0.17409556257565661,-0.19034031582012761,-40.0,24800,nan,nan,2480,0.0,0.0,0.0,-0.17050881274188381,-0.17828994596249756,-0.2337321893821831,-40.0,99200
62,0.20421284,0.057451636,-19.875717,-19.875717,630,0.0,0.0,0.0,-0.17320471604495796,-0.17320509635778475,-0.17320510530194624,-40.0,25200,nan,nan,2520,0.0,0.0,0.0,-0.17315478027652725,-0.18142558352441715,-0.2627396320076219,-40.0,100800
63,0.2042468,0.057446383,-19.632366,-19.632366,640,0.0,0.0,0.0,-0.17320475081106756,-0.17320509809958426,-0.17320510552514196,-40.0,25600,nan,nan,2560,0.0,0.0,0.0,-0.17320489417977358,-0.17411726841540645,-0.17991501965536524,-40.0,102400
64,0.20430161,0.057668634,-20.285543,-20.285543,650,0.0,0.0,0.0,-0.17320472111712956,-0.17320509853473645,-0.17320519408284743,-40.0,26000,nan,nan,2600,0.0,0.0,0.0,-0.17320483588409535,-0.1759080013276231,-0.20613725958644036,-40.0,104000
65,0.20427825,0.0576286,-19.817877,-19.817877,660,0.0,0.0,0.0,-0.17320474952836662,-0.1734938171823061,-0.18064767656864336,-40.0,26400,nan,nan,2640,0.0,0.0,0.0,-0.17310601688655042,-0.17319451220550605,-0.17336066910706815,-40.0,105600
66,0.20427684,0.057814047,-20.310307,-20.310307,670,0.0,0.0,0.0,-0.1732046701939818,-0.1826328361330315,-0.5705522109672683,-40.0,26800,nan,nan,2680,0.0,0.0,0.0,-0.17320483820751145,-0.17766416996930923,-0.21150148322514495,-40.0,107200
67,0.20425862,0.057801228,-20.419598,-20.419598,680,0.0,0.0,0.0,-0.17320503703063203,-0.17657561771246147,-0.2182811161932931,-40.0,27200,nan,nan,2720,0.0,0.0,0.0,-0.1707316537227475,-0.17336348216745182,-0.17432844101978737,-40.0,108800
68,0.20423856,0.05773732,-20.652248,-20.652248,690,0.0,0.0,0.0,-0.1732049226333673,-0.1744495934032541,-0.19666471562955712,-40.0,27600,nan,nan,2760,0.0,0.0,0.0,-0.17320491249318967,-0.17324206657333843,-0.1742553917260203,-40.0,110400
69,0.20419851,0.057849497,-20.700615,-20.700615,700,0.0,0.0,0.0,-0.17320466981058508,-0.17320509606922854,-0.1732051335145157,-40.0,28000,nan,nan,2800,0.0,0.0,0.0,-0.17318466638213648,-0.1740366041754323,-0.17996151300099786,-40.0,112000
70,0.20418875,0.05792706,-21.469175,-21.469175,710,0.0,0.0,0.0,-0.15131128028518748,-0.17217430713746673,-0.18056808448922354,-40.0,28400,nan,nan,2840,0.0,0.0,0.0,-0.17159630303753892,-0.17411391449671523,-0.1807810740753391,-40.0,113600
