epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.41174904,0.072720684,-1.3059382,-1.3059382,10,0.0,0.0,0.0,-0.10034633721093467,-0.2009983715530024,-0.4057795707039504,-40.0,400,nan,nan,40,0.0,0.0,0.0,-0.12450381755029578,-0.2847852059929711,-0.49924224267521156,-40.0,1600
1,0.4115474,0.060853004,-1.5403781,-1.5403781,20,0.0,0.0,0.0,-0.18247019904581846,-0.28180688146351085,-0.3867281699413175,-40.0,800,nan,nan,80,0.0,0.0,0.0,-0.16080635991154385,-0.2569264286918601,-0.3969530548979613,-40.0,3200
2,0.40773305,0.056920435,-1.8913351,-1.8913351,30,0.0,0.0,0.0,-0.201768050713251,-0.3270151686327087,-0.4381347903881453,-40.0,1200,nan,nan,120,0.0,0.0,0.0,-0.1950932144300722,-0.29403461255726226,-0.40325997143826775,-40.0,4800
3,0.40412375,0.054089557,-2.252585,-2.252585,40,0.0,0.0,0.0,-0.17777421640293103,-0.30212927615562574,-0.43544854472741795,-40.0,1600,nan,nan,160,0.0,0.0,0.0,-0.19150908207427958,-0.3058771192015107,-0.42049378390213576,-40.0,6400
4,0.40210268,0.05191378,-2.6458685,-2.6458685,50,0.0,0.0,0.0,-0.16498759695246487,-0.31470245517864104,-0.3785407549275589,-40.0,2000,nan,nan,200,0.0,0.0,0.0,-0.19813878385207967,-0.31565597126125516,-0.4148203114247864,-40.0,8000
5,0.401745,0.05012333,-3.040981,-3.040981,60,0.0,0.0,0.0,-0.17449520013716602,-0.30782088748652314,-0.3879226831184071,-40.0,2400,nan,nan,240,0.0,0.0,0.0,-0.19369175085086382,-0.3066725493379241,-0.41567444001634063,-40.0,9600
6,0.40041104,0.048486236,-3.4511242,-3.4511242,70,0.0,0.0,0.0,-0.1738785179213641,-0.2919756275315288,-0.3354377970663145,-40.0,2800,nan,nan,280,0.0,0.0,0.0,-0.2002656038460902,-0.3009814555732885,-0.38636889430826427,-40.0,11200
7,0.4003986,0.047321413,-3.8758228,-3.8758228,80,0.0,0.0,0.0,-0.2181573288002112,-0.3000019998156104,-0.3696531463398031,-40.0,3200,nan,nan,320,0.0,0.0,0.0,-0.20092575862123246,-0.2960401274037667,-0.40905074264484875,-40.0,12800
8,0.4000353,0.04635806,-4.282467,-4.282467,90,0.0,0.0,0.0,-0.19875026407203297,-0.31842769103786667,-0.4406967267316891,-40.0,3600,nan,nan,360,0.0,0.0,0.0,-0.18885695017656298,-0.2984668554120556,-0.3978822689719692,-40.0,14400
9,0.39979395,0.045532737,-4.7002745,-4.7002745,100,0.0,0.0,0.0,-0.20102115944486945,-0.28698835443873405,-0.36894845128105447,-40.0,4000,nan,nan,400,0.0,0.0,0.0,-0.18082720381919423,-0.2984352598777414,-0.40173536265900617,-40.0,16000
