epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.44443008,0.030226732,-1.28017,-1.28017,10,1.0,0.2,0.0,-0.0009508511263149789,-0.08262324782679434,-0.24738356198284314,-32.0,400,nan,nan,40,0.1,0.000625,0.0,-0.059136939688418745,-0.11428621843857414,-0.26834233462011897,-39.975,1600
1,0.4456816,0.030757183,-1.3848804,-1.3848804,20,1.0,0.2,0.0,-0.0017771598529187132,-0.07921065545847383,-0.2713000509260689,-32.0,800,nan,nan,80,0.3,0.042499999999999996,0.0,-0.04691179642260103,-0.1163568699751879,-0.2488706059660049,-38.3,3200
2,0.44639316,0.031260114,-1.6095307,-1.6095307,30,1.0,0.125,0.0,-0.007071002968528191,-0.08254423253693524,-0.24930919800865242,-35.0,1200,nan,nan,120,0.2,0.0043749999999999995,0.0,-0.0628061207471143,-0.13087734496406916,-0.25551185719001124,-39.825,4800
3,0.4465858,0.031078273,-2.0926085,-2.0926085,40,1.0,0.045,0.0,-0.006088682658885377,-0.08586889651484793,-0.26604951451332753,-38.2,1600,nan,nan,160,0.1,0.0043749999999999995,0.0,-0.06124931830338465,-0.1226653642071001,-0.2597321095839968,-39.825,6400
4,0.44639513,0.031137077,-2.116426,-2.116426,50,1.0,0.2225,0.0,-0.0031388205337686327,-0.07909554144177663,-0.2702494245149744,-31.1,2000,nan,nan,200,0.2,0.025,0.0,-0.050680272578773354,-0.11979518705650534,-0.2452009625425826,-39.0,8000
5,0.44590068,0.03137883,-2.5237439,-2.5237439,60,1.0,0.1575,0.0,-0.0011142285835045904,-0.07920827257408458,-0.2710860318865799,-33.7,2400,nan,nan,240,0.1,0.00625,0.0,-0.05757255023650548,-0.1281100281028842,-0.2664938150449077,-39.75,9600
6,0.44575682,0.031283464,-2.8310108,-2.8310108,70,1.0,0.205,0.0,-0.00228663110927488,-0.0853558615001535,-0.2533482183520774,-31.8,2800,nan,nan,280,0.1,0.0025,0.0,-0.05343370283293587,-0.11744258060457125,-0.2609396000764424,-39.9,11200
7,0.44547328,0.031456403,-3.4278474,-3.4278474,80,1.0,0.115,0.0,-0.004873655046195405,-0.0818344939886701,-0.22443969344419248,-35.4,3200,nan,nan,320,0.2,0.021875,0.0,-0.051918761833189817,-0.12299010876682488,-0.2953942962162765,-39.125,12800
8,0.4453679,0.031548962,-3.4683807,-3.4683807,90,1.0,0.18,0.0,-0.0023561174427557787,-0.08027042479685807,-0.23756333641978003,-32.8,3600,nan,nan,360,0.1,0.015,0.0,-0.05312427441276353,-0.1129359020566298,-0.26219020321884406,-39.4,14400
9,0.44522616,0.03156384,-3.9119027,-3.9119027,100,1.0,0.1525,0.0,-0.005805741565043234,-0.0862729083277724,-0.2752506578454873,-33.9,4000,nan,nan,400,0.1,0.008125,0.0,-0.053763490840699465,-0.11482783379625976,-0.25597361079074216,-39.675,16000
10,0.44523135,0.03164915,-4.648498,-4.648498,110,1.0,0.065,0.0,-0.002896978622682943,-0.0866025307753371,-0.22739849587363878,-37.4,4400,nan,nan,440,0.4,0.026875,0.0,-0.041013836041277604,-0.11901623173389513,-0.2877578654305736,-38.925,17600
11,0.44506392,0.031608414,-3.1385288,-3.1385288,120,1.0,0.4875,0.0,-0.0015042655071790124,-0.06489928786134953,-0.2617725972452439,-20.5,4800,nan,nan,480,0.3,0.013125000000000001,0.0,-0.04757974368257835,-0.1068007911906069,-0.24882358952482098,-39.475,19200
12,0.4447651,0.03155754,-4.113723,-4.113723,130,1.0,0.2875,0.0,-0.000587364602364029,-0.07790546711321043,-0.2632332763062134,-28.5,5200,nan,nan,520,0.9,0.07062500000000002,0.0,-0.01580003554944352,-0.10206790628670415,-0.25840216056007986,-37.175,20800
13,0.44485858,0.0316629,-3.255498,-3.255498,140,1.0,0.425,0.0,-0.0019021071504616272,-0.0647546142325087,-0.24374402297510095,-23.0,5600,nan,nan,560,0.7,0.08687500000000001,0.0,-0.022971226880378448,-0.10391814344957817,-0.24298692025273544,-36.525,22400
14,0.44481304,0.03176751,-4.8128815,-4.8128815,150,1.0,0.115,0.0,-0.0039000287522970288,-0.08782641007947355,-0.24294126314408623,-35.4,6000,nan,nan,600,0.9,0.18937500000000002,0.0,-0.011880781887946617,-0.09502335382899159,-0.25306078085257006,-32.425,24000
15,0.4448757,0.031833615,-2.9208438,-2.9208438,160,1.0,0.5925,0.0,-0.0010070525085453057,-0.05778673070389097,-0.26594375088955413,-16.3,6400,nan,nan,640,1.0,0.210625,0.0,-0.004613303546530575,-0.08843724809652459,-0.2435289003027008,-31.575,25600
16,0.44492778,0.032140214,-3.113595,-3.113595,170,1.0,0.58,0.0,-0.0014316473241219156,-0.056652700019733215,-0.25178980822374486,-16.8,6800,nan,nan,680,1.0,0.28375,0.0,-0.004290240671115584,-0.09166329046288706,-0.2831489400765358,-28.65,27200
17,0.4449916,0.03219797,-3.6050086,-3.6050086,180,1.0,0.54,0.0,-0.002650011533920095,-0.057695888502497183,-0.2573841786893995,-18.4,7200,nan,nan,720,1.0,0.343125,0.0,-0.004399099793674988,-0.07432769292041858,-0.25715375483306646,-26.275,28800
18,0.44499913,0.03223343,-2.6025043,-2.6025043,190,1.0,0.695,0.0,-0.0024574400831009692,-0.045390729658036,-0.2710292484518048,-12.2,7600,nan,nan,760,1.0,0.36687499999999995,0.0,-0.0034955100884487603,-0.0756504944213219,-0.25586065961632315,-25.325,30400
