epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.0,1.0,0.0,1.0,20.0,-2.5879924,0.0,40.0,0.0
1,0.0,1.0,0.0,1.0,40.0,-2.4562094,0.0,80.0,0.0
2,0.0,1.0,0.0,1.0,60.0,-2.5377262,0.0,120.0,0.0
3,0.0,1.0,0.0,1.0,80.0,-2.7826738,0.0,160.0,0.0
4,0.0,1.0,0.0,1.0,100.0,-4.0361824,0.0,200.0,0.0
5,0.0,1.0,0.0,1.0,120.0,-2.9219842,0.0,240.0,0.0
6,0.0,1.0,0.0,1.0,140.0,-3.0868611,0.0,280.0,0.0
7,0.0,1.0,0.0,1.0,160.0,-2.9221866,0.05,320.0,0.025
8,0.0,1.0,0.0,1.0,180.0,-3.2258677,0.1,360.0,0.025
9,0.0,1.0,0.0,1.0,200.0,-2.3010926,0.35,400.0,0.05
10,0.0,1.0,0.0,1.0,220.0,-1.9486142,0.5,440.0,0.025
11,0.0,1.0,0.0,1.0,240.0,-2.033419,0.7,480.0,0.05
12,0.0,1.0,0.0,1.0,260.0,-1.8411188,0.9,520.0,0.125
13,0.0,1.0,0.0,1.0,280.0,-1.7583395,0.9,560.0,0.15
14,0.0,1.0,0.0,1.0,300.0,-1.1867602,1.0,600.0,0.2
15,0.0,1.0,0.0,1.0,320.0,-1.5563177,0.95,640.0,0.275
16,0.0,1.0,0.0,1.0,340.0,-1.5557779,1.0,680.0,0.25
17,0.0,1.0,0.0,1.0,360.0,-1.7019316,1.0,720.0,0.325
18,0.0,1.0,0.0,1.0,380.0,-1.336106,1.0,760.0,0.2
19,0.0,1.0,0.0,1.0,400.0,-1.2087924,1.0,800.0,0.175
20,0.0,1.0,0.0,1.0,420.0,-1.5236167,1.0,840.0,0.275
21,0.0,1.0,0.0,1.0,440.0,-1.6400799,1.0,880.0,0.275
22,0.0,1.0,0.0,1.0,460.0,-1.6176054,0.95,920.0,0.25
23,0.0,1.0,0.0,1.0,480.0,-1.4132617,1.0,960.0,0.325
24,0.0,1.0,0.0,1.0,500.0,-1.5341264,0.95,1000.0,0.3
25,0.0,1.0,0.0,1.0,520.0,-2.011186,1.0,1040.0,0.55
26,0.0,1.0,0.0,1.0,540.0,-1.7812182,1.0,1080.0,0.325
27,0.0,1.0,0.0,1.0,560.0,-1.6041684,1.0,1120.0,0.425
28,0.0,1.0,0.0,1.0,580.0,-1.849438,1.0,1160.0,0.425
29,0.0,1.0,0.0,1.0,600.0,-1.4423534,1.0,1200.0,0.4
