epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.0,1.0,0.0,1.0,20.0,-2.4394493,0.0,40.0,0.0
1,0.0,1.0,0.0,1.0,40.0,-2.5122008,0.0,80.0,0.0
2,0.0,1.0,0.0,1.0,60.0,-2.5625172,0.0,120.0,0.0
3,0.0,1.0,0.0,1.0,80.0,-4.1815786,0.0,160.0,0.0
4,0.0,1.0,0.0,1.0,100.0,-3.2898612,0.0,200.0,0.0
5,0.0,1.0,0.0,1.0,120.0,-4.4621663,0.0,240.0,0.0
6,0.0,1.0,0.0,1.0,140.0,-3.3352678,0.05,280.0,0.0
7,0.0,1.0,0.0,1.0,160.0,-3.3322048,0.2,320.0,0.025
8,0.0,1.0,0.0,1.0,180.0,-2.6035805,0.2,360.0,0.025
9,0.0,1.0,0.0,1.0,200.0,-2.3782797,0.35,400.0,0.05
10,0.0,1.0,0.0,1.0,220.0,-2.674988,0.5,440.0,0.025
11,0.0,1.0,0.0,1.0,240.0,-2.578701,0.35,480.0,0.075
12,0.0,1.0,0.0,1.0,260.0,-2.2670038,0.75,520.0,0.1
13,0.0,1.0,0.0,1.0,280.0,-2.0885465,0.7,560.0,0.075
14,0.0,1.0,0.0,1.0,300.0,-1.9440825,0.95,600.0,0.075
15,0.0,1.0,0.0,1.0,320.0,-8.116896,0.0,640.0,0.15
16,0.0,1.0,0.0,1.0,340.0,-2.4546034,0.75,680.0,0.075
17,0.0,1.0,0.0,1.0,360.0,-1.7407414,0.9,720.0,0.175
18,0.0,1.0,0.0,1.0,380.0,-1.9496123,1.0,760.0,0.375
19,0.0,1.0,0.0,1.0,400.0,-2.1559443,0.9,800.0,0.225
20,0.0,1.0,0.0,1.0,420.0,-2.0319002,0.9,840.0,0.35
21,0.0,1.0,0.0,1.0,440.0,-2.3916888,0.95,880.0,0.2
22,0.0,1.0,0.0,1.0,460.0,-2.1803546,1.0,920.0,0.225
23,0.0,1.0,0.0,1.0,480.0,-3.5324864,0.0,960.0,0.1
24,0.0,1.0,0.0,1.0,500.0,-2.288248,0.95,1000.0,0.025
25,0.0,1.0,0.0,1.0,520.0,-2.6626623,0.85,1040.0,0.05
26,0.0,1.0,0.0,1.0,540.0,-2.6790085,0.85,1080.0,0.225
27,0.0,1.0,0.0,1.0,560.0,-2.4219337,0.95,1120.0,0.275
28,0.0,1.0,0.0,1.0,580.0,-2.0504732,0.95,1160.0,0.1
29,0.0,1.0,0.0,1.0,600.0,-2.187337,0.95,1200.0,0.125
