epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.10652767,1.6341989,0.06622162,0.9599006,20.0,-1.840238,0.05,40.0,0.0
1,0.12121406,1.566463,0.06759416,0.9212334,40.0,-2.045292,0.0,80.0,0.0
2,0.019146655,1.513649,0.004088877,0.8989639,60.0,-2.8880358,0.0,120.0,0.0
3,-0.013421563,1.4887507,-0.015284596,0.89036655,80.0,-2.7429323,0.0,160.0,0.0
4,-0.024469897,1.4771343,-0.020515826,0.8847034,100.0,-3.0367138,0.0,200.0,0.0
5,-0.05748027,1.4464328,-0.038399074,0.87546945,120.0,-4.2711697,0.0,240.0,0.0
6,-0.09488682,1.3987645,-0.06015233,0.8553922,140.0,-3.4521618,0.05,280.0,0.0
7,-0.09107667,1.3472135,-0.057166196,0.8336568,160.0,-2.9245672,0.0,320.0,0.0
8,-0.08849236,1.3097436,-0.056083575,0.8189261,180.0,-2.3730962,0.3,360.0,0.025
9,-0.082420535,1.2753174,-0.052100882,0.807475,200.0,-2.5770886,0.6,400.0,0.025
10,-0.073774196,1.2505943,-0.04783781,0.7990733,220.0,-1.9255662,0.65,440.0,0.15
11,-0.07497016,1.2265129,-0.04847726,0.79256207,240.0,-2.1951907,0.75,480.0,0.075
12,-0.06748612,1.1976982,-0.044043906,0.78215563,260.0,-1.9230621,0.9,520.0,0.175
13,-0.062604,1.1707278,-0.040098876,0.7706778,280.0,-1.6724308,1.0,560.0,0.225
14,-0.053770848,1.147017,-0.03399679,0.76230323,300.0,-1.7737347,1.0,600.0,0.25
15,-0.04531327,1.1247737,-0.029649312,0.75280046,320.0,-1.7966602,0.9,640.0,0.3
16,-0.045001913,1.1028366,-0.02975056,0.7431302,340.0,-1.615634,1.0,680.0,0.425
17,-0.040422503,1.0823948,-0.026754485,0.7348403,360.0,-1.4814413,1.0,720.0,0.425
18,-0.036529962,1.0642018,-0.025238378,0.7284435,380.0,-2.104924,1.0,760.0,0.3
19,-0.03685909,1.0470259,-0.025113579,0.7204758,400.0,-1.7934922,1.0,800.0,0.35
20,-0.035855662,1.0311143,-0.02400247,0.71468514,420.0,-1.6666523,1.0,840.0,0.225
21,-0.033915035,1.0171214,-0.022296105,0.7096466,440.0,-1.4019647,1.0,880.0,0.225
22,-0.03421152,1.0040451,-0.022151915,0.7043253,460.0,-1.6868423,1.0,920.0,0.25
23,-0.027657736,0.9901376,-0.01886639,0.69841003,480.0,-1.2147427,1.0,960.0,0.3
24,-0.026358087,0.97923625,-0.017697517,0.6935579,500.0,-1.8125706,1.0,1000.0,0.35
25,-0.019960735,0.9683271,-0.014341166,0.68924236,520.0,-1.4337875,1.0,1040.0,0.375
26,-0.021459395,0.95852053,-0.015045705,0.68536067,540.0,-1.2340548,1.0,1080.0,0.475
27,-0.016209137,0.94890916,-0.012350835,0.68085057,560.0,-1.5871542,1.0,1120.0,0.4
28,-0.017580003,0.9413081,-0.012523034,0.67805874,580.0,-1.7518866,1.0,1160.0,0.5
29,-0.017194066,0.9318911,-0.012527315,0.6733977,600.0,-1.63783,1.0,1200.0,0.525
30,-0.015831767,0.9226097,-0.011820975,0.66861594,620.0,-1.9248358,1.0,1240.0,0.45
31,-0.017365528,0.9151808,-0.012112908,0.6658409,640.0,-1.622112,1.0,1280.0,0.425
32,-0.01665051,0.9077251,-0.011713121,0.66236603,660.0,-1.4267873,1.0,1320.0,0.475
33,-0.016391752,0.90080875,-0.011599005,0.65906477,680.0,-1.6559185,1.0,1360.0,0.375
34,-0.01829806,0.8931755,-0.012590522,0.655537,700.0,-1.3621532,1.0,1400.0,0.4
35,-0.015735803,0.8873266,-0.011348376,0.6533426,720.0,-2.1880906,1.0,1440.0,0.45
36,-0.014138901,0.88124454,-0.010536375,0.6506012,740.0,-1.5383627,1.0,1480.0,0.4
37,-0.015432688,0.8756652,-0.0112086125,0.64840055,760.0,-1.9574816,1.0,1520.0,0.375
38,-0.017673334,0.87003887,-0.012408042,0.6458556,780.0,-1.9479877,1.0,1560.0,0.35
39,-0.015914358,0.86470586,-0.0113729695,0.64367163,800.0,-1.6224872,1.0,1600.0,0.425
40,-0.016692488,0.859895,-0.01173429,0.64147246,820.0,-1.3671157,1.0,1640.0,0.45
41,-0.01599817,0.854784,-0.011233486,0.6392395,840.0,-1.464419,1.0,1680.0,0.325
42,-0.01708918,0.8495976,-0.011797748,0.636434,860.0,-1.6606532,1.0,1720.0,0.45
43,-0.018914385,0.84480035,-0.012934029,0.6340051,880.0,-1.6194128,1.0,1760.0,0.45
44,-0.016523633,0.8408769,-0.011613507,0.63247055,900.0,-1.4223415,1.0,1800.0,0.4
45,-0.017753541,0.83633757,-0.012394495,0.6308591,920.0,-1.7426811,1.0,1840.0,0.375
46,-0.018685823,0.83221984,-0.012842771,0.62952375,940.0,-1.4833488,1.0,1880.0,0.425
47,-0.020065093,0.82821584,-0.013505036,0.62758744,960.0,-2.0135252,0.95,1920.0,0.5
48,-0.01882302,0.8248499,-0.012596052,0.62613034,980.0,-1.5383933,1.0,1960.0,0.525
49,-0.017748047,0.8222387,-0.012107965,0.6251905,1000.0,-1.7617856,1.0,2000.0,0.4
