epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.119349,1.6012794,0.07637341,0.98885775,20.0,0.5333494,0.0,40.0,0.0
1,0.10798788,1.3497952,0.06771811,0.86087286,40.0,2.1993518,0.15,80.0,0.0
2,0.18666062,1.5633637,0.10913555,0.9840332,60.0,3.051707,0.05,120.0,0.0
3,0.18329838,1.6737016,0.10824771,1.036376,80.0,2.910941,0.0,160.0,0.0
4,0.2414978,1.5997325,0.13918702,0.99599624,100.0,2.4403756,0.15,200.0,0.0
5,0.2379587,1.561836,0.13653582,0.97073865,120.0,7.1840863,0.2,240.0,0.0
6,0.22920315,1.5072764,0.12973818,0.9410406,140.0,7.9620385,0.15,280.0,0.0
7,0.21442434,1.4337523,0.120764405,0.9027953,160.0,8.629503,0.1,320.0,0.0
8,0.19105926,1.3759043,0.10645129,0.87365884,180.0,10.9318495,0.1,360.0,0.05
9,0.18026975,1.3219303,0.100509286,0.84935063,200.0,12.571705,0.3,400.0,0.025
10,0.16299269,1.2785912,0.09080121,0.8270436,220.0,12.247919,0.2,440.0,0.1
11,0.1532398,1.2374086,0.08483021,0.8054919,240.0,13.039518,0.2,480.0,0.075
12,0.14624397,1.2027822,0.081485614,0.78736275,260.0,12.088563,0.2,520.0,0.1
13,0.13819627,1.171669,0.07634093,0.7725613,280.0,14.109396,0.2,560.0,0.05
14,0.12867868,1.1444454,0.07181698,0.7593472,300.0,13.167571,0.15,600.0,0.05
15,0.1253703,1.1209316,0.069826126,0.7482963,320.0,13.251104,0.2,640.0,0.025
16,0.11566815,1.0973451,0.06508279,0.73716533,340.0,13.539722,0.3,680.0,0.075
17,0.107188255,1.0767258,0.060677767,0.7269079,360.0,13.592259,0.4,720.0,0.075
18,0.10296093,1.0586582,0.058169786,0.7200655,380.0,14.9719305,0.3,760.0,0.05
19,0.10540741,1.0413471,0.059126113,0.7119691,400.0,12.637816,0.3,800.0,0.125
20,0.106939964,1.0256557,0.05997602,0.70378023,420.0,13.309783,0.35,840.0,0.1
21,0.10181524,1.0106053,0.056738198,0.69698274,440.0,12.915508,0.5,880.0,0.1
22,0.09439394,0.9969431,0.05269996,0.69101644,460.0,15.287981,0.3,920.0,0.025
23,0.09227536,0.9851829,0.051454313,0.68573844,480.0,15.653664,0.55,960.0,0.05
24,0.088531636,0.9744383,0.049461126,0.6813374,500.0,13.6055,0.5,1000.0,0.05
