epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.0,0.01,-0.00021994814,0.4862311,20.0,10.070051,0.0,20.0,0.0
1,0.0,0.01,0.09331085,0.5944507,40.0,17.962582,0.0,36.0,0.0
2,0.0,0.01,0.19866619,0.7210122,60.0,16.712593,0.0,52.0,0.0
3,0.0,0.01,0.247502,0.75187486,80.0,15.307292,0.0,68.0,0.0
4,0.0,0.01,0.3174684,0.7963555,100.0,14.905951,0.0,84.0,0.0
5,0.0,0.01,0.36831814,0.820521,120.0,13.709265,0.0,100.0,0.0
6,0.0,0.01,0.40442994,0.83610857,140.0,13.65864,0.0,116.0,0.0
7,0.0,0.01,0.4264945,0.8399243,160.0,13.366571,0.0,132.0,0.0
8,0.0,0.01,0.4661997,0.85731155,180.0,13.4419155,0.0,148.0,0.0
9,0.0,0.01,0.47981176,0.8515385,200.0,13.001538,0.0,164.0,0.0
10,0.0,0.01,0.48685014,0.85254574,220.0,10.82329,0.1,180.0,0.0
11,0.0,0.01,0.5102523,0.84896284,240.0,12.112815,0.0,196.0,0.0
12,0.0,0.01,0.5070033,0.8497777,260.0,12.195381,0.0,212.0,0.0
13,0.0,0.01,0.5168403,0.85022134,280.0,12.092348,0.0,228.0,0.0
14,0.0,0.01,0.5216376,0.84173745,300.0,11.707998,0.0,244.0,0.0
15,0.0,0.01,0.5207459,0.8345142,320.0,11.68188,0.0,260.0,0.0625
16,0.0,0.01,0.51786387,0.8293816,340.0,11.47114,0.0,276.0,0.0
17,0.0,0.01,0.5275977,0.8342103,360.0,11.398734,0.0,292.0,0.0625
18,0.0,0.01,0.53360903,0.84185153,380.0,11.447369,0.0,308.0,0.0625
19,0.0,0.01,0.5350629,0.84129006,400.0,11.055791,0.0,324.0,0.0
20,0.0,0.01,0.5404364,0.8350089,420.0,11.0865345,0.0,340.0,0.0
21,0.0,0.01,0.54856753,0.8332556,440.0,10.914843,0.0,356.0,0.0
