epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.1252549,0.79076636,0.108419046,0.69307554,20.0,0.9913303,0.2,40.0,0.05
1,0.074658446,0.7042624,0.06264256,0.6301987,40.0,1.2364492,0.15,80.0,0.025
2,0.047669113,0.6721334,0.029651875,0.60324216,60.0,1.0497564,0.05,120.0,0.1
3,0.020639269,0.6512995,0.0067224475,0.5897033,80.0,1.2778286,0.1,160.0,0.1
4,0.010998546,0.6423757,-0.0005460265,0.58621657,100.0,1.3786303,0.25,200.0,0.05
5,0.00996094,0.6314104,-0.0010979339,0.5784044,120.0,1.2732824,0.15,240.0,0.025
6,0.011828174,0.6278912,0.00227975,0.5758996,140.0,1.326617,0.5,280.0,0.15
7,0.0053976504,0.6236346,-0.0017981706,0.57290137,160.0,1.2693398,0.15,320.0,0.15
8,0.006906675,0.61799896,0.001108509,0.5668447,180.0,1.3519125,0.6,360.0,0.075
9,0.0010241317,0.60910517,0.002972614,0.5590801,200.0,1.4319812,0.65,400.0,0.1
10,0.011094222,0.60456014,0.015883978,0.55662656,220.0,1.3413591,0.5,440.0,0.1
11,0.0015001035,0.59756637,0.0053116847,0.5504588,240.0,1.428416,0.65,480.0,0.075
12,-0.0029109372,0.5971775,0.0019873264,0.55029726,260.0,1.3739998,0.5,520.0,0.125
13,-0.0033045567,0.5916512,0.0013726213,0.5441652,280.0,1.2984998,0.65,560.0,0.075
14,-0.0067984066,0.5874071,0.00042161648,0.54037035,300.0,1.4324286,0.55,600.0,0.25
15,-0.010451904,0.5849727,-0.0028894846,0.5376836,320.0,1.4310737,0.7,640.0,0.15
16,-0.016178638,0.5823176,-0.009086728,0.53688985,340.0,1.4502175,1.0,680.0,0.1
17,-0.014724525,0.576937,-0.009279227,0.5324086,360.0,1.4134872,0.7,720.0,0.125
18,-0.014147622,0.57498336,-0.008805253,0.5327995,380.0,1.2873039,0.85,760.0,0.175
19,-0.012742412,0.5742526,-0.0080135,0.53271335,400.0,1.4348692,0.85,800.0,0.175
