epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.2037596,0.046941616,-1.3847709,-1.3847709,10,0.0,0.0,0.0,-0.1732047338210781,-0.17320509819998184,-0.17320512431516355,-40.0,400,nan,nan,40,0.0,0.0,0.0,-0.17226550318363004,-0.1790171823069374,-0.24760470008173735,-40.0,1600
1,0.20257205,0.0471116,-1.7393209,-1.7393209,20,0.0,0.0,0.0,-0.17320469424011747,-0.17320509655907995,-0.1732051053558246,-40.0,800,nan,nan,80,0.0,0.0,0.0,-0.17320493516168786,-0.17320733935209154,-0.1735635402390977,-40.0,3200
2,0.20351021,0.046585217,-2.1247241,-2.1247241,30,0.0,0.0,0.0,-0.17320500923444376,-0.17320510105397485,-0.17320510538894557,-40.0,1200,nan,nan,120,0.0,0.0,0.0,-0.17320482660537423,-0.17354347138820242,-0.1816892962888619,-40.0,4800
3,0.20435612,0.045614425,-2.4595704,-2.4595704,40,0.0,0.0,0.0,-0.17320474483286757,-0.17320509563759615,-0.17320511367395025,-40.0,1600,nan,nan,160,0.0,0.0,0.0,-0.17320479763955748,-0.17320509532276648,-0.17320510453984914,-40.0,6400
4,0.2052657,0.04529078,-2.8424811,-2.8424811,50,0.0,0.0,0.0,-0.17320494678308865,-0.17320510020119,-0.17320510534350295,-40.0,2000,nan,nan,200,0.0,0.0,0.0,-0.1732048403571868,-0.17320509455060823,-0.17320511639868935,-40.0,8000
5,0.20496547,0.044832584,-3.2035127,-3.2035127,60,0.0,0.0,0.0,-0.17320506307453465,-0.1732051007376445,-0.17320510508757378,-40.0,2400,nan,nan,240,0.0,0.0,0.0,-0.17320493640811513,-0.17320509878180784,-0.1732051069107851,-40.0,9600
6,0.20502785,0.044471465,-3.574375,-3.574375,70,0.0,0.0,0.0,-0.17320466468482665,-0.17320509782125415,-0.17320510546042064,-40.0,2800,nan,nan,280,0.0,0.0,0.0,-0.17320483074417253,-0.17320509714306034,-0.17320510765982458,-40.0,11200
7,0.20552297,0.04416895,-3.9088495,-3.9088495,80,0.0,0.0,0.0,-0.1732046571929974,-0.17320509142174614,-0.17320510543832499,-40.0,3200,nan,nan,320,0.0,0.0,0.0,-0.17320482073493754,-0.1732050934919125,-0.17320511258772098,-40.0,12800
8,0.2052592,0.043906614,-4.3236957,-4.3236957,90,0.0,0.0,0.0,-0.17320467108634136,-0.17320509479854,-0.17320510545159773,-40.0,3600,nan,nan,360,0.0,0.0,0.0,-0.17320487729786055,-0.1732050973453534,-0.17320510658729837,-40.0,14400
9,0.20492852,0.04375347,-4.7167253,-4.7167253,100,0.0,0.0,0.0,-0.17320468370138822,-0.17320509705250764,-0.17320523325585901,-40.0,4000,nan,nan,400,0.0,0.0,0.0,-0.17320494092843192,-0.1732050982477463,-0.17320512216443357,-40.0,16000
10,0.20440692,0.043587696,-5.115985,-5.115985,110,0.0,0.0,0.0,-0.1732047234955355,-0.17320509795976857,-0.17320511314991133,-40.0,4400,nan,nan,440,0.0,0.0,0.0,-0.17320492962078454,-0.1732050994893129,-0.1732051111980693,-40.0,17600
11,0.20397787,0.04343484,-5.4945393,-5.4945393,120,0.0,0.0,0.0,-0.17320465694486598,-0.1732050956762008,-0.17320510552551457,-40.0,4800,nan,nan,480,0.0,0.0,0.0,-0.17320500152296697,-0.17320510054825072,-0.17320511862610635,-40.0,19200
12,0.20405039,0.043318044,-5.797437,-5.797437,130,0.0,0.0,0.0,-0.1732046572199549,-0.17320509392638653,-0.17320516478501197,-40.0,5200,nan,nan,520,0.0,0.0,0.0,-0.17320485619075404,-0.17320509718797314,-0.1732051064967451,-40.0,20800
13,0.20390944,0.04324234,-6.184519,-6.184519,140,0.0,0.0,0.0,-0.17320476955244407,-0.17320509680490317,-0.17320510549507823,-40.0,5600,nan,nan,560,0.0,0.0,0.0,-0.1732048174371762,-0.17320509705491813,-0.17320510965711358,-40.0,22400
14,0.20408256,0.0431415,-6.525848,-6.525848,150,0.0,0.0,0.0,-0.1732050814415527,-0.17320510209977183,-0.17320510553009805,-40.0,6000,nan,nan,600,0.0,0.0,0.0,-0.17320482165589507,-0.17320509555146554,-0.1732051147460523,-40.0,24000
15,0.20388252,0.04298623,-6.9515953,-6.9515953,160,0.0,0.0,0.0,-0.17320470557262746,-0.1732050939797199,-0.1732051545147881,-40.0,6400,nan,nan,640,0.0,0.0,0.0,-0.17320492141285254,-0.1732050984585748,-0.1732051051396389,-40.0,25600
16,0.2038247,0.042890567,-7.3002734,-7.3002734,170,0.0,0.0,0.0,-0.1732048558997863,-0.1732050987640654,-0.17320519577514604,-40.0,6800,nan,nan,680,0.0,0.0,0.0,-0.17320488304676285,-0.17320509790374317,-0.17320511805529185,-40.0,27200
