epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.20285064,0.090917856,-1.5149692,-1.5149692,10,1.0,0.1875,0.0,-0.004880996017236068,-0.13034126090018863,-0.24945915847887426,-32.5,400,nan,nan,40,0.1,0.00125,0.0,-0.11307833227153434,-0.2287548007435599,-0.5200839305288985,-39.95,1600
1,0.20412719,0.11284943,-1.7564496,-1.7564496,20,1.0,0.1425,0.0,-0.005616013716190428,-0.14731838873452902,-0.22102323985109318,-34.3,800,nan,nan,80,0.3,0.015,0.0,-0.08580183985482882,-0.2269186623275244,-0.5279294387333533,-39.4,3200
2,0.20225342,0.10960308,-2.0866828,-2.0866828,30,1.0,0.14,0.0,-0.012155568519338248,-0.1574216546265762,-0.28048260904107,-34.4,1200,nan,nan,120,0.0,0.0,0.0,-0.14149670962843125,-0.19097372699914794,-0.3232613936595989,-40.0,4800
3,0.20249403,0.10797038,-2.1540465,-2.1540465,40,1.0,0.3175,0.0,-0.003067181723186195,-0.1464684216255452,-0.560856165722231,-27.3,1600,nan,nan,160,0.2,0.010624999999999999,0.0,-0.12656694281994268,-0.17888701111760494,-0.2588739868919502,-39.575,6400
4,0.20299844,0.103536084,-2.7852764,-2.7852764,50,1.0,0.12,0.0,-0.013946366366942159,-0.16652421401015935,-0.5207096523042625,-35.2,2000,nan,nan,200,0.0,0.0,0.0,-0.14890622550538377,-0.18507322926490968,-0.25005650754033587,-40.0,8000
5,0.20318004,0.10169145,-3.357146,-3.357146,60,1.0,0.0475,0.0,-0.026395778013908532,-0.15995926374855535,-0.19241226662616778,-38.1,2400,nan,nan,240,0.0,0.0,0.0,-0.1672136819515012,-0.18075798707870486,-0.22575620705411178,-40.0,9600
6,0.20335495,0.097557686,-3.571309,-3.571309,70,1.0,0.09,0.0,-0.008592766328617787,-0.15033841312082316,-0.1869273666807732,-36.4,2800,nan,nan,280,0.0,0.0,0.0,-0.1694271426639009,-0.17635344763769598,-0.2076525183320009,-40.0,11200
7,0.20366773,0.095248595,-4.111718,-4.111718,80,1.0,0.0325,0.0,-0.025326879928470474,-0.16245137383517366,-0.3146113020363831,-38.7,3200,nan,nan,320,0.0,0.0,0.0,-0.17007530202486412,-0.18427402646915064,-0.2649555658391991,-40.0,12800
8,0.20307896,0.093505085,-4.6196685,-4.6196685,90,0.0,0.0,0.0,-0.13101709421576305,-0.16752355114425824,-0.190152413193033,-40.0,3600,nan,nan,360,0.0,0.0,0.0,-0.16192009588008277,-0.17982064494592603,-0.22094172978174717,-40.0,14400
9,0.2032477,0.0908773,-4.4682746,-4.4682746,100,1.0,0.145,0.0,-0.0037801657229112454,-0.15010111125171152,-0.1970877594998442,-34.2,4000,nan,nan,400,0.0,0.0,0.0,-0.17136671374372256,-0.17478555682549218,-0.1873004927486958,-40.0,16000
