epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.4408895,0.03790266,-1.3284144,-1.3284144,10,0.0,0.0,0.0,-0.06846237754546554,-0.08862631629173308,-0.2290534789752111,-40.0,400,nan,nan,40,0.0,0.0,0.0,-0.06827120514777332,-0.14278651684820404,-0.3156407136839307,-40.0,1600
1,0.44288728,0.03637966,-1.6756978,-1.6756978,20,0.0,0.0,0.0,-0.06941246857270215,-0.08755334398869298,-0.22393338919532543,-40.0,800,nan,nan,80,0.3,0.02125,0.0,-0.04577113856846364,-0.10704977397184756,-0.24819117705162252,-39.15,3200
2,0.44437733,0.035708483,-1.8678223,-1.8678223,30,1.0,0.1325,0.0,-0.004693934477947568,-0.07898920793364565,-0.2683516075033528,-34.7,1200,nan,nan,120,0.1,0.008749999999999999,0.0,-0.05118910998498549,-0.11099699924293134,-0.24900759542205692,-39.65,4800
3,0.44535342,0.034912862,-1.9387234,-1.9387234,40,1.0,0.295,0.0,-0.003073194638754751,-0.07245702874103423,-0.24360511756149228,-28.2,1600,nan,nan,160,0.3,0.033125,0.0,-0.043644061301470624,-0.10794826302467579,-0.24024826569854457,-38.675,6400
4,0.4460316,0.034449004,-2.604495,-2.604495,50,1.0,0.11,0.0,-0.0034024803020031953,-0.08210831454009888,-0.23486821389302556,-35.6,2000,nan,nan,200,0.3,0.026249999999999996,0.0,-0.04300759006772707,-0.10884224063281031,-0.25293061752237145,-38.95,8000
5,0.44629613,0.034071676,-2.5979774,-2.5979774,60,1.0,0.24,0.0,-0.005023736056972373,-0.07446721089649783,-0.2471040141419151,-30.4,2400,nan,nan,240,0.3,0.021249999999999998,0.0,-0.04511374996560093,-0.10692824675716839,-0.2597306032396828,-39.15,9600
6,0.4466102,0.033846475,-2.9763782,-2.9763782,70,1.0,0.2375,0.0,-0.0027411551846375608,-0.07426006104184682,-0.24793941391352964,-30.5,2800,nan,nan,280,0.1,0.013125000000000001,0.0,-0.054256047756360136,-0.10968657161287354,-0.2503541069653374,-39.475,11200
7,0.44672284,0.033531874,-3.4089007,-3.4089007,80,1.0,0.185,0.0,-0.003302595498316956,-0.0767042154623328,-0.2625592292862224,-32.6,3200,nan,nan,320,0.3,0.02375,0.0,-0.047904535863447534,-0.10802709427360276,-0.2559224698488311,-39.05,12800
8,0.4469467,0.03339254,-3.3547168,-3.3547168,90,1.0,0.2875,0.0,-0.0036679932952263057,-0.07673253222510676,-0.24462424021914791,-28.5,3600,nan,nan,360,0.0,0.0,0.0,-0.059828958808229714,-0.11422229697951383,-0.2476122636579488,-40.0,14400
9,0.44672763,0.033231553,-4.2388372,-4.2388372,100,1.0,0.135,0.0,-0.0018262268132521028,-0.08102992467227896,-0.24006174072410427,-34.6,4000,nan,nan,400,0.2,0.009375,0.0,-0.051646680222781974,-0.11725319856158938,-0.2591581573257469,-39.625,16000
10,0.44650304,0.032878023,-4.62715,-4.62715,110,1.0,0.1325,0.0,-0.0009357018922239121,-0.08157327290413602,-0.23920667197634057,-34.7,4400,nan,nan,440,0.0,0.0,0.0,-0.06040456060672964,-0.11083589965658322,-0.23414507043675642,-40.0,17600
11,0.44638184,0.03264635,-4.8609023,-4.8609023,120,1.0,0.16,0.0,-0.0019125620277602048,-0.07945419118856502,-0.23910710465974302,-33.6,4800,nan,nan,480,0.1,0.000625,0.0,-0.05688450034265972,-0.11096117185204886,-0.2407548883654161,-39.975,19200
