epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.43696976,0.042987257,-1.2499466,-1.2499466,10,0.0,0.0,0.0,-0.06038260801866413,-0.14751790476435564,-0.3259768449603702,-40.0,400,nan,nan,40,0.0,0.0,0.0,-0.09174329438353487,-0.20939097530154652,-0.35368973319051183,-40.0,1600
1,0.43256664,0.044797983,-1.5255133,-1.5255133,20,0.0,0.0,0.0,-0.059805372642697856,-0.15737362416290687,-0.27969684374137777,-40.0,800,nan,nan,80,0.0,0.0,0.0,-0.08209138976346338,-0.19610492823657114,-0.33631178571652576,-40.0,3200
2,0.43292987,0.044329405,-1.8856785,-1.8856785,30,0.0,0.0,0.0,-0.054651415152707584,-0.16606086706263032,-0.29618164531403224,-40.0,1200,nan,nan,120,0.0,0.0,0.0,-0.07098195250660322,-0.19033662144599123,-0.3143778557840851,-40.0,4800
3,0.43442234,0.04424436,-2.2328413,-2.2328413,40,0.0,0.0,0.0,-0.06600936679318757,-0.17542018032516182,-0.2819129357881235,-40.0,1600,nan,nan,160,0.0,0.0,0.0,-0.08771540878190008,-0.19486221437258716,-0.3236525676187195,-40.0,6400
4,0.43537298,0.043568294,-2.623581,-2.623581,50,0.0,0.0,0.0,-0.10928098991386048,-0.18288470719807579,-0.2826963183785424,-40.0,2000,nan,nan,200,0.0,0.0,0.0,-0.10466731863614334,-0.20016059692806687,-0.29883223793102975,-40.0,8000
5,0.43586716,0.04280211,-3.0367377,-3.0367377,60,0.0,0.0,0.0,-0.1324947796659433,-0.19916353167130377,-0.3798645842496072,-40.0,2400,nan,nan,240,0.0,0.0,0.0,-0.10827423167977343,-0.20668782670959662,-0.2940580610046064,-40.0,9600
6,0.4352628,0.04216799,-3.4842193,-3.4842193,70,0.0,0.0,0.0,-0.13359667431275182,-0.19473382456109337,-0.31135681829092327,-40.0,2800,nan,nan,280,0.0,0.0,0.0,-0.1260941113160648,-0.2069628322004009,-0.2989680347310897,-40.0,11200
7,0.43528664,0.04175568,-3.8900597,-3.8900597,80,0.0,0.0,0.0,-0.1375604916905032,-0.1795952648547334,-0.2717222397154929,-40.0,3200,nan,nan,320,0.0,0.0,0.0,-0.13833280488747585,-0.223654931166526,-0.33754132044393675,-40.0,12800
8,0.4346672,0.04142855,-4.297853,-4.297853,90,0.0,0.0,0.0,-0.1459184369878425,-0.2062790813896713,-0.35447146027844917,-40.0,3600,nan,nan,360,0.0,0.0,0.0,-0.14934428098115962,-0.21862567686966936,-0.3176980413087972,-40.0,14400
9,0.4340849,0.041274987,-4.7139063,-4.7139063,100,0.0,0.0,0.0,-0.15956169709650841,-0.20045655881389857,-0.2706305869766015,-40.0,4000,nan,nan,400,0.0,0.0,0.0,-0.148563482788424,-0.22630911088884864,-0.3075723997173057,-40.0,16000
