epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.0,1.0,0.0,1.0,20.0,-2.70921,0.0,40.0,0.0
1,0.0,1.0,0.0,1.0,40.0,-2.8673124,0.0,80.0,0.0
2,0.0,1.0,0.0,1.0,60.0,-3.474038,0.0,120.0,0.025
3,0.0,1.0,0.0,1.0,80.0,-2.9978323,0.0,160.0,0.0
4,0.0,1.0,0.0,1.0,100.0,-3.768309,0.05,200.0,0.0
5,0.0,1.0,0.0,1.0,120.0,-2.4679193,0.05,240.0,0.0
6,0.0,1.0,0.0,1.0,140.0,-2.8342884,0.15,280.0,0.025
7,0.0,1.0,0.0,1.0,160.0,-2.139376,0.2,320.0,0.0
8,0.0,1.0,0.0,1.0,180.0,-3.0266418,0.2,360.0,0.025
9,0.0,1.0,0.0,1.0,200.0,-3.2095523,0.35,400.0,0.0
10,0.0,1.0,0.0,1.0,220.0,-2.1640341,0.65,440.0,0.075
11,0.0,1.0,0.0,1.0,240.0,-2.480214,0.65,480.0,0.175
12,0.0,1.0,0.0,1.0,260.0,-2.259668,0.7,520.0,0.1
13,0.0,1.0,0.0,1.0,280.0,-2.2791836,0.4,560.0,0.15
14,0.0,1.0,0.0,1.0,300.0,-1.632323,0.85,600.0,0.2
15,0.0,1.0,0.0,1.0,320.0,-2.577228,0.65,640.0,0.175
16,0.0,1.0,0.0,1.0,340.0,-1.979367,0.95,680.0,0.225
17,0.0,1.0,0.0,1.0,360.0,-2.5330455,0.9,720.0,0.25
18,0.0,1.0,0.0,1.0,380.0,-2.0115757,0.9,760.0,0.225
19,0.0,1.0,0.0,1.0,400.0,-2.030731,0.95,800.0,0.3
20,0.0,1.0,0.0,1.0,420.0,-2.0046368,0.85,840.0,0.225
21,0.0,1.0,0.0,1.0,440.0,-2.114668,0.8,880.0,0.3
22,0.0,1.0,0.0,1.0,460.0,-1.7695255,1.0,920.0,0.15
23,0.0,1.0,0.0,1.0,480.0,-2.1867294,1.0,960.0,0.4
24,0.0,1.0,0.0,1.0,500.0,-2.5360532,0.95,1000.0,0.3
25,0.0,1.0,0.0,1.0,520.0,-1.9650302,1.0,1040.0,0.375
26,0.0,1.0,0.0,1.0,540.0,-2.9045718,1.0,1080.0,0.475
27,0.0,1.0,0.0,1.0,560.0,-2.2209806,1.0,1120.0,0.375
28,0.0,1.0,0.0,1.0,580.0,-2.3042634,1.0,1160.0,0.375
29,0.0,1.0,0.0,1.0,600.0,-2.0463805,1.0,1200.0,0.3
