epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.017970115,0.6070838,-0.03855844,0.79571474,20.0,-3.9591699,0.0,44.0,0.0
1,0.009429453,0.60323715,-0.030467665,0.76892865,40.0,-2.847286,0.0,84.0,0.025
2,0.0028509088,0.60239136,-0.027704785,0.7498232,60.0,-2.5457904,0.0,124.0,0.05
3,0.008426756,0.5983434,-0.022395773,0.73762834,80.0,-2.9082959,0.05,164.0,0.025
4,0.011654114,0.59668475,-0.020322587,0.72121376,100.0,-3.0408778,0.0,204.0,0.025
5,0.007154634,0.59354717,-0.020125976,0.70779026,120.0,-2.6323788,0.1,244.0,0.025
6,0.0043806676,0.5927386,-0.020984849,0.6963141,140.0,-2.9910831,0.05,284.0,0.1
7,0.0037826616,0.59134364,-0.021449374,0.6870404,160.0,-3.2149577,0.1,324.0,0.125
8,0.0076822927,0.5859961,-0.016492128,0.6761288,180.0,-3.8118343,0.0,364.0,0.025
9,0.014645301,0.58824277,-0.012571342,0.6707467,200.0,-3.56832,0.2,404.0,0.05
10,0.014478967,0.5878233,-0.010899005,0.66202193,220.0,-3.5290887,0.25,444.0,0.05
11,0.011545479,0.58853334,-0.010086461,0.6564744,240.0,-3.5129385,0.1,484.0,0.225
12,0.010236345,0.58618283,-0.009477511,0.64829385,260.0,-3.1531944,0.2,524.0,0.175
13,0.001506445,0.5855323,-0.01351854,0.64101946,280.0,-3.0796607,0.65,564.0,0.125
14,-0.0030607926,0.58486784,-0.014699656,0.6351766,300.0,-3.2453935,0.7,604.0,0.275
15,-0.011330712,0.58258,-0.018561479,0.6296128,320.0,-2.9532518,0.5,644.0,0.25
16,-0.012175627,0.58122593,-0.017981196,0.62579584,340.0,-3.1310751,0.6,684.0,0.15
17,-0.01185827,0.57936394,-0.016730618,0.62263215,360.0,-2.6033134,0.65,724.0,0.2
18,-0.012958073,0.58080876,-0.015999785,0.61857814,380.0,-2.873312,0.35,764.0,0.25
19,-0.006267767,0.57885265,-0.012502991,0.61451507,400.0,-2.8115675,0.45,804.0,0.175
20,-0.0034400495,0.57714486,-0.0104116965,0.61018074,420.0,-2.767706,0.65,844.0,0.2
21,0.0012654401,0.576542,-0.007194831,0.6066698,440.0,-3.2606478,0.55,884.0,0.15
22,0.002708382,0.57540715,-0.0062335376,0.6035738,460.0,-2.7124605,0.4,924.0,0.225
23,0.0042724316,0.57338893,-0.0045212866,0.6001171,480.0,-2.977943,0.6,964.0,0.15
24,0.003314591,0.57440346,-0.004347113,0.5973588,500.0,-2.684613,0.45,1004.0,0.2
25,0.004075952,0.5740313,-0.0035718211,0.59439087,520.0,-2.8593295,0.5,1044.0,0.25
26,0.0036386768,0.5730705,-0.0033609774,0.5909422,540.0,-2.6581473,0.65,1084.0,0.225
27,0.0014902749,0.57313776,-0.004310857,0.5881564,560.0,-2.8110704,0.7,1124.0,0.175
28,0.0029708375,0.57339555,-0.0036330575,0.5857257,580.0,-2.8157241,0.7,1164.0,0.125
29,0.002792038,0.57213265,-0.0031104195,0.5834367,600.0,-2.623462,0.75,1204.0,0.225
30,0.004815105,0.5713947,-0.001969692,0.5814154,620.0,-3.091025,0.6,1244.0,0.3
31,0.006993097,0.5714694,-0.00060626736,0.5795223,640.0,-3.0439906,0.45,1284.0,0.25
32,0.009063512,0.5705904,0.00077296305,0.57732546,660.0,-2.572153,0.65,1324.0,0.25
33,0.008715694,0.5711321,0.0010043305,0.5765176,680.0,-2.9824522,0.55,1364.0,0.125
34,0.008036388,0.57106483,0.0010067617,0.5750631,700.0,-3.278904,0.4,1404.0,0.15
35,0.0074111205,0.5704015,0.0005978786,0.5727458,720.0,-2.5583935,0.95,1444.0,0.325
36,0.0074674278,0.57028365,0.0010479577,0.57158464,740.0,-3.204067,0.7,1484.0,0.175
37,0.008396335,0.5711596,0.0015426361,0.5707142,760.0,-3.299359,0.7,1524.0,0.25
38,0.011690602,0.57168245,0.0030644622,0.569645,780.0,-2.686326,0.45,1564.0,0.225
39,0.009008032,0.57185555,0.0020246685,0.56925654,800.0,-2.9884057,0.95,1604.0,0.15
40,0.009422055,0.5714781,0.0020678244,0.5682373,820.0,-3.3399734,0.75,1644.0,0.225
41,0.008708689,0.57321703,0.0016896202,0.5683749,840.0,-3.222642,0.8,1684.0,0.1
42,0.0071202302,0.57486796,0.0012713793,0.5683297,860.0,-2.7952425,0.75,1724.0,0.2
43,0.008248802,0.5741341,0.0020686088,0.5669251,880.0,-2.8796012,0.75,1764.0,0.25
44,0.0056529474,0.5729747,0.0008689794,0.56603897,900.0,-2.8034964,0.95,1804.0,0.125
45,0.007931486,0.573725,0.0021194178,0.56547785,920.0,-3.3125744,0.85,1844.0,0.15
46,0.009621259,0.5725944,0.002822252,0.5641589,940.0,-2.7337406,0.85,1884.0,0.275
47,0.010470317,0.5721044,0.0028989986,0.56383693,960.0,-3.1686854,0.8,1924.0,0.35
48,0.008932362,0.57164395,0.0019542149,0.5634926,980.0,-2.6136968,1.0,1964.0,0.275
49,0.009647604,0.5708897,0.0025741155,0.5626677,1000.0,-2.6631074,1.0,2004.0,0.15
