epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.43215087,0.05048993,-1.2962472,-1.2962472,10,0.0,0.0,0.0,-0.11845176434847965,-0.17607456355618395,-0.26164001054831393,-40.0,400,nan,nan,40,0.0,0.0,0.0,-0.13295610456235185,-0.26344408419743337,-0.4740748613274106,-40.0,1600
1,0.43064812,0.05296846,-1.6115228,-1.6115228,20,0.0,0.0,0.0,-0.12968116774741523,-0.1981742821127179,-0.2593150729928781,-40.0,800,nan,nan,80,0.0,0.0,0.0,-0.13668547538350226,-0.2556481624855419,-0.43434727012716384,-40.0,3200
2,0.42804846,0.051587384,-2.0125654,-2.0125654,30,0.0,0.0,0.0,-0.1581451641724216,-0.2625781856482171,-0.5536530195311352,-40.0,1200,nan,nan,120,0.0,0.0,0.0,-0.1346955552618076,-0.23705278840641975,-0.35735615798120896,-40.0,4800
3,0.42360127,0.051654637,-2.4511044,-2.4511044,40,0.0,0.0,0.0,-0.18965484264023588,-0.37096703752683247,-0.5995617213361056,-40.0,1600,nan,nan,160,0.0,0.0,0.0,-0.14725239067323154,-0.2762256603206392,-0.42804752891705444,-40.0,6400
4,0.41875955,0.052404862,-2.7232897,-2.7232897,50,0.0,0.0,0.0,-0.2012144018692337,-0.31797594496905274,-0.3785539396087276,-40.0,2000,nan,nan,200,0.0,0.0,0.0,-0.1758803420697775,-0.3126877574952161,-0.45977939327878375,-40.0,8000
5,0.41381958,0.05737998,-3.1449468,-3.1449468,60,0.0,0.0,0.0,-0.12593992628883088,-0.23694546000592595,-0.39247209246648546,-40.0,2400,nan,nan,240,0.0,0.0,0.0,-0.12876735672057799,-0.3386501233888173,-0.5817543296621658,-40.0,9600
6,0.41420707,0.05697982,-3.5616226,-3.5616226,70,0.0,0.0,0.0,-0.10859134940902374,-0.23871965426287325,-0.31194511032846556,-40.0,2800,nan,nan,280,0.0,0.0,0.0,-0.07836612314770919,-0.20334963570630277,-0.35457473053052097,-40.0,11200
7,0.41260275,0.05569033,-3.9725702,-3.9725702,80,0.0,0.0,0.0,-0.07527891660342013,-0.2428955724922377,-0.4201514463043882,-40.0,3200,nan,nan,320,0.0,0.0,0.0,-0.08195164212552483,-0.2344169627353998,-0.379380976106229,-40.0,12800
8,0.41334346,0.055304516,-4.4084344,-4.4084344,90,0.0,0.0,0.0,-0.10455531607683119,-0.2274455745024632,-0.41120541748303846,-40.0,3600,nan,nan,360,0.0,0.0,0.0,-0.0891746110589625,-0.21160406462062453,-0.3665914531187484,-40.0,14400
9,0.41255865,0.054610044,-4.7991486,-4.7991486,100,0.0,0.0,0.0,-0.0714362666310265,-0.1951841931420008,-0.29890473444489446,-40.0,4000,nan,nan,400,0.0,0.0,0.0,-0.07777525108522451,-0.21921257439800862,-0.38597434641266504,-40.0,16000
10,0.41200045,0.05367178,-5.242621,-5.242621,110,0.0,0.0,0.0,-0.05874487343769628,-0.19014866125629712,-0.3470841216339489,-40.0,4400,nan,nan,440,0.0,0.0,0.0,-0.0764627385708335,-0.18950796203359402,-0.3202483703123685,-40.0,17600
11,0.41142794,0.05294795,-5.5943604,-5.5943604,120,0.0,0.0,0.0,-0.07129988653346939,-0.24391394725215268,-0.3719188402038318,-40.0,4800,nan,nan,480,0.0,0.0,0.0,-0.09592977932124643,-0.2244288891521001,-0.3450800438908476,-40.0,19200
12,0.41093302,0.052269403,-5.972998,-5.972998,130,0.0,0.0,0.0,-0.15588902462320622,-0.25164878736335455,-0.3375008945649647,-40.0,5200,nan,nan,520,0.0,0.0,0.0,-0.0998705400542929,-0.21297566209602214,-0.33227613126145206,-40.0,20800
13,0.41057304,0.0516329,-6.4808736,-6.4808736,140,0.0,0.0,0.0,-0.06203134536355064,-0.16865789367290474,-0.31897195721891447,-40.0,5600,nan,nan,560,0.0,0.0,0.0,-0.08025967582617341,-0.20515312272435296,-0.33614560102921753,-40.0,22400
14,0.41032228,0.05103677,-6.8324566,-6.8324566,150,0.0,0.0,0.0,-0.06681771219768144,-0.17262255157343284,-0.2777751100196584,-40.0,6000,nan,nan,600,0.0,0.0,0.0,-0.06864269768733422,-0.19259646144000678,-0.3416309001097882,-40.0,24000
