epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.20566879,0.10514012,-1.322551,-1.322551,10,1.0,0.1625,0.0,-0.013102420900207122,-0.13403292209821052,-0.21314323881037717,-33.5,400,nan,nan,40,0.2,0.025,0.0,-0.11501456508571783,-0.22117814110750725,-0.4835333557104916,-39.0,1600
1,0.20414834,0.10955773,-1.5476935,-1.5476935,20,1.0,0.2925,0.0,-0.014616677544401319,-0.17165846814932975,-0.8661289572251003,-28.3,800,nan,nan,80,0.2,0.00375,0.0,-0.12868851042029605,-0.2086062924471775,-0.38494126177485394,-39.85,3200
2,0.2039554,0.11790038,-1.7954729,-1.7954729,30,1.0,0.195,0.0,-0.002928323117681226,-0.13893820650797342,-0.6632998882846519,-32.2,1200,nan,nan,120,0.3,0.018749999999999996,0.0,-0.10612542713375586,-0.2338760842789242,-0.5378002956575816,-39.25,4800
3,0.20244154,0.117058866,-2.1484137,-2.1484137,40,1.0,0.19,0.0,-0.006536436301985052,-0.16179919716149294,-0.6893923753317935,-32.4,1600,nan,nan,160,0.1,0.003125,0.0,-0.10671509245002317,-0.2038267053795777,-0.402272392164525,-39.875,6400
4,0.20336714,0.117772676,-2.4407496,-2.4407496,50,1.0,0.2125,0.0,-0.004380510247054234,-0.12363828832750932,-0.20580116643024735,-31.5,2000,nan,nan,200,0.1,0.00125,0.0,-0.14712181641458383,-0.2088243407411401,-0.3817991453181991,-39.95,8000
5,0.20220558,0.11693184,-2.865559,-2.865559,60,1.0,0.1925,0.0,-0.00046149257007054896,-0.12369749508480396,-0.19242447418677816,-32.3,2400,nan,nan,240,0.0,0.0,0.0,-0.15277171181873006,-0.1928154095928089,-0.36134222422725093,-40.0,9600
6,0.20243794,0.11390236,-3.4554508,-3.4554508,70,1.0,0.11,0.0,-0.013736093146230878,-0.14945987065830693,-0.20521133070766395,-35.6,2800,nan,nan,280,0.0,0.0,0.0,-0.14707742370606255,-0.18896888595428482,-0.33268084534168996,-40.0,11200
7,0.20243098,0.11005166,-3.9745746,-3.9745746,80,1.0,0.09,0.0,-0.007980679557111292,-0.1551184431503108,-0.2573792548622838,-36.4,3200,nan,nan,320,0.0,0.0,0.0,-0.16164864485454275,-0.17887950931286745,-0.2159467360995849,-40.0,12800
8,0.20249508,0.10764601,-4.324243,-4.324243,90,1.0,0.055,0.0,-0.013850217135648858,-0.15117011519832166,-0.1917913773155971,-37.8,3600,nan,nan,360,0.1,0.00375,0.0,-0.14622350541648224,-0.17644974317143428,-0.20528849514076802,-39.85,14400
9,0.20274521,0.10475721,-4.8749943,-4.8749943,100,0.0,0.0,0.0,-0.11009546207336235,-0.1628291248456029,-0.179418273880737,-40.0,4000,nan,nan,400,0.0,0.0,0.0,-0.1607934093072716,-0.17303855573362578,-0.17935118475089962,-40.0,16000
10,0.2024536,0.10239312,-5.1593666,-5.1593666,110,1.0,0.045,0.0,-0.012645431670434557,-0.16465746109535828,-0.18250455645699287,-38.2,4400,nan,nan,440,0.0,0.0,0.0,-0.1667645976558644,-0.1856927417800935,-0.2500814141490725,-40.0,17600
11,0.20261435,0.09983021,-5.5248914,-5.5248914,120,1.0,0.0525,0.0,-0.030299152793728103,-0.16489386324726088,-0.17363525289594556,-37.9,4800,nan,nan,480,0.0,0.0,0.0,-0.16171907923309994,-0.17268923352384408,-0.1746074161073959,-40.0,19200
12,0.2025889,0.09747261,-6.029703,-6.029703,130,1.0,0.005,0.0,-0.04710231384804354,-0.15798174144883356,-0.17465776156260696,-39.8,5200,nan,nan,520,0.0,0.0,0.0,-0.16887944228145566,-0.17310861222625748,-0.1783026155802963,-40.0,20800
13,0.20278367,0.09533351,-6.140039,-6.140039,140,1.0,0.0475,0.0,-0.012758536698320532,-0.15875331133638138,-0.173205105487024,-38.1,5600,nan,nan,560,0.0,0.0,0.0,-0.17239806235587463,-0.173103586339148,-0.17320511468649188,-40.0,22400
14,0.20283398,0.09410635,-6.3393955,-6.3393955,150,1.0,0.1175,0.0,-0.012608991461904322,-0.15123509576916525,-0.18151395403042173,-35.3,6000,nan,nan,600,0.0,0.0,0.0,-0.17283019611749886,-0.17726267879999813,-0.21385738709059895,-40.0,24000
15,0.20286521,0.092450425,-7.2371435,-7.2371435,160,0.0,0.0,0.0,-0.14899861287165478,-0.17205642487623574,-0.1732051034264132,-40.0,6400,nan,nan,640,0.0,0.0,0.0,-0.17320487724715955,-0.1732050978435413,-0.1732051106942341,-40.0,25600
16,0.20298395,0.0908465,-7.3502593,-7.3502593,170,1.0,0.0525,0.0,-0.021101850610015824,-0.16485956759661072,-0.17774071923068724,-37.9,6800,nan,nan,680,0.0,0.0,0.0,-0.17320483755402377,-0.17320509677798968,-0.17320510899311448,-40.0,27200
17,0.20316568,0.08948132,-7.632627,-7.632627,180,1.0,0.055,0.0,-0.016468310661157063,-0.16138768033031822,-0.1732051663363142,-37.8,7200,nan,nan,720,0.0,0.0,0.0,-0.17320485186787757,-0.17333864765149282,-0.1738456883957093,-40.0,28800
18,0.20303072,0.08814031,-8.259165,-8.259165,190,0.0,0.0,0.0,-0.12920351432576696,-0.17017564429019266,-0.1732051055255474,-40.0,7600,nan,nan,760,0.0,0.0,0.0,-0.17320495962764448,-0.17320509982447227,-0.173205116103818,-40.0,30400
19,0.20299035,0.087024495,-8.678187,-8.678187,200,0.0,0.0,0.0,-0.17320471122026151,-0.17320509379673,-0.17320514403850643,-40.0,8000,nan,nan,800,0.0,0.0,0.0,-0.17320496499294963,-0.17320509961798616,-0.17320510853660465,-40.0,32000
20,0.20310476,0.08616525,-8.999002,-8.999002,210,0.0,0.0,0.0,-0.17320466162758683,-0.1732050938942254,-0.17320519115464306,-40.0,8400,nan,nan,840,0.0,0.0,0.0,-0.1732048127827346,-0.17620419074985477,-0.1893998560673206,-40.0,33600
21,0.20311199,0.0851612,-9.390592,-9.390592,220,0.0,0.0,0.0,-0.17320469125789556,-0.1737238426881839,-0.21062687572743036,-40.0,8800,nan,nan,880,0.0,0.0,0.0,-0.17320487638422818,-0.17320509740032095,-0.17320511637863367,-40.0,35200
22,0.20316578,0.084342755,-9.670082,-9.670082,230,0.0,0.0,0.0,-0.13399721382299354,-0.17132169560392113,-0.17320510484055013,-40.0,9200,nan,nan,920,0.0,0.0,0.0,-0.1732048475015085,-0.17367251651083648,-0.1779891926925365,-40.0,36800
23,0.20329088,0.08351509,-10.006034,-10.006034,240,0.0,0.0,0.0,-0.11530500639916244,-0.1700060352577104,-0.17386670922098335,-40.0,9600,nan,nan,960,0.0,0.0,0.0,-0.1732048564368986,-0.1733125158272777,-0.17578778094628394,-40.0,38400
24,0.20326655,0.082827784,-10.413151,-10.413151,250,0.0,0.0,0.0,-0.10410441111137528,-0.16962294588629642,-0.1773207617645569,-40.0,10000,nan,nan,1000,0.0,0.0,0.0,-0.171882049595495,-0.1730341463774278,-0.17541523508611842,-40.0,40000
25,0.20335811,0.08203701,-10.090559,-10.090559,260,1.0,0.0575,0.0,-0.015950638197985683,-0.16384519281695717,-0.17335753556482827,-37.7,10400,nan,nan,1040,0.0,0.0,0.0,-0.1732048233348148,-0.17320509591618755,-0.17320511053027965,-40.0,41600
26,0.20331873,0.081673644,-10.950259,-10.950259,270,0.0,0.0,0.0,-0.11719597519845705,-0.16677553721684063,-0.18222319280007118,-40.0,10800,nan,nan,1080,0.0,0.0,0.0,-0.1732048005908599,-0.18208887421757164,-0.22982772273083496,-40.0,43200
27,0.20329896,0.08149899,-10.73976,-10.73976,280,1.0,0.0575,0.0,-0.018614225258480607,-0.16069256273670174,-0.17320510552288715,-37.7,11200,nan,nan,1120,0.0,0.0,0.0,-0.17320490361707247,-0.18679103917051143,-0.2784068930601693,-40.0,44800
28,0.20341459,0.08152048,-11.60519,-11.60519,290,0.0,0.0,0.0,-0.11614845131333573,-0.17356916804805878,-0.5040401309493021,-40.0,11600,nan,nan,1160,0.0,0.0,0.0,-0.17313081969606836,-0.18819993711171945,-0.2998668550960315,-40.0,46400
29,0.20335844,0.08128951,-11.724013,-11.724013,300,0.0,0.0,0.0,-0.13766791584428378,-0.17021525042724175,-0.18936052974941106,-40.0,12000,nan,nan,1200,0.0,0.0,0.0,-0.17219660994851393,-0.18749456153845445,-0.28990102512210847,-40.0,48000
30,0.20346166,0.081926845,-12.434287,-12.434287,310,0.0,0.0,0.0,-0.17255795169646282,-0.24524927108258077,-0.5946941896418496,-40.0,12400,nan,nan,1240,0.0,0.0,0.0,-0.17181703643671137,-0.20197924479199406,-0.3347318344438249,-40.0,49600
31,0.20364992,0.08318658,-11.920821,-11.920821,320,1.0,0.0625,0.0,-0.001974992540028443,-0.16070421210901784,-0.18037383938055243,-37.5,12800,nan,nan,1280,0.0,0.0,0.0,-0.15857555420650987,-0.21719058429308027,-0.3204104581940821,-40.0,51200
32,0.20366909,0.08470182,-11.678313,-11.678313,330,1.0,0.11,0.0,-0.002879943877907961,-0.1464620609260683,-0.19540411273642122,-35.6,13200,nan,nan,1320,0.0,0.0,0.0,-0.16579769233724234,-0.23092041541595648,-0.5073015111579303,-40.0,52800
33,0.20369089,0.085380174,-12.970085,-12.970085,340,0.0,0.0,0.0,-0.10248148916611083,-0.22671703684817768,-0.5059136987625447,-40.0,13600,nan,nan,1360,0.0,0.0,0.0,-0.1680964139526696,-0.2074152600263242,-0.43739920662210363,-40.0,54400
34,0.20376521,0.08581038,-12.998483,-12.998483,350,0.0,0.0,0.0,-0.11427045774443396,-0.21622493885059924,-0.5901773311551217,-40.0,14000,nan,nan,1400,0.2,0.0175,0.0,-0.1331996102230622,-0.21187730819468298,-0.4720749371026957,-39.3,56000
35,0.20376976,0.08580134,-11.054479,-11.054479,360,1.0,0.05,0.0,-0.011955282659284803,-0.17123586297678792,-0.29889524842315324,-38.0,14400,nan,nan,1440,0.0,0.0,0.0,-0.16649599669436196,-0.1890429275056494,-0.33805724688878297,-40.0,57600
36,0.20373517,0.085821874,-12.885111,-12.885111,370,0.0,0.0,0.0,-0.13177874108460785,-0.18233089819619913,-0.5237052289137981,-40.0,14800,nan,nan,1480,0.1,0.003125,0.0,-0.1406193130426978,-0.19680826826713116,-0.35021299354958246,-39.875,59200
37,0.20390268,0.087337494,-12.068829,-12.068829,380,1.0,0.1125,0.0,-0.008821388701704897,-0.17082032652497803,-0.3240845297662674,-35.5,15200,nan,nan,1520,0.0,0.0,0.0,-0.1486158203388448,-0.22710843437949396,-0.5369843474103717,-40.0,60800
38,0.20369436,0.08835238,-11.739017,-11.739017,390,1.0,0.06,0.0,-0.008408178838231731,-0.15282837463517435,-0.19436384401447931,-37.6,15600,nan,nan,1560,0.1,0.000625,0.0,-0.14605481794350994,-0.22564585882930283,-0.5393893159089542,-39.975,62400
39,0.20376197,0.088705756,-10.68208,-10.68208,400,1.0,0.215,0.0,-0.005454234877667161,-0.14128708428380204,-0.23763738876644977,-31.4,16000,nan,nan,1600,0.4,0.038125,0.0,-0.08924732347555613,-0.18173032547132104,-0.3339680062429855,-38.475,64000
40,0.20395334,0.089186534,-11.287928,-11.287928,410,1.0,0.165,0.0,-0.0078117745600784225,-0.165818436206639,-0.2801661729886669,-33.4,16400,nan,nan,1640,0.1,0.013125000000000001,0.0,-0.14431678071153095,-0.1936273100879581,-0.3568793066630961,-39.475,65600
41,0.20405518,0.090080045,-11.913792,-11.913792,420,1.0,0.11,0.0,-0.006427623636830407,-0.15977932082585178,-0.25092241293427686,-35.6,16800,nan,nan,1680,0.5,0.0325,0.0,-0.09586114405481473,-0.1975197942577986,-0.41747893803737834,-38.7,67200
42,0.2040234,0.090917654,-14.173971,-14.173971,430,0.0,0.0,0.0,-0.13203302086594504,-0.20919452601601976,-1.0503920599118923,-40.0,17200,nan,nan,1720,0.1,0.006875000000000001,0.0,-0.11854187846459101,-0.2102966877343601,-0.4109314697704515,-39.725,68800
43,0.20397078,0.092589416,-12.140224,-12.140224,440,1.0,0.06,0.0,-0.01225213588860728,-0.1924795067195067,-0.6480481370599824,-37.6,17600,nan,nan,1760,0.4,0.037500000000000006,0.0,-0.07224151103784376,-0.21797328412971662,-0.4051022376144785,-38.5,70400
44,0.2039801,0.0933872,-11.610261,-11.610261,450,1.0,0.1,0.0,-0.012866769655651158,-0.15813771847032587,-0.20299992000952802,-36.0,18000,nan,nan,1800,0.2,0.01875,0.0,-0.0893393981831199,-0.19828343464559003,-0.38342287358693605,-39.25,72000
45,0.20396602,0.094227456,-11.472529,-11.472529,460,1.0,0.1175,0.0,-0.003109814994161125,-0.17016303915787895,-0.28852629300574073,-35.3,18400,nan,nan,1840,0.0,0.0,0.0,-0.13598236372383893,-0.20341205207183788,-0.3555174805923821,-40.0,73600
46,0.20406197,0.09392656,-11.57709,-11.57709,470,1.0,0.0925,0.0,-0.012264232557207417,-0.1891550557892068,-0.5272113090989881,-36.3,18800,nan,nan,1880,0.3,0.020624999999999998,0.0,-0.09833254457452376,-0.17142469360383739,-0.22394378322811273,-39.175,75200
47,0.20403363,0.094453104,-12.36979,-12.36979,480,1.0,0.0325,0.0,-0.025918661982335615,-0.163803454771323,-0.22112231211969963,-38.7,19200,nan,nan,1920,0.4,0.023125,0.0,-0.07500756209458499,-0.1770958305086031,-0.26937554409140674,-39.075,76800
48,0.20397608,0.09442362,-11.76665,-11.76665,490,1.0,0.1525,0.0,-0.013893331905463454,-0.19414507398979425,-0.5353634675486532,-33.9,19600,nan,nan,1960,0.4,0.044375000000000005,0.0,-0.0627279239618742,-0.16823560662089812,-0.24100118290703842,-38.225,78400
49,0.20400386,0.09467001,-10.460136,-10.460136,500,1.0,0.1775,0.0,-0.002477041577101456,-0.13414152134651228,-0.3501277279764722,-32.9,20000,nan,nan,2000,0.6,0.0375,0.0,-0.03685703872594896,-0.18552839169157603,-0.4311793442744176,-38.5,80000
50,0.20386112,0.09462866,-7.6553893,-7.6553893,510,1.0,0.3275,0.0,-0.006301913211730998,-0.10700159954919443,-0.24380868352516702,-26.9,20400,nan,nan,2040,0.6,0.08375000000000002,0.0,-0.04854723550805125,-0.161770772244902,-0.2885887702146958,-36.65,81600
51,0.20374636,0.09459827,-9.151542,-9.151542,520,1.0,0.28,0.0,-0.0017453388663838836,-0.12676653459223838,-0.33388022829388075,-28.8,20800,nan,nan,2080,0.8,0.088125,0.0,-0.04301205162419363,-0.1589331526474243,-0.24747409506781598,-36.475,83200
52,0.20366016,0.09433702,-9.829299,-9.829299,530,1.0,0.205,0.0,-0.003714476970066515,-0.12576421254413184,-0.1776514129460772,-31.8,21200,nan,nan,2120,0.8,0.08375,0.0,-0.02715228377245992,-0.15214838706688638,-0.2530040101604922,-36.65,84800
53,0.20370468,0.094463,-8.867066,-8.867066,540,1.0,0.3825,0.0,-0.006655384225677485,-0.13480208117761008,-0.5291488631165072,-24.7,21600,nan,nan,2160,0.9,0.134375,0.0,-0.01799253033894515,-0.16014918956776,-0.3147234241004897,-34.625,86400
54,0.20360413,0.094702594,-7.743888,-7.743888,550,1.0,0.345,0.0,-0.002877610196836165,-0.10651324180215012,-0.17320510536598838,-26.2,22000,nan,nan,2200,1.0,0.104375,0.0,-0.020926733198111037,-0.14849267237297337,-0.2765153911328214,-35.825,88000
55,0.20356935,0.09452906,-6.9136806,-6.9136806,560,1.0,0.415,0.0,-0.0008245865722607744,-0.08682621085874029,-0.1831666386689717,-23.4,22400,nan,nan,2240,0.9,0.141875,0.0,-0.02088376806184137,-0.1448272149369632,-0.2787796121899332,-34.325,89600
56,0.20365515,0.09457786,-6.8802614,-6.8802614,570,1.0,0.4325,0.0,-0.004135171036974182,-0.09462990901764787,-0.20170960931445428,-22.7,22800,nan,nan,2280,1.0,0.16812500000000002,0.0,-0.009604209965003649,-0.15775668607919757,-0.3236601016954216,-33.275,91200
57,0.20364974,0.09455442,-9.017139,-9.017139,580,1.0,0.315,0.0,-0.0035655077362975163,-0.11018154200499194,-0.22386177383823982,-27.4,23200,nan,nan,2320,1.0,0.18875000000000003,0.0,-0.011752131007104639,-0.15120215160687583,-0.32623135689281607,-32.45,92800
58,0.20365141,0.09458945,-5.0898657,-5.0898657,590,1.0,0.5475,0.0,-0.0024765501346948817,-0.08395047887680444,-0.25229575440661556,-18.1,23600,nan,nan,2360,1.0,0.18375000000000002,0.0,-0.009897793011438848,-0.1378337851240446,-0.2780183097514216,-32.65,94400
59,0.20356745,0.09425218,-4.641483,-4.641483,600,1.0,0.5375,0.0,-0.0040431959470418844,-0.0776840462781505,-0.17359564328559796,-18.5,24000,nan,nan,2400,1.0,0.186875,0.0,-0.012307623880643687,-0.12654066770979902,-0.22270632271478888,-32.525,96000
60,0.20356533,0.09405139,-6.167914,-6.167914,610,1.0,0.445,0.0,-0.006044080132441421,-0.08472862396915673,-0.1993072507665526,-22.2,24400,nan,nan,2440,1.0,0.260625,0.0,-0.01039093682669364,-0.12434099523195082,-0.226132255193837,-29.575,97600
