epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,-0.062773146,0.5868269,-0.32917216,1.1708332,20.0,-2.1060326,0.0,40.0,0.0
1,0.014944021,0.573331,-0.24751881,0.9946715,40.0,-3.0188675,0.0,80.0,0.0
2,0.011099054,0.575577,-0.22352114,0.92328644,60.0,-2.7332535,0.0,120.0,0.0
3,0.005570064,0.57736945,-0.23635271,0.8590424,80.0,-3.0995758,0.0,160.0,0.0
4,-0.01565909,0.5708772,-0.24372254,0.8320435,100.0,-4.3729,0.0,200.0,0.0
5,-0.018883584,0.5745051,-0.22016792,0.8048003,120.0,-3.7120013,0.0,240.0,0.0
6,-0.014904973,0.5729002,-0.20586377,0.7775214,140.0,-3.0193748,0.0,280.0,0.0
7,-0.0038624853,0.5675639,-0.19798529,0.7533665,160.0,-3.8779826,0.0,320.0,0.0
8,-0.004970298,0.56998134,-0.19541945,0.73913854,180.0,-4.2160907,0.0,360.0,0.0
9,-0.006438121,0.56997657,-0.17245993,0.7279258,200.0,-3.0680838,0.0,400.0,0.025
10,-0.0019031586,0.57445407,-0.16081892,0.71317095,220.0,-3.3451822,0.05,440.0,0.025
11,-0.005483363,0.5769055,-0.14686018,0.70060414,240.0,-2.877209,0.2,480.0,0.075
12,-0.0017906511,0.5787363,-0.13521661,0.69081354,260.0,-3.3790765,0.2,520.0,0.025
13,0.0020080581,0.5807998,-0.12240982,0.68192744,280.0,-2.7127464,0.25,560.0,0.1
14,0.0062384945,0.57890993,-0.10975294,0.6752031,300.0,-2.3216248,0.3,600.0,0.1
15,0.005164568,0.5764574,-0.09972816,0.66804135,320.0,-2.3336883,0.35,640.0,0.025
16,0.006902301,0.57949185,-0.09098605,0.66185063,340.0,-2.6543498,0.15,680.0,0.05
17,0.0023813583,0.5821284,-0.08466023,0.6538703,360.0,-2.785493,0.05,720.0,0.025
18,-0.0032075471,0.5809103,-0.07910306,0.64639115,380.0,-3.3140934,0.1,760.0,0.025
19,-0.0008644727,0.58335674,-0.07163388,0.6424608,400.0,-2.6114082,0.15,800.0,0.175
20,-0.0024257225,0.58237016,-0.06673732,0.6371361,420.0,-2.7204792,0.0,840.0,0.1
21,-0.0069112973,0.5804501,-0.06294053,0.63219553,440.0,-3.1709874,0.15,880.0,0.075
22,-0.0028341222,0.578421,-0.05584101,0.628439,460.0,-2.8555655,0.1,920.0,0.075
23,-0.0065477192,0.5779159,-0.05247567,0.62475735,480.0,-3.1631021,0.25,960.0,0.05
24,-0.01233069,0.5784023,-0.050912783,0.62069905,500.0,-2.9018002,0.05,1000.0,0.05
25,-0.011248853,0.57816434,-0.0462865,0.6181584,520.0,-3.1495442,0.05,1040.0,0.025
26,-0.012051461,0.5802841,-0.043891866,0.61599153,540.0,-2.987754,0.15,1080.0,0.0
27,-0.009787075,0.57941604,-0.03941139,0.6130527,560.0,-3.0331907,0.3,1120.0,0.075
28,-0.0091321245,0.577163,-0.036061104,0.6095222,580.0,-3.0738688,0.25,1160.0,0.1
29,-0.0066043017,0.5774137,-0.03259311,0.6074358,600.0,-2.9160347,0.15,1200.0,0.075
