epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.44608918,0.04536624,-0.9431523,-0.9431523,10,1.0,0.295,0.0,-0.0013119646615208942,-0.0740613092593799,-0.25337976517513744,-28.2,400,nan,nan,40,0.3,0.03625,0.0,-0.05591979402838513,-0.15014155824920009,-0.3125452140460473,-38.55,1600
1,0.44655585,0.042074427,-1.44125,-1.44125,20,1.0,0.075,0.0,-0.004496273914891455,-0.09061776850677546,-0.24976516983460506,-37.0,800,nan,nan,80,0.1,0.0025,0.0,-0.055078591109501196,-0.11217267756087475,-0.24846422596209697,-39.9,3200
2,0.44635305,0.04009412,-1.7187626,-1.7187626,30,1.0,0.1025,0.0,-0.0025376698424181823,-0.081541111984772,-0.21281168358921,-35.9,1200,nan,nan,120,0.2,0.021249999999999998,0.0,-0.047960666086564616,-0.11658990197772465,-0.27007808448254284,-39.15,4800
3,0.4467181,0.03883514,-1.4271653,-1.4271653,40,1.0,0.4725,0.0,-0.001286787102937166,-0.062215334372881424,-0.23999302262628272,-21.1,1600,nan,nan,160,0.1,0.014374999999999999,0.0,-0.05304903863711234,-0.11264156257211015,-0.25564240166724755,-39.425,6400
4,0.44692433,0.037863236,-2.0644841,-2.0644841,50,1.0,0.275,0.0,-0.0017178021922377529,-0.07324753087024288,-0.26803203782024637,-29.0,2000,nan,nan,200,0.1,0.003125,0.0,-0.05432544499696951,-0.11703023619084915,-0.2562011069717271,-39.875,8000
5,0.4474232,0.03712029,-1.8382186,-1.8382186,60,1.0,0.465,0.0,-0.001086645160625632,-0.06070898328045196,-0.2428831398008154,-21.4,2400,nan,nan,240,0.3,0.021875,0.0,-0.04488722544952546,-0.11888124373651557,-0.24651848526348208,-39.125,9600
6,0.44772872,0.036887858,-2.214688,-2.214688,70,1.0,0.4425,0.0,-0.0020806580519406063,-0.06898165975265988,-0.25306771895191904,-22.3,2800,nan,nan,280,0.3,0.027500000000000004,0.0,-0.04498660779219028,-0.1241360256170442,-0.25514786068216494,-38.9,11200
7,0.4480066,0.036504585,-2.6594696,-2.6594696,80,1.0,0.3375,0.0,-0.0019382972041110057,-0.07267965503094932,-0.2621422622762872,-26.5,3200,nan,nan,320,0.2,0.023125,0.0,-0.04888209764649871,-0.11885753502673942,-0.2622497136886263,-39.075,12800
8,0.44819573,0.036127184,-3.1415446,-3.1415446,90,1.0,0.28,0.0,-0.0018979164119457708,-0.07744345829900734,-0.2735542638293266,-28.8,3600,nan,nan,360,0.0,0.0,0.0,-0.06147884722790695,-0.12294572799001166,-0.24511364313207462,-40.0,14400
9,0.4483998,0.035722703,-2.8795874,-2.8795874,100,1.0,0.35,0.0,-0.0015533237594307337,-0.06943784612942722,-0.2698393440215891,-26.0,4000,nan,nan,400,0.5,0.04375,0.0,-0.03526915720090383,-0.11663833590957647,-0.25058768608715093,-38.25,16000
10,0.4485308,0.035433512,-3.2477257,-3.2477257,110,1.0,0.3025,0.0,-0.0012753792441032787,-0.07110745143309226,-0.23181550404112933,-27.9,4400,nan,nan,440,0.3,0.021249999999999998,0.0,-0.04297218241837393,-0.11578333669485016,-0.2348771549866185,-39.15,17600
11,0.44850716,0.035113357,-3.8913267,-3.8913267,120,1.0,0.195,0.0,-0.0022456820594725212,-0.0800492694484487,-0.25452133513795167,-32.2,4800,nan,nan,480,0.4,0.028125,0.0,-0.04143801768103963,-0.11263073716207479,-0.24077017627230565,-38.875,19200
12,0.44842485,0.034922063,-4.721467,-4.721467,130,1.0,0.1225,0.0,-0.0022992033139239356,-0.08290532714247792,-0.2450755869735285,-35.1,5200,nan,nan,520,0.2,0.027500000000000004,0.0,-0.047267840981721564,-0.11625413017304301,-0.24662124707429184,-38.9,20800
13,0.44840658,0.034734882,-3.9390638,-3.9390638,140,1.0,0.35,0.0,-0.001283325063718743,-0.06963130898045865,-0.23567095789527434,-26.0,5600,nan,nan,560,0.3,0.025,0.0,-0.045757019785705275,-0.12192248192977115,-0.2577168900381145,-39.0,22400
