epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8805732,0.08894616,0.25945652,0.024093729,50.0,-0.25593835,0.09000000000000001,50.0,0.02
1,0.87662405,0.08663893,0.25980312,0.023042738,100.0,-0.26716924,0.27,100.0,0.065
2,0.87605405,0.08644245,0.25998184,0.022572827,150.0,-0.28762048,0.42000000000000004,150.0,0.10500000000000001
3,0.8766474,0.086855136,0.26028144,0.022767106,200.0,-0.31106097,0.5999999999999999,200.0,0.165
4,0.8766537,0.08704945,0.2604718,0.022997264,250.0,-0.33010393,0.8450000000000001,250.0,0.245
5,0.8762812,0.08667304,0.26070386,0.023235535,300.0,-0.3135416,0.99,300.0,0.355
