epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.20327999,0.09487798,-1.2227176,-1.2227176,10,1.0,0.345,0.0,-0.004357648151399066,-0.13979605024556455,-0.6274442235549104,-26.2,400,nan,nan,40,0.2,0.020625,0.0,-0.08888221288817674,-0.21862491675392043,-0.48329862329430817,-39.175,1600
1,0.20150708,0.10607382,-1.4537642,-1.4537642,20,1.0,0.3275,0.0,-0.001985775139082091,-0.10969527479932646,-0.18217678985831354,-26.9,800,nan,nan,80,0.3,0.026875,0.0,-0.07918175978989715,-0.20718285396186994,-0.4962926396592847,-38.925,3200
2,0.20320502,0.10632515,-1.7207614,-1.7207614,30,1.0,0.2725,0.0,-0.0046266795584936045,-0.1154924029338135,-0.17997645756165234,-29.1,1200,nan,nan,120,0.3,0.015625,0.0,-0.08628510872515485,-0.1934598607663881,-0.33570137747309914,-39.375,4800
3,0.2034094,0.10348092,-1.8799762,-1.8799762,40,1.0,0.3925,0.0,-0.0027688752019709153,-0.10450258070121668,-0.17778104313176538,-24.3,1600,nan,nan,160,0.4,0.013125000000000001,0.0,-0.08798878731073581,-0.18265842261374307,-0.32193095844166403,-39.475,6400
4,0.20234068,0.101373084,-2.6649494,-2.6649494,50,1.0,0.105,0.0,-0.011637144192730835,-0.14496104746017033,-0.20359200536462865,-35.8,2000,nan,nan,200,0.1,0.005,0.0,-0.10429299063587052,-0.1827597302837995,-0.2736251037404246,-39.8,8000
5,0.20262107,0.09863604,-2.9444659,-2.9444659,60,1.0,0.075,0.0,-0.008019053295776518,-0.1331962843656636,-0.1761777958771095,-37.0,2400,nan,nan,240,0.0,0.0,0.0,-0.1404472242193163,-0.18243026874939905,-0.24985105826842488,-40.0,9600
6,0.20268857,0.094862655,-3.4626215,-3.4626215,70,1.0,0.095,0.0,-0.01592491894140404,-0.14655017778783855,-0.17515826319987238,-36.2,2800,nan,nan,280,0.0,0.0,0.0,-0.1491933250566002,-0.17246472515697464,-0.18425568271152806,-40.0,11200
7,0.20316517,0.09130649,-3.9358513,-3.9358513,80,1.0,0.105,0.0,-0.023167397876559418,-0.15462425013567377,-0.17378819447449237,-35.8,3200,nan,nan,320,0.0,0.0,0.0,-0.15654511611615027,-0.17336490578828762,-0.1785885845869369,-40.0,12800
8,0.20335905,0.08850697,-4.441606,-4.441606,90,0.0,0.0,0.0,-0.14073898385361472,-0.1705560092673928,-0.17376994525205647,-40.0,3600,nan,nan,360,0.0,0.0,0.0,-0.17098327395730434,-0.17447822482931907,-0.18401694591661416,-40.0,14400
9,0.20312713,0.08636429,-4.761404,-4.761404,100,1.0,0.04,0.0,-0.034710377565948164,-0.15530069986807551,-0.1771949207032901,-38.4,4000,nan,nan,400,0.0,0.0,0.0,-0.16615509228014796,-0.1733045483710505,-0.17666942854670095,-40.0,16000
10,0.20339224,0.08410195,-5.3286114,-5.3286114,110,0.0,0.0,0.0,-0.1528632353582298,-0.17289862604279513,-0.17320510518769575,-40.0,4400,nan,nan,440,0.0,0.0,0.0,-0.16896228247495798,-0.17316746916736583,-0.18101333072064524,-40.0,17600
11,0.20331907,0.08203677,-5.333069,-5.333069,120,1.0,0.105,0.0,-0.008828272926304573,-0.1553035461496987,-0.1875185249791435,-35.8,4800,nan,nan,480,0.0,0.0,0.0,-0.17288533478307272,-0.1733049873023039,-0.1739143825578343,-40.0,19200
12,0.20335186,0.08030844,-5.7280226,-5.7280226,130,1.0,0.1125,0.0,-0.03131238680439685,-0.15652260502198673,-0.17320510805439526,-35.5,5200,nan,nan,520,0.0,0.0,0.0,-0.16846704181854935,-0.1729647363474574,-0.1809910509131449,-40.0,20800
13,0.20341678,0.078967,-6.177611,-6.177611,140,1.0,0.055,0.0,-0.017330634358341646,-0.1638489595647983,-0.17789093671050002,-37.8,5600,nan,nan,560,0.0,0.0,0.0,-0.17310256274906516,-0.17319739609216916,-0.1732051048238214,-40.0,22400
14,0.20339678,0.07767564,-6.779994,-6.779994,150,0.0,0.0,0.0,-0.17320469709277642,-0.1732050958320211,-0.17320510549448623,-40.0,6000,nan,nan,600,0.0,0.0,0.0,-0.17320489351086424,-0.17320509790856034,-0.1732051383070468,-40.0,24000
15,0.2035854,0.07741281,-6.913108,-6.913108,160,1.0,0.055,0.0,-0.04669464427229304,-0.16633972100034658,-0.20029698908771898,-37.8,6400,nan,nan,640,0.0,0.0,0.0,-0.173185408675979,-0.1737951095040484,-0.17641749939972073,-40.0,25600
16,0.2036188,0.07658633,-7.440162,-7.440162,170,0.0,0.0,0.0,-0.059344856753233026,-0.15986489835711773,-0.17320514168182277,-40.0,6800,nan,nan,680,0.0,0.0,0.0,-0.17320488207457324,-0.17320509703612347,-0.17320511756913692,-40.0,27200
17,0.20356704,0.07576372,-7.790381,-7.790381,180,0.0,0.0,0.0,-0.1683716515559817,-0.17345716733670932,-0.17808558642080088,-40.0,7200,nan,nan,720,0.0,0.0,0.0,-0.17320491845853425,-0.17320509776932222,-0.17320510861189659,-40.0,28800
18,0.20368037,0.07515995,-8.090774,-8.090774,190,0.0,0.0,0.0,-0.1732047601561801,-0.1732050930278596,-0.1732051051578333,-40.0,7600,nan,nan,760,0.0,0.0,0.0,-0.1732048811171406,-0.17321197675322694,-0.17323780268708458,-40.0,30400
19,0.20375898,0.0745735,-8.462607,-8.462607,200,0.0,0.0,0.0,-0.17320474968837302,-0.18160820828753096,-0.29243473177015306,-40.0,8000,nan,nan,800,0.0,0.0,0.0,-0.1732048805959281,-0.17320509762945466,-0.17320511319625853,-40.0,32000
20,0.2037449,0.074015595,-8.529993,-8.529993,210,0.0,0.0,0.0,-0.17320465664223794,-0.17320509294544856,-0.17320510524918598,-40.0,8400,nan,nan,840,0.0,0.0,0.0,-0.1732049272431214,-0.17320509850956217,-0.17320511579539286,-40.0,33600
21,0.20372097,0.073618144,-8.314581,-8.314581,220,1.0,0.0625,0.0,-0.005583196239852755,-0.16283481424875565,-0.17320517724360365,-37.5,8800,nan,nan,880,0.0,0.0,0.0,-0.17320490630064383,-0.1732050981045281,-0.17320510498147396,-40.0,35200
