epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,-0.24214125,2.180535,-0.15841213,1.250339,20.0,-2.3328574,0.0,40.0,0.0
1,-0.20051363,1.9517395,-0.13484548,1.1336234,40.0,-2.3159962,0.0,80.0,0.0
2,-0.18616393,1.7935624,-0.12274505,1.0493408,60.0,-3.241076,0.0,120.0,0.0
3,-0.16454852,1.6833053,-0.10535137,0.9947152,80.0,-3.854249,0.0,160.0,0.0
4,-0.19583815,1.6145167,-0.120156646,0.96139705,100.0,-3.3651657,0.0,200.0,0.0
5,-0.18876241,1.548435,-0.11614054,0.9310193,120.0,-2.8876925,0.0,240.0,0.025
6,-0.2003234,1.5049493,-0.12087937,0.9112009,140.0,-2.6131933,0.05,280.0,0.0
7,-0.18735255,1.4553585,-0.11245333,0.8892287,160.0,-2.1075408,0.5,320.0,0.0
8,-0.15228932,1.4097443,-0.09493408,0.86879325,180.0,-2.2764437,0.5,360.0,0.05
9,-0.1363939,1.3729696,-0.086602494,0.8558818,200.0,-1.9849722,0.6,400.0,0.05
10,-0.13715476,1.3312788,-0.08600423,0.8402506,220.0,-2.567984,0.6,440.0,0.025
11,-0.12913518,1.2922227,-0.080160394,0.8230097,240.0,-2.0725036,0.75,480.0,0.125
12,-0.11906704,1.2614689,-0.07375863,0.8111032,260.0,-2.3904502,0.85,520.0,0.15
13,-0.10065177,1.2334607,-0.062382646,0.8005005,280.0,-1.5625119,1.0,560.0,0.15
14,-0.08976871,1.2061625,-0.05589967,0.79094326,300.0,-1.3609624,1.0,600.0,0.275
15,-0.09181701,1.1787443,-0.056318417,0.7785599,320.0,-1.629655,1.0,640.0,0.25
16,-0.09161901,1.1547115,-0.055383474,0.7677183,340.0,-1.9295787,0.95,680.0,0.325
17,-0.09082231,1.1333706,-0.054894708,0.75899756,360.0,-1.4696835,1.0,720.0,0.275
18,-0.0886978,1.1134417,-0.05298154,0.7504302,380.0,-1.9563868,1.0,760.0,0.25
19,-0.08293596,1.0936043,-0.049803566,0.74068916,400.0,-1.6860414,1.0,800.0,0.375
20,-0.076979384,1.0753262,-0.046622716,0.731753,420.0,-1.9328332,1.0,840.0,0.475
21,-0.06850722,1.0591632,-0.041761607,0.7247119,440.0,-1.4938036,1.0,880.0,0.4
22,-0.062017217,1.0435673,-0.038548075,0.718254,460.0,-1.8190031,1.0,920.0,0.375
23,-0.05791734,1.0297662,-0.03586292,0.7125971,480.0,-1.593936,1.0,960.0,0.3
24,-0.061655913,1.0161221,-0.037056074,0.707439,500.0,-1.60914,1.0,1000.0,0.325
25,-0.056770474,1.0048172,-0.033911683,0.70298,520.0,-1.9213725,1.0,1040.0,0.375
26,-0.051956274,0.9937315,-0.031645566,0.69803715,540.0,-1.9006374,1.0,1080.0,0.375
27,-0.04810298,0.98192704,-0.029035762,0.69238496,560.0,-1.6024728,1.0,1120.0,0.3
28,-0.0485773,0.9711553,-0.028920162,0.6874212,580.0,-1.3561143,1.0,1160.0,0.35
29,-0.049525402,0.9629599,-0.029347718,0.6838278,600.0,-2.0796852,1.0,1200.0,0.25
30,-0.043315053,0.95442164,-0.02614465,0.6798493,620.0,-1.6600064,1.0,1240.0,0.375
31,-0.043133445,0.9458803,-0.025728803,0.6763718,640.0,-1.4423866,1.0,1280.0,0.325
32,-0.038210794,0.93708587,-0.022779608,0.6727212,660.0,-2.1535234,1.0,1320.0,0.4
33,-0.037555322,0.92921436,-0.02198115,0.66916597,680.0,-1.4589831,1.0,1360.0,0.425
34,-0.035503186,0.9217919,-0.020623358,0.66664124,700.0,-1.6418116,1.0,1400.0,0.4
35,-0.035577424,0.9145824,-0.02064152,0.66310817,720.0,-2.3088136,1.0,1440.0,0.425
36,-0.03519216,0.90856135,-0.020415155,0.6599455,740.0,-1.6304786,1.0,1480.0,0.425
37,-0.035561603,0.9023515,-0.020724958,0.657225,760.0,-1.4385501,1.0,1520.0,0.45
38,-0.03506326,0.8963217,-0.02019701,0.65537703,780.0,-1.7468945,1.0,1560.0,0.325
39,-0.033169206,0.89022887,-0.019240916,0.65272325,800.0,-1.6373167,1.0,1600.0,0.375
40,-0.032498065,0.8852768,-0.018960912,0.6501203,820.0,-1.9609429,1.0,1640.0,0.35
41,-0.029789776,0.88079154,-0.017431717,0.64802605,840.0,-1.9692965,1.0,1680.0,0.45
42,-0.03043373,0.87614363,-0.01774613,0.64579856,860.0,-1.343835,1.0,1720.0,0.525
43,-0.03185699,0.8713614,-0.018580625,0.64387244,880.0,-1.6471465,1.0,1760.0,0.5
44,-0.028109955,0.867606,-0.016818998,0.64231944,900.0,-1.9310975,1.0,1800.0,0.35
45,-0.029755844,0.8629307,-0.017450366,0.64028096,920.0,-1.6549948,1.0,1840.0,0.475
46,-0.026580766,0.85900486,-0.015822137,0.63846254,940.0,-1.935122,1.0,1880.0,0.425
47,-0.025969915,0.8544824,-0.015588179,0.6366226,960.0,-1.7828915,1.0,1920.0,0.425
48,-0.023538304,0.84957474,-0.014271683,0.6342219,980.0,-1.323035,1.0,1960.0,0.425
49,-0.022537254,0.84543324,-0.013790548,0.6323972,1000.0,-2.2251592,1.0,2000.0,0.35
