epoch,loss
0,0.029928105
1,0.009974802
2,0.005118361
3,0.0031155057
4,0.0023907046
5,0.0017514314
6,0.0012888495
7,0.001225937
8,0.0009818337
9,0.00082699116
10,0.00069633155
11,0.0006424233
12,0.0005944425
13,0.0004824068
14,0.00041958943
15,0.00034265788
16,0.00031580508
17,0.0002633112
18,0.00027152957
19,0.00022338172
20,0.0002123663
21,0.00024083564
22,0.00024383194
23,0.00021364779
24,0.00021690856
25,0.00019683778
26,0.000251165
27,0.00025251502
28,0.00026912286
29,0.0001703521
30,0.00017309061
31,0.00022728143
32,0.00020168623
33,0.00016796861
34,0.00016280888
35,0.00021371951
36,0.0002893829
37,0.0003512512
38,0.0005410365
39,0.00027412642
40,0.00019058904
41,0.00025133786
42,0.0003083652
43,0.00033404413
44,0.00026347965
45,0.00032553799
46,0.00028538148
47,0.00029480245
48,0.00026183587
49,0.00052163465
50,0.00042197792
51,0.0006737073
52,0.00032266232
53,0.00021796553
54,0.0001703555
55,0.0002173112
56,0.00023577898
57,0.0002724481
58,0.00024110191
59,0.00024966596
60,0.00030406882
61,0.00037565283
62,0.00023732246
63,0.00018845529
64,0.00023181266
65,0.00018433442
66,0.00016626461
67,0.00020736718
68,0.00019133685
69,0.00047319607
70,0.00048615
71,0.00031141934
72,0.0003893499
73,0.00047955508
74,0.00050575164
75,0.00037040174
76,0.00039013146
77,0.0002798352
78,0.0003009373
79,0.00030817126
