epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8769,0.10689858,0.20621243,0.04003884,20.0,-0.7812013,0.0,200.0,0.015
1,0.87738496,0.10589848,0.20495762,0.043090347,40.0,-1.4825144,0.0,400.0,0.025
2,0.8760381,0.10451815,0.20403323,0.041357737,60.0,-1.8794893,0.05,600.0,0.035
3,0.87450486,0.10497438,0.20438652,0.042468477,80.0,-2.433822,0.0,800.0,0.04
4,0.8738672,0.104421936,0.20425586,0.04165374,100.0,-2.2695777,0.1,1000.0,0.045
5,0.87378335,0.1048741,0.20419092,0.042288423,120.0,-3.331025,0.0,1200.0,0.03
6,0.8743345,0.10497586,0.20408541,0.041766185,140.0,-3.4814818,0.05,1400.0,0.03
7,0.87416834,0.10516534,0.20395628,0.041233834,160.0,-4.4457474,0.0,1600.0,0.045
8,0.8739276,0.10505309,0.20398133,0.04086165,180.0,-3.9159682,0.0,1800.0,0.05
9,0.8740205,0.10528412,0.20413426,0.04053273,200.0,-3.9843647,0.05,2000.0,0.045
10,0.87388945,0.10513967,0.20416826,0.040537104,220.0,-4.7581973,0.0,2200.0,0.025
11,0.8741369,0.105208814,0.20410183,0.040378414,240.0,-4.8000937,0.1,2400.0,0.04
12,0.8742179,0.10503533,0.20410845,0.040116057,260.0,-6.129008,0.05,2600.0,0.045
13,0.8746376,0.10519135,0.2041687,0.040018387,280.0,-5.838733,0.05,2800.0,0.06
14,0.8745856,0.10513786,0.20422876,0.039946746,300.0,-6.9037733,0.05,3000.0,0.02
15,0.87472314,0.10502696,0.204207,0.03983912,320.0,-6.531883,0.0,3200.0,0.03
16,0.87418336,0.10479665,0.20415209,0.040064093,340.0,-5.7845635,0.05,3400.0,0.035
17,0.8744611,0.10478143,0.20411074,0.040009074,360.0,-6.468166,0.1,3600.0,0.035
18,0.87435466,0.10485528,0.20406918,0.040117722,380.0,-7.837966,0.05,3800.0,0.035
19,0.87434834,0.10488564,0.20412321,0.040168382,400.0,-6.919416,0.05,4000.0,0.03
20,0.8745632,0.10508904,0.20408277,0.040442947,420.0,-8.259018,0.0,4200.0,0.015
21,0.87445384,0.10511792,0.2040523,0.04054313,440.0,-9.14314,0.0,4400.0,0.035
22,0.8742128,0.10498344,0.20409442,0.04072647,460.0,-10.472442,0.0,4600.0,0.025
23,0.87427044,0.10494367,0.20406383,0.041157894,480.0,-9.218758,0.05,4800.0,0.065
24,0.8746433,0.105317004,0.20404251,0.041051216,500.0,-9.623001,0.05,5000.0,0.035
25,0.87470835,0.1053499,0.20404589,0.040924277,520.0,-8.242193,0.0,5200.0,0.03
26,0.8746419,0.105281286,0.2040407,0.04129648,540.0,-8.221036,0.0,5400.0,0.055
27,0.8746632,0.105293006,0.20407085,0.041289333,560.0,-6.6094747,0.05,5600.0,0.03
28,0.87486607,0.10533649,0.20406355,0.041901544,580.0,-10.381754,0.05,5800.0,0.025
29,0.87485665,0.10524252,0.20406218,0.041809868,600.0,-8.900299,0.1,6000.0,0.055
30,0.8747303,0.10521493,0.20410845,0.041699123,620.0,-9.797152,0.05,6200.0,0.03
31,0.87482405,0.10537658,0.20409119,0.0417128,640.0,-9.236412,0.0,6400.0,0.045
32,0.8748212,0.10532624,0.20409471,0.04160708,660.0,-9.503301,0.0,6600.0,0.055
33,0.8749295,0.10537386,0.20408796,0.04186122,680.0,-10.741701,0.0,6800.0,0.025
34,0.874815,0.10542061,0.20412472,0.041795563,700.0,-8.726484,0.05,7000.0,0.03
35,0.87472963,0.105364166,0.20409937,0.04185748,720.0,-9.195018,0.0,7200.0,0.045
36,0.87501997,0.10550252,0.20413965,0.04175189,740.0,-8.903192,0.05,7400.0,0.025
37,0.8749431,0.10549456,0.20414034,0.041716676,760.0,-10.263207,0.1,7600.0,0.06
38,0.87497073,0.10554862,0.20414391,0.04166445,780.0,-8.558081,0.15,7800.0,0.035
39,0.8750868,0.10554713,0.20414537,0.041804604,800.0,-11.311998,0.0,8000.0,0.035
40,0.8751591,0.10556736,0.20414627,0.041771274,820.0,-11.065416,0.05,8200.0,0.035
41,0.8753622,0.105652034,0.20415558,0.041710816,840.0,-8.332627,0.05,8400.0,0.02
42,0.87552595,0.10575376,0.20417824,0.04163616,860.0,-10.705235,0.0,8600.0,0.065
43,0.8753987,0.10575628,0.20416349,0.04188882,880.0,-9.810114,0.05,8800.0,0.045
44,0.87553865,0.105835296,0.20420872,0.041819125,900.0,-12.6233015,0.0,9000.0,0.04
45,0.8755227,0.105840296,0.20420115,0.041835986,920.0,-11.6171465,0.0,9200.0,0.02
46,0.87549907,0.105856575,0.20417488,0.041933913,940.0,-9.836724,0.1,9400.0,0.02
47,0.87567765,0.10595509,0.2041512,0.041855983,960.0,-11.093582,0.0,9600.0,0.02
48,0.8758318,0.10601288,0.20412348,0.041796684,980.0,-9.868381,0.05,9800.0,0.035
49,0.87607384,0.106046855,0.2041151,0.042145208,1000.0,-8.43211,0.1,10000.0,0.02
50,0.8761587,0.10600675,0.2041371,0.04207397,1020.0,-11.263734,0.05,10200.0,0.04
51,0.876115,0.10601797,0.20416293,0.042226944,1040.0,-8.577563,0.0,10400.0,0.04
52,0.87599105,0.10597479,0.20415421,0.042257257,1060.0,-11.021328,0.05,10600.0,0.045
53,0.87587327,0.10596768,0.20416684,0.0423116,1080.0,-10.3693695,0.05,10800.0,0.05
54,0.8758201,0.10584694,0.20417167,0.042314626,1100.0,-11.275849,0.0,11000.0,0.055
55,0.8756366,0.10583756,0.20418566,0.042465605,1120.0,-11.438549,0.05,11200.0,0.025
56,0.87576747,0.10586539,0.20417614,0.042539377,1140.0,-10.255431,0.05,11400.0,0.055
57,0.87571096,0.105886854,0.20419128,0.04266083,1160.0,-9.839351,0.0,11600.0,0.04
58,0.8758423,0.10593776,0.20419684,0.04288455,1180.0,-11.479389,0.0,11800.0,0.035
59,0.875896,0.10594257,0.20422879,0.04292859,1200.0,-10.805201,0.0,12000.0,0.035
60,0.87578344,0.105923414,0.204225,0.042939782,1220.0,-12.191088,0.05,12200.0,0.03
61,0.8757573,0.10583412,0.20420784,0.042909913,1240.0,-11.224598,0.05,12400.0,0.025
62,0.8757243,0.10589039,0.20421,0.04298794,1260.0,-11.84722,0.1,12600.0,0.03
