epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.0,1.0,0.0,1.0,20.0,-2.2407374,0.0,40.0,0.0
1,0.0,1.0,0.0,1.0,40.0,-2.459932,0.0,80.0,0.0
2,0.0,1.0,0.0,1.0,60.0,-2.886603,0.0,120.0,0.0
3,0.0,1.0,0.0,1.0,80.0,-2.8684857,0.05,160.0,0.0
4,0.0,1.0,0.0,1.0,100.0,-4.574396,0.0,200.0,0.0
5,0.0,1.0,0.0,1.0,120.0,-3.262403,0.0,240.0,0.0
6,0.0,1.0,0.0,1.0,140.0,-3.4478586,0.05,280.0,0.0
7,0.0,1.0,0.0,1.0,160.0,-2.8417659,0.1,320.0,0.0
8,0.0,1.0,0.0,1.0,180.0,-2.1334784,0.35,360.0,0.025
9,0.0,1.0,0.0,1.0,200.0,-3.3841882,0.15,400.0,0.05
10,0.0,1.0,0.0,1.0,220.0,-2.3842041,0.65,440.0,0.075
11,0.0,1.0,0.0,1.0,240.0,-2.1106021,0.8,480.0,0.075
12,0.0,1.0,0.0,1.0,260.0,-1.4096328,1.0,520.0,0.25
13,0.0,1.0,0.0,1.0,280.0,-1.5545942,1.0,560.0,0.3
14,0.0,1.0,0.0,1.0,300.0,-1.3001584,1.0,600.0,0.225
15,0.0,1.0,0.0,1.0,320.0,-1.1441088,1.0,640.0,0.35
16,0.0,1.0,0.0,1.0,340.0,-1.1159043,1.0,680.0,0.3
17,0.0,1.0,0.0,1.0,360.0,-1.2376503,1.0,720.0,0.275
18,0.0,1.0,0.0,1.0,380.0,-1.2664496,1.0,760.0,0.275
19,0.0,1.0,0.0,1.0,400.0,-1.6689447,1.0,800.0,0.125
20,0.0,1.0,0.0,1.0,420.0,-1.3692734,1.0,840.0,0.275
21,0.0,1.0,0.0,1.0,440.0,-1.2849544,1.0,880.0,0.3
22,0.0,1.0,0.0,1.0,460.0,-1.5232165,1.0,920.0,0.25
23,0.0,1.0,0.0,1.0,480.0,-1.6091943,1.0,960.0,0.325
24,0.0,1.0,0.0,1.0,500.0,-1.4517853,1.0,1000.0,0.325
25,0.0,1.0,0.0,1.0,520.0,-1.6844722,1.0,1040.0,0.275
26,0.0,1.0,0.0,1.0,540.0,-1.5761253,1.0,1080.0,0.35
27,0.0,1.0,0.0,1.0,560.0,-1.6020536,1.0,1120.0,0.45
28,0.0,1.0,0.0,1.0,580.0,-1.3242016,1.0,1160.0,0.375
29,0.0,1.0,0.0,1.0,600.0,-1.579242,1.0,1200.0,0.425
