epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.0,1.0,0.0,1.0,20.0,-2.0685358,0.0,40.0,0.0
1,0.0,1.0,0.0,1.0,40.0,-2.6855075,0.0,80.0,0.0
2,0.0,1.0,0.0,1.0,60.0,-2.9884746,0.0,120.0,0.0
3,0.0,1.0,0.0,1.0,80.0,-3.0991597,0.0,160.0,0.0
4,0.0,1.0,0.0,1.0,100.0,-3.7652178,0.0,200.0,0.0
5,0.0,1.0,0.0,1.0,120.0,-3.4525208,0.0,240.0,0.0
6,0.0,1.0,0.0,1.0,140.0,-4.1213245,0.05,280.0,0.025
7,0.0,1.0,0.0,1.0,160.0,-2.859067,0.05,320.0,0.0
8,0.0,1.0,0.0,1.0,180.0,-2.636317,0.2,360.0,0.025
9,0.0,1.0,0.0,1.0,200.0,-2.1639657,0.55,400.0,0.025
10,0.0,1.0,0.0,1.0,220.0,-1.7152759,0.7,440.0,0.075
11,0.0,1.0,0.0,1.0,240.0,-1.6307896,0.9,480.0,0.1
12,0.0,1.0,0.0,1.0,260.0,-1.3151981,1.0,520.0,0.175
13,0.0,1.0,0.0,1.0,280.0,-1.781332,0.95,560.0,0.3
14,0.0,1.0,0.0,1.0,300.0,-1.4827687,1.0,600.0,0.2
15,0.0,1.0,0.0,1.0,320.0,-1.3738736,1.0,640.0,0.25
16,0.0,1.0,0.0,1.0,340.0,-1.4018265,1.0,680.0,0.275
17,0.0,1.0,0.0,1.0,360.0,-1.2771249,0.95,720.0,0.275
18,0.0,1.0,0.0,1.0,380.0,-1.8510774,1.0,760.0,0.125
19,0.0,1.0,0.0,1.0,400.0,-1.6401143,1.0,800.0,0.375
20,0.0,1.0,0.0,1.0,420.0,-1.4132285,1.0,840.0,0.25
21,0.0,1.0,0.0,1.0,440.0,-1.3611994,1.0,880.0,0.25
22,0.0,1.0,0.0,1.0,460.0,-1.3840288,1.0,920.0,0.275
23,0.0,1.0,0.0,1.0,480.0,-1.7981861,1.0,960.0,0.375
24,0.0,1.0,0.0,1.0,500.0,-1.5215291,1.0,1000.0,0.3
25,0.0,1.0,0.0,1.0,520.0,-1.1526612,1.0,1040.0,0.3
26,0.0,1.0,0.0,1.0,540.0,-1.5207564,1.0,1080.0,0.425
27,0.0,1.0,0.0,1.0,560.0,-1.3152684,1.0,1120.0,0.325
28,0.0,1.0,0.0,1.0,580.0,-1.6135082,1.0,1160.0,0.35
29,0.0,1.0,0.0,1.0,600.0,-1.2287722,1.0,1200.0,0.225
