epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.0,1.0,0.0,1.0,20.0,-2.4102862,0.0,40.0,0.0
1,0.0,1.0,0.0,1.0,40.0,-2.654586,0.0,80.0,0.0
2,0.0,1.0,0.0,1.0,60.0,-2.4804254,0.0,120.0,0.0
3,0.0,1.0,0.0,1.0,80.0,-3.7239614,0.0,160.0,0.0
4,0.0,1.0,0.0,1.0,100.0,-3.1784053,0.0,200.0,0.025
5,0.0,1.0,0.0,1.0,120.0,-3.0802565,0.0,240.0,0.0
6,0.0,1.0,0.0,1.0,140.0,-3.3085752,0.05,280.0,0.0
7,0.0,1.0,0.0,1.0,160.0,-3.3207228,0.0,320.0,0.0
8,0.0,1.0,0.0,1.0,180.0,-3.0445626,0.25,360.0,0.0
9,0.0,1.0,0.0,1.0,200.0,-2.4615135,0.25,400.0,0.0
10,0.0,1.0,0.0,1.0,220.0,-2.7124717,0.55,440.0,0.0
11,0.0,1.0,0.0,1.0,240.0,-2.520569,0.6,480.0,0.05
12,0.0,1.0,0.0,1.0,260.0,-2.5312996,0.6,520.0,0.075
13,0.0,1.0,0.0,1.0,280.0,-2.2820125,0.65,560.0,0.175
14,0.0,1.0,0.0,1.0,300.0,-1.9757159,0.5,600.0,0.175
15,0.0,1.0,0.0,1.0,320.0,-2.253892,0.8,640.0,0.05
16,0.0,1.0,0.0,1.0,340.0,-2.416717,0.95,680.0,0.2
17,0.0,1.0,0.0,1.0,360.0,-1.768076,0.9,720.0,0.15
18,0.0,1.0,0.0,1.0,380.0,-1.8518941,0.95,760.0,0.225
19,0.0,1.0,0.0,1.0,400.0,-2.1754022,0.6,800.0,0.15
20,0.0,1.0,0.0,1.0,420.0,-1.9977409,0.95,840.0,0.125
21,0.0,1.0,0.0,1.0,440.0,-2.285192,0.95,880.0,0.2
22,0.0,1.0,0.0,1.0,460.0,-2.168752,0.9,920.0,0.2
23,0.0,1.0,0.0,1.0,480.0,-2.8180182,0.85,960.0,0.25
24,0.0,1.0,0.0,1.0,500.0,-2.136938,1.0,1000.0,0.175
25,0.0,1.0,0.0,1.0,520.0,-2.5444505,0.95,1040.0,0.425
26,0.0,1.0,0.0,1.0,540.0,-2.6621728,0.95,1080.0,0.325
27,0.0,1.0,0.0,1.0,560.0,-2.3792932,1.0,1120.0,0.325
28,0.0,1.0,0.0,1.0,580.0,-1.8679525,1.0,1160.0,0.3
29,0.0,1.0,0.0,1.0,600.0,-1.9493855,1.0,1200.0,0.275
