epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.0,1.0,0.0,1.0,20.0,-2.8197124,0.0,40.0,0.0
1,0.0,1.0,0.0,1.0,40.0,-3.4138317,0.0,80.0,0.0
2,0.0,1.0,0.0,1.0,60.0,-3.3706722,0.0,120.0,0.0
3,0.0,1.0,0.0,1.0,80.0,-2.7044103,0.0,160.0,0.0
4,0.0,1.0,0.0,1.0,100.0,-3.3773234,0.0,200.0,0.0
5,0.0,1.0,0.0,1.0,120.0,-3.727754,0.0,240.0,0.025
6,0.0,1.0,0.0,1.0,140.0,-3.2995205,0.0,280.0,0.0
7,0.0,1.0,0.0,1.0,160.0,-2.551633,0.15,320.0,0.0
8,0.0,1.0,0.0,1.0,180.0,-2.7554905,0.25,360.0,0.0
9,0.0,1.0,0.0,1.0,200.0,-2.8971322,0.3,400.0,0.0
10,0.0,1.0,0.0,1.0,220.0,-2.6323578,0.25,440.0,0.05
11,0.0,1.0,0.0,1.0,240.0,-2.1635287,0.55,480.0,0.075
12,0.0,1.0,0.0,1.0,260.0,-2.897851,0.55,520.0,0.0
13,0.0,1.0,0.0,1.0,280.0,-2.8201926,0.65,560.0,0.2
14,0.0,1.0,0.0,1.0,300.0,-2.029143,1.0,600.0,0.15
15,0.0,1.0,0.0,1.0,320.0,-2.1284404,0.9,640.0,0.05
16,0.0,1.0,0.0,1.0,340.0,-2.4460554,0.6,680.0,0.175
17,0.0,1.0,0.0,1.0,360.0,-2.0173662,0.95,720.0,0.125
18,0.0,1.0,0.0,1.0,380.0,-2.519941,0.95,760.0,0.175
19,0.0,1.0,0.0,1.0,400.0,-2.2624137,1.0,800.0,0.375
20,0.0,1.0,0.0,1.0,420.0,-2.1287885,1.0,840.0,0.175
21,0.0,1.0,0.0,1.0,440.0,-2.3472672,0.95,880.0,0.175
22,0.0,1.0,0.0,1.0,460.0,-2.0190678,1.0,920.0,0.2
23,0.0,1.0,0.0,1.0,480.0,-2.2843895,1.0,960.0,0.35
24,0.0,1.0,0.0,1.0,500.0,-2.519221,1.0,1000.0,0.35
25,0.0,1.0,0.0,1.0,520.0,-2.7031157,1.0,1040.0,0.25
26,0.0,1.0,0.0,1.0,540.0,-2.3228137,1.0,1080.0,0.25
27,0.0,1.0,0.0,1.0,560.0,-2.5619202,1.0,1120.0,0.375
28,0.0,1.0,0.0,1.0,580.0,-2.4869292,0.95,1160.0,0.225
29,0.0,1.0,0.0,1.0,600.0,-2.4563925,1.0,1200.0,0.325
