epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.44340876,0.036848944,-1.2513013,-1.2513013,10,1.0,0.055,0.0,-0.0017387750084247558,-0.08636124984869532,-0.2668253477110275,-37.8,400,nan,nan,40,0.0,0.0,0.0,-0.06522531057689698,-0.14748439074401914,-0.33750534181807273,-40.0,1600
1,0.44425276,0.035758838,-1.5419264,-1.5419264,20,0.0,0.0,0.0,-0.06914898966003569,-0.08623863022489131,-0.2315364201309632,-40.0,800,nan,nan,80,0.1,0.0125,0.0,-0.05180525267165483,-0.10694803820692263,-0.25598243133632154,-39.5,3200
2,0.44466138,0.03511738,-1.7135253,-1.7135253,30,1.0,0.1675,0.0,-0.0014986228035691236,-0.0809127960742513,-0.2639759298437468,-33.3,1200,nan,nan,120,0.2,0.018125000000000002,0.0,-0.04839256377070725,-0.11057296824835353,-0.2575762729637838,-39.275,4800
3,0.4456574,0.03474721,-2.076393,-2.076393,40,1.0,0.105,0.0,-0.0005299076282399748,-0.08176600146850813,-0.273683530720661,-35.8,1600,nan,nan,160,0.1,0.015,0.0,-0.05153863301134585,-0.10764212884167312,-0.2590150846161313,-39.4,6400
4,0.44592845,0.0343002,-2.2456913,-2.2456913,50,1.0,0.225,0.0,-0.000982758644407677,-0.07478712421501243,-0.28090860378547305,-31.0,2000,nan,nan,200,0.2,0.024375,0.0,-0.04936180055055767,-0.10735862263883211,-0.2452585041817441,-39.025,8000
5,0.44615522,0.03413303,-2.894347,-2.894347,60,1.0,0.0625,0.0,-0.0013829195641753065,-0.08573782302648539,-0.24403874202939352,-37.5,2400,nan,nan,240,0.2,0.009375,0.0,-0.049371850792177534,-0.11049148602323589,-0.26028158985058825,-39.625,9600
6,0.44662535,0.034100905,-2.9913929,-2.9913929,70,1.0,0.1775,0.0,-0.0013638800658829571,-0.07847778552200474,-0.27253575818770376,-32.9,2800,nan,nan,280,0.2,0.0175,0.0,-0.05234168780386911,-0.11552321486796742,-0.2624886380820641,-39.3,11200
7,0.44689605,0.033822604,-2.8722217,-2.8722217,80,1.0,0.32,0.0,-0.0010945192557000939,-0.06927296655840348,-0.239698449126845,-27.2,3200,nan,nan,320,0.1,0.006875000000000001,0.0,-0.05269749866223984,-0.11101472528982051,-0.26513528332933045,-39.725,12800
8,0.44727457,0.033775765,-3.0100715,-3.0100715,90,1.0,0.3175,0.0,-0.001495641286968581,-0.07422587984246494,-0.2517657843101311,-27.3,3600,nan,nan,360,0.1,0.01625,0.0,-0.050781428456162604,-0.11447701394434824,-0.2643434761384297,-39.35,14400
9,0.4475707,0.033664484,-3.6378958,-3.6378958,100,1.0,0.2425,0.0,-0.0036682293794968565,-0.08010217916087584,-0.2377042833554075,-30.3,4000,nan,nan,400,0.5,0.042499999999999996,0.0,-0.03133858271531609,-0.10869770704317842,-0.24393496351648675,-38.3,16000
10,0.44763562,0.033401575,-3.7820141,-3.7820141,110,1.0,0.2525,0.0,-0.0020338603009298515,-0.07274877714852358,-0.25011426282258775,-29.9,4400,nan,nan,440,0.2,0.019999999999999997,0.0,-0.04675651109325396,-0.1066369354750476,-0.2409693653357296,-39.2,17600
11,0.44776738,0.03317259,-4.431935,-4.431935,120,1.0,0.1875,0.0,-0.003589293820516264,-0.07784598311022972,-0.24865558265843327,-32.5,4800,nan,nan,480,0.1,0.01,0.0,-0.0553802534414648,-0.11093353383198716,-0.2378456537544392,-39.6,19200
12,0.44781718,0.033083137,-5.5257435,-5.5257435,130,1.0,0.045,0.0,-0.0033469085991433656,-0.08649067755027946,-0.2372413776537446,-38.2,5200,nan,nan,520,0.2,0.017499999999999998,0.0,-0.04757463121684237,-0.11398047736433956,-0.25013212739735513,-39.3,20800
13,0.44779626,0.032912534,-5.0093346,-5.0093346,140,1.0,0.2,0.0,-0.002755728704605072,-0.08187411140747805,-0.23965099911024185,-32.0,5600,nan,nan,560,0.1,0.00375,0.0,-0.054085352614426464,-0.10830822276095942,-0.2530716932683511,-39.85,22400
14,0.4479833,0.03286643,-4.9970417,-4.9970417,150,1.0,0.16,0.0,-0.0070935292051140355,-0.08015350511463847,-0.2549765753469372,-33.6,6000,nan,nan,600,0.2,0.03125,0.0,-0.047205094285067604,-0.10820597486429584,-0.24513369521025546,-38.75,24000
15,0.44793427,0.032826014,-6.6665874,-6.6665874,160,1.0,0.0625,0.0,-0.003002193737840239,-0.08533256213689679,-0.25638365854128725,-37.5,6400,nan,nan,640,0.3,0.05500000000000001,0.0,-0.045997667000805334,-0.10858624894307896,-0.2508900398575722,-37.8,25600
