epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.0,1.0,0.0,1.0,20.0,-2.5178263,0.0,40.0,0.0
1,0.0,1.0,0.0,1.0,40.0,-3.781604,0.0,80.0,0.0
2,0.0,1.0,0.0,1.0,60.0,-3.2606153,0.0,120.0,0.0
3,0.0,1.0,0.0,1.0,80.0,-3.1509943,0.0,160.0,0.0
4,0.0,1.0,0.0,1.0,100.0,-3.6032593,0.0,200.0,0.0
5,0.0,1.0,0.0,1.0,120.0,-3.414338,0.0,240.0,0.0
6,0.0,1.0,0.0,1.0,140.0,-5.453115,0.0,280.0,0.0
7,0.0,1.0,0.0,1.0,160.0,-2.687143,0.05,320.0,0.0
8,0.0,1.0,0.0,1.0,180.0,-3.1219532,0.05,360.0,0.025
9,0.0,1.0,0.0,1.0,200.0,-2.4186563,0.05,400.0,0.0
10,0.0,1.0,0.0,1.0,220.0,-2.7333107,0.25,440.0,0.1
11,0.0,1.0,0.0,1.0,240.0,-2.4273558,0.4,480.0,0.075
12,0.0,1.0,0.0,1.0,260.0,-2.3432758,0.55,520.0,0.15
13,0.0,1.0,0.0,1.0,280.0,-2.3108373,0.7,560.0,0.175
14,0.0,1.0,0.0,1.0,300.0,-1.9798459,0.85,600.0,0.2
15,0.0,1.0,0.0,1.0,320.0,-2.1150994,0.9,640.0,0.125
16,0.0,1.0,0.0,1.0,340.0,-2.4936216,0.55,680.0,0.25
17,0.0,1.0,0.0,1.0,360.0,-2.2748687,0.95,720.0,0.175
18,0.0,1.0,0.0,1.0,380.0,-2.0360928,1.0,760.0,0.175
19,0.0,1.0,0.0,1.0,400.0,-2.0039406,0.95,800.0,0.275
20,0.0,1.0,0.0,1.0,420.0,-2.1597857,1.0,840.0,0.3
21,0.0,1.0,0.0,1.0,440.0,-2.2865014,1.0,880.0,0.2
22,0.0,1.0,0.0,1.0,460.0,-2.262169,0.95,920.0,0.25
23,0.0,1.0,0.0,1.0,480.0,-2.602126,1.0,960.0,0.25
24,0.0,1.0,0.0,1.0,500.0,-2.2347455,1.0,1000.0,0.25
25,0.0,1.0,0.0,1.0,520.0,-1.9949174,1.0,1040.0,0.3
26,0.0,1.0,0.0,1.0,540.0,-1.8935055,1.0,1080.0,0.175
27,0.0,1.0,0.0,1.0,560.0,-2.535703,1.0,1120.0,0.125
28,0.0,1.0,0.0,1.0,580.0,-2.1526928,0.9,1160.0,0.375
29,0.0,1.0,0.0,1.0,600.0,-2.719583,0.2,1200.0,0.175
