epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.8445937,0.091302514,0.20392019,0.041397337,20.0,-2.6444664,0.0,200.0,0.05
1,0.84331083,0.09266793,0.20343077,0.04733224,40.0,-4.765128,0.05,400.0,0.04
2,0.8455822,0.09251845,0.20408338,0.046755586,60.0,-6.394777,0.05,600.0,0.04
3,0.8453486,0.09222164,0.20410353,0.04677169,80.0,-8.505053,0.05,800.0,0.035
4,0.8456809,0.093229584,0.20429912,0.048610274,100.0,-10.806063,0.0,1000.0,0.035
5,0.84550375,0.09610507,0.20424047,0.054789785,120.0,-12.119985,0.05,1200.0,0.06
6,0.8459582,0.0962253,0.20433825,0.057256795,140.0,-13.173353,0.0,1400.0,0.015
7,0.8454712,0.09625087,0.2043709,0.057402812,160.0,-14.259727,0.05,1600.0,0.05
8,0.8456845,0.097552575,0.20432225,0.059921786,180.0,-15.738462,0.0,1800.0,0.04
9,0.8455513,0.09754578,0.20427191,0.06114028,200.0,-18.174675,0.05,2000.0,0.035
10,0.845756,0.09823972,0.20432003,0.062785074,220.0,-18.132877,0.05,2200.0,0.025
11,0.84548455,0.09871369,0.20423937,0.06364683,240.0,-18.082981,0.0,2400.0,0.025
12,0.8453662,0.09898478,0.2040415,0.06510154,260.0,-18.92977,0.1,2600.0,0.04
13,0.84558296,0.0998151,0.20398687,0.0665436,280.0,-20.720633,0.1,2800.0,0.07
14,0.84571075,0.10038077,0.20386153,0.067970216,300.0,-22.377821,0.1,3000.0,0.02
15,0.8454251,0.10024039,0.20367613,0.068442255,320.0,-21.788872,0.05,3200.0,0.065
16,0.8452156,0.100491665,0.20360851,0.06998632,340.0,-19.820799,0.2,3400.0,0.05
17,0.8450903,0.10086336,0.20361641,0.07125185,360.0,-21.148043,0.15,3600.0,0.04
18,0.8450821,0.10115374,0.20348701,0.073916085,380.0,-18.167286,0.2,3800.0,0.06
19,0.8450294,0.100999534,0.20354225,0.07480926,400.0,-23.757895,0.0,4000.0,0.045
