epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.0,1.0,0.0,1.0,20.0,-2.1805873,0.0,40.0,0.0
1,0.0,1.0,0.0,1.0,40.0,-2.5699573,0.0,80.0,0.0
2,0.0,1.0,0.0,1.0,60.0,-3.070941,0.0,120.0,0.0
3,0.0,1.0,0.0,1.0,80.0,-2.7536752,0.0,160.0,0.0
4,0.0,1.0,0.0,1.0,100.0,-4.1441116,0.05,200.0,0.0
5,0.0,1.0,0.0,1.0,120.0,-3.6757555,0.0,240.0,0.0
6,0.0,1.0,0.0,1.0,140.0,-3.1212142,0.0,280.0,0.025
7,0.0,1.0,0.0,1.0,160.0,-2.888133,0.1,320.0,0.0
8,0.0,1.0,0.0,1.0,180.0,-2.2769072,0.4,360.0,0.025
9,0.0,1.0,0.0,1.0,200.0,-2.7592309,0.35,400.0,0.0
10,0.0,1.0,0.0,1.0,220.0,-1.5226748,0.85,440.0,0.075
11,0.0,1.0,0.0,1.0,240.0,-1.6834517,0.9,480.0,0.075
12,0.0,1.0,0.0,1.0,260.0,-1.133471,0.95,520.0,0.2
13,0.0,1.0,0.0,1.0,280.0,-1.7115582,0.95,560.0,0.2
14,0.0,1.0,0.0,1.0,300.0,-1.3879405,1.0,600.0,0.175
15,0.0,1.0,0.0,1.0,320.0,-1.1851482,1.0,640.0,0.35
16,0.0,1.0,0.0,1.0,340.0,-1.7322042,1.0,680.0,0.35
17,0.0,1.0,0.0,1.0,360.0,-1.5222539,1.0,720.0,0.45
18,0.0,1.0,0.0,1.0,380.0,-1.5557477,1.0,760.0,0.275
19,0.0,1.0,0.0,1.0,400.0,-1.4736822,1.0,800.0,0.25
20,0.0,1.0,0.0,1.0,420.0,-1.4990101,1.0,840.0,0.175
21,0.0,1.0,0.0,1.0,440.0,-1.5928427,1.0,880.0,0.3
22,0.0,1.0,0.0,1.0,460.0,-1.6774658,1.0,920.0,0.3
23,0.0,1.0,0.0,1.0,480.0,-1.3480793,1.0,960.0,0.35
24,0.0,1.0,0.0,1.0,500.0,-1.7533303,1.0,1000.0,0.2
25,0.0,1.0,0.0,1.0,520.0,-1.2859347,1.0,1040.0,0.2
26,0.0,1.0,0.0,1.0,540.0,-1.5044914,1.0,1080.0,0.375
27,0.0,1.0,0.0,1.0,560.0,-1.9114755,1.0,1120.0,0.475
28,0.0,1.0,0.0,1.0,580.0,-1.4301006,1.0,1160.0,0.35
29,0.0,1.0,0.0,1.0,600.0,-1.6681733,1.0,1200.0,0.5
