epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.20377178,0.046019047,-1.4206537,-1.4206537,10,0.0,0.0,0.0,-0.17320508329216763,-0.17320510215938353,-0.17320521101737577,-40.0,400,nan,nan,40,0.0,0.0,0.0,-0.1730237822989765,-0.17526123421584988,-0.18681451689701023,-40.0,1600
1,0.20437226,0.042390853,-1.8097365,-1.8097365,20,0.0,0.0,0.0,-0.17320465627070283,-0.17320509759233588,-0.173205105520874,-40.0,800,nan,nan,80,0.0,0.0,0.0,-0.17320483099046563,-0.17320509631539577,-0.1732051236081327,-40.0,3200
2,0.20433666,0.04144886,-2.1967983,-2.1967983,30,0.0,0.0,0.0,-0.17320469234848979,-0.1732050970516365,-0.1732051831493054,-40.0,1200,nan,nan,120,0.0,0.0,0.0,-0.1732048558404344,-0.17320509712486284,-0.17320512731444776,-40.0,4800
3,0.20439176,0.041187406,-2.537424,-2.537424,40,0.0,0.0,0.0,-0.17320466556541464,-0.17320509585990976,-0.1732051438508735,-40.0,1600,nan,nan,160,0.0,0.0,0.0,-0.17320488555034902,-0.1732050971668784,-0.17320511668985145,-40.0,6400
4,0.20425226,0.040972605,-2.9434214,-2.9434214,50,0.0,0.0,0.0,-0.17320508342605254,-0.1732051014930144,-0.17320513802879134,-40.0,2000,nan,nan,200,0.0,0.0,0.0,-0.17320486489358178,-0.17320509717256527,-0.17320511814689052,-40.0,8000
5,0.20356661,0.040672183,-3.3496435,-3.3496435,60,0.0,0.0,0.0,-0.17320466038594823,-0.1732050990367022,-0.17320510543449102,-40.0,2400,nan,nan,240,0.0,0.0,0.0,-0.17320492219972713,-0.17320509893939512,-0.1732051191625585,-40.0,9600
6,0.20372924,0.04048414,-3.733562,-3.733562,70,0.0,0.0,0.0,-0.17320465643423374,-0.17320509928036526,-0.17320510552081295,-40.0,2800,nan,nan,280,0.0,0.0,0.0,-0.17320478663179042,-0.17320509608369553,-0.17320511747651077,-40.0,11200
7,0.2035646,0.040283754,-4.1169777,-4.1169777,80,0.0,0.0,0.0,-0.1732046868129452,-0.17320509609404466,-0.1732052107642248,-40.0,3200,nan,nan,320,0.0,0.0,0.0,-0.1732048732407566,-0.1732050971995694,-0.17320512108119437,-40.0,12800
8,0.20319296,0.040411044,-4.493163,-4.493163,90,0.0,0.0,0.0,-0.1732049904206076,-0.17320509990237795,-0.173205155743482,-40.0,3600,nan,nan,360,0.0,0.0,0.0,-0.17320492316343436,-0.17320509889051833,-0.1732051111143765,-40.0,14400
9,0.20312214,0.040361136,-4.8337216,-4.8337216,100,0.0,0.0,0.0,-0.17320465654378514,-0.17320509292177974,-0.17320510525433883,-40.0,4000,nan,nan,400,0.0,0.0,0.0,-0.17320483854542681,-0.17320509758045083,-0.1732051110995479,-40.0,16000
10,0.203034,0.040424928,-5.196513,-5.196513,110,0.0,0.0,0.0,-0.173204655297703,-0.17320509310206916,-0.17320510552055246,-40.0,4400,nan,nan,440,0.0,0.0,0.0,-0.17320492963972117,-0.17320509874404652,-0.17320510924598717,-40.0,17600
