epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.44562423,0.04981302,-1.2976685,-1.2976685,10,0.0,0.0,0.0,-0.09996186632672863,-0.1566788764490453,-0.2772964424971329,-40.0,400,nan,nan,40,0.0,0.0,0.0,-0.09246851488428111,-0.20311436783134976,-0.3589329435700509,-40.0,1600
1,0.44499925,0.049181532,-1.601113,-1.601113,20,0.0,0.0,0.0,-0.05573765331789922,-0.13308334777878383,-0.2679162826746208,-40.0,800,nan,nan,80,0.0,0.0,0.0,-0.0812445161408131,-0.17073034676367033,-0.27274491966687525,-40.0,3200
2,0.44462562,0.048745837,-2.0173035,-2.0173035,30,0.0,0.0,0.0,-0.05808465351190489,-0.12494779357453137,-0.2328314041397351,-40.0,1200,nan,nan,120,0.0,0.0,0.0,-0.0759836065616921,-0.16476931181819077,-0.3109500427857513,-40.0,4800
3,0.44509563,0.04723993,-2.3451657,-2.3451657,40,0.0,0.0,0.0,-0.07600970442344572,-0.14056569089980323,-0.24634863165324072,-40.0,1600,nan,nan,160,0.2,0.02375,0.0,-0.05642375408385079,-0.14357537668566525,-0.27090707717342155,-39.05,6400
4,0.44457042,0.04547089,-2.6499298,-2.6499298,50,1.0,0.055,0.0,-0.002771375724863741,-0.0982951241097998,-0.2731206065498831,-37.8,2000,nan,nan,200,0.0,0.0,0.0,-0.05820832058732409,-0.12047140673848564,-0.2651292805415068,-40.0,8000
5,0.44505048,0.043860387,-2.9676385,-2.9676385,60,1.0,0.1175,0.0,-0.0023868112231656843,-0.09452786796746353,-0.24796281048704044,-35.3,2400,nan,nan,240,0.2,0.018125000000000002,0.0,-0.048395611164951106,-0.11041629968829118,-0.24621528808413298,-39.275,9600
6,0.44583097,0.043088287,-3.4272354,-3.4272354,70,1.0,0.0875,0.0,-0.0040711440092410555,-0.1056391396888921,-0.25355848938259584,-36.5,2800,nan,nan,280,0.1,0.005625,0.0,-0.051876066848721834,-0.1241578249114231,-0.2665680413675729,-39.775,11200
7,0.44632533,0.042093147,-3.5155191,-3.5155191,80,1.0,0.1825,0.0,-0.001740478571778223,-0.0831714669788224,-0.26311557136971886,-32.7,3200,nan,nan,320,0.1,0.019375,0.0,-0.05563916066268456,-0.11066882824737631,-0.254985396706638,-39.225,12800
8,0.44665363,0.041315753,-3.91101,-3.91101,90,1.0,0.1925,0.0,-0.002989114203744384,-0.10700453287195325,-0.274009979799041,-32.3,3600,nan,nan,360,0.0,0.0,0.0,-0.05946977703557973,-0.1147168318200292,-0.2532344846180795,-40.0,14400
9,0.44657466,0.04045699,-4.505248,-4.505248,100,1.0,0.0925,0.0,-0.0015479610289128116,-0.10098552816057442,-0.2713283014881242,-36.3,4000,nan,nan,400,0.3,0.031875,0.0,-0.04303387502179074,-0.10160000714427433,-0.2502748066282884,-38.725,16000
