epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.0,1.0,0.0,1.0,20.0,-2.4147043,0.0,40.0,0.0
1,0.0,1.0,0.0,1.0,40.0,-2.5828698,0.0,80.0,0.0
2,0.0,1.0,0.0,1.0,60.0,-2.5265543,0.0,120.0,0.0
3,0.0,1.0,0.0,1.0,80.0,-4.2562604,0.0,160.0,0.0
4,0.0,1.0,0.0,1.0,100.0,-3.4741817,0.0,200.0,0.0
5,0.0,1.0,0.0,1.0,120.0,-3.5965843,0.0,240.0,0.0
6,0.0,1.0,0.0,1.0,140.0,-3.7740679,0.0,280.0,0.0
7,0.0,1.0,0.0,1.0,160.0,-3.4345233,0.05,320.0,0.025
8,0.0,1.0,0.0,1.0,180.0,-2.769612,0.25,360.0,0.025
9,0.0,1.0,0.0,1.0,200.0,-2.3372655,0.25,400.0,0.025
10,0.0,1.0,0.0,1.0,220.0,-2.6751802,0.55,440.0,0.025
11,0.0,1.0,0.0,1.0,240.0,-2.370503,0.6,480.0,0.025
12,0.0,1.0,0.0,1.0,260.0,-2.3090014,0.7,520.0,0.1
13,0.0,1.0,0.0,1.0,280.0,-2.2272508,0.75,560.0,0.15
14,0.0,1.0,0.0,1.0,300.0,-1.7949108,0.95,600.0,0.3
15,0.0,1.0,0.0,1.0,320.0,-2.0930316,0.95,640.0,0.15
16,0.0,1.0,0.0,1.0,340.0,-2.3475964,0.9,680.0,0.15
17,0.0,1.0,0.0,1.0,360.0,-1.7172348,1.0,720.0,0.25
18,0.0,1.0,0.0,1.0,380.0,-1.8170179,1.0,760.0,0.25
19,0.0,1.0,0.0,1.0,400.0,-2.101565,0.85,800.0,0.3
20,0.0,1.0,0.0,1.0,420.0,-1.8676935,1.0,840.0,0.325
21,0.0,1.0,0.0,1.0,440.0,-2.2119546,1.0,880.0,0.2
22,0.0,1.0,0.0,1.0,460.0,-2.0508134,1.0,920.0,0.35
23,0.0,1.0,0.0,1.0,480.0,-2.6147118,1.0,960.0,0.325
24,0.0,1.0,0.0,1.0,500.0,-2.0311108,1.0,1000.0,0.325
25,0.0,1.0,0.0,1.0,520.0,-2.4176378,0.95,1040.0,0.475
26,0.0,1.0,0.0,1.0,540.0,-2.4200876,1.0,1080.0,0.3
27,0.0,1.0,0.0,1.0,560.0,-2.116748,1.0,1120.0,0.35
28,0.0,1.0,0.0,1.0,580.0,-1.7523812,1.0,1160.0,0.325
29,0.0,1.0,0.0,1.0,600.0,-1.8260257,1.0,1200.0,0.475
