epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
0,0.43649402,0.053427037,-1.3313575,-1.3313575,10,0.0,0.0,0.0,-0.10184905171163999,-0.20535094063097736,-0.43248883267501975,-40.0,400,nan,nan,40,0.0,0.0,0.0,-0.14326963272336263,-0.2645985099196636,-0.43401439662619995,-40.0,1600
1,0.4349716,0.052590698,-1.596512,-1.596512,20,0.0,0.0,0.0,-0.05499818868045219,-0.13017460046681456,-0.25474320750196766,-40.0,800,nan,nan,80,0.0,0.0,0.0,-0.09357445776830381,-0.20609865286638498,-0.34874092383374033,-40.0,3200
2,0.4329027,0.05016062,-2.029256,-2.029256,30,0.0,0.0,0.0,-0.07342471286694606,-0.20866557715085768,-0.30485191135191875,-40.0,1200,nan,nan,120,0.0,0.0,0.0,-0.08606976951637023,-0.1921265045464339,-0.2981810963479551,-40.0,4800
3,0.42867425,0.049035985,-2.4218109,-2.4218109,40,0.0,0.0,0.0,-0.1769796813345578,-0.30523559353728125,-0.5974437175369678,-40.0,1600,nan,nan,160,0.0,0.0,0.0,-0.12785886945392014,-0.23445079958806808,-0.3394593699339776,-40.0,6400
4,0.42535603,0.05071227,-2.7513866,-2.7513866,50,0.0,0.0,0.0,-0.1846564424409059,-0.2952274063172026,-0.3586778357454305,-40.0,2000,nan,nan,200,0.1,0.01,0.0,-0.10401763212943964,-0.24864303981914643,-0.41322856335124863,-39.6,8000
5,0.4226298,0.050109997,-3.198457,-3.198457,60,0.0,0.0,0.0,-0.06998940155701243,-0.12385667924395762,-0.2764994080267512,-40.0,2400,nan,nan,240,0.0,0.0,0.0,-0.08309049428750029,-0.21552425249621746,-0.36399639994548955,-40.0,9600
6,0.42376396,0.049683064,-3.5906994,-3.5906994,70,0.0,0.0,0.0,-0.0707731590498052,-0.21350153562438556,-0.48769985965109625,-40.0,2800,nan,nan,280,0.0,0.0,0.0,-0.06941214105658841,-0.16791290255245003,-0.29731403482630664,-40.0,11200
7,0.42287675,0.050558913,-4.0112624,-4.0112624,80,0.0,0.0,0.0,-0.06636926971449697,-0.23293684620720598,-0.7289457156058757,-40.0,3200,nan,nan,320,0.1,0.0043749999999999995,0.0,-0.06141184758989956,-0.2042897393297375,-0.4366250265780448,-39.825,12800
8,0.42270577,0.050680984,-4.39672,-4.39672,90,0.0,0.0,0.0,-0.0631060950519145,-0.12529016032088428,-0.2736679301098243,-40.0,3600,nan,nan,360,0.0,0.0,0.0,-0.06293586336750034,-0.18645861301440153,-0.4036013035747338,-40.0,14400
9,0.4223957,0.05016479,-4.796892,-4.796892,100,0.0,0.0,0.0,-0.06712282825821206,-0.15982522901783816,-0.32990750715689954,-40.0,4000,nan,nan,400,0.0,0.0,0.0,-0.06894843900357105,-0.17837578977103613,-0.3391745082861567,-40.0,16000
10,0.42282236,0.050069854,-5.2214622,-5.2214622,110,0.0,0.0,0.0,-0.07138598948101976,-0.12153461253069757,-0.24588704307589104,-40.0,4400,nan,nan,440,0.1,0.011875,0.0,-0.06432957136333443,-0.17291446699148916,-0.3581951499232398,-39.525,17600
11,0.42298436,0.04954953,-5.6817975,-5.6817975,120,0.0,0.0,0.0,-0.07089839129004238,-0.1299509617999143,-0.2815782534773868,-40.0,4800,nan,nan,480,0.0,0.0,0.0,-0.06208429827076822,-0.15738909166807152,-0.2955352197282039,-40.0,19200
12,0.42312083,0.049148377,-5.9723234,-5.9723234,130,0.0,0.0,0.0,-0.07389333889483439,-0.18554181287473423,-0.3065809611925291,-40.0,5200,nan,nan,520,0.2,0.018125000000000002,0.0,-0.055861810062412344,-0.15236849417382703,-0.2927773396232234,-39.275,20800
13,0.42406297,0.049074214,-6.2378106,-6.2378106,140,0.0,0.0,0.0,-0.06975056263744783,-0.09550879037768581,-0.24614734507548633,-40.0,5600,nan,nan,560,0.0,0.0,0.0,-0.0714370645952305,-0.14245191504087723,-0.2864617798038024,-40.0,22400
14,0.42495787,0.048891153,-6.7865424,-6.7865424,150,0.0,0.0,0.0,-0.06728871369533806,-0.10476574873150461,-0.26670005768345995,-40.0,6000,nan,nan,600,0.0,0.0,0.0,-0.058626540616409206,-0.11940519208993335,-0.2573061076448911,-40.0,24000
15,0.42548373,0.0486058,-7.158776,-7.158776,160,0.0,0.0,0.0,-0.07024380725546184,-0.0956360003836199,-0.25394135420811076,-40.0,6400,nan,nan,640,0.1,0.005,0.0,-0.05999269798977841,-0.13740531370160647,-0.2677193346688042,-39.8,25600
16,0.4262922,0.048049927,-7.6207275,-7.6207275,170,0.0,0.0,0.0,-0.06866110053673836,-0.09936316236477491,-0.2806922034912659,-40.0,6800,nan,nan,680,0.1,0.000625,0.0,-0.052843612432628084,-0.09990759139346873,-0.24678347913272325,-39.975,27200
17,0.4271208,0.047638457,-7.953073,-7.953073,180,0.0,0.0,0.0,-0.06638973568048778,-0.09681904793146465,-0.25606336034649585,-40.0,7200,nan,nan,720,0.1,0.008125,0.0,-0.05487732085089858,-0.11216367692337262,-0.2766008129078381,-39.675,28800
18,0.42766765,0.047144115,-8.234265,-8.234265,190,0.0,0.0,0.0,-0.06762245114659768,-0.09260853215435456,-0.25072483509961063,-40.0,7600,nan,nan,760,0.1,0.00375,0.0,-0.05375745708464815,-0.11333993937433688,-0.2569450481258091,-39.85,30400
19,0.42804083,0.046671003,-8.793786,-8.793786,200,0.0,0.0,0.0,-0.07383589244212897,-0.09724133151223512,-0.2604376972535473,-40.0,8000,nan,nan,800,0.1,0.00125,0.0,-0.05619653289441449,-0.1285915933792095,-0.2736523814343891,-39.95,32000
20,0.42856476,0.046270747,-8.523734,-8.523734,210,1.0,0.08,0.0,-0.030864695568824332,-0.08848333901551295,-0.2506155675472453,-36.8,8400,nan,nan,840,0.1,0.00375,0.0,-0.057799539347253015,-0.1119557236201616,-0.24132803305761677,-39.85,33600
21,0.4290451,0.045922305,-9.411081,-9.411081,220,0.0,0.0,0.0,-0.06298059970054627,-0.08921729297436354,-0.2508950478055672,-40.0,8800,nan,nan,880,0.0,0.0,0.0,-0.059715695096221856,-0.11905695433796908,-0.2608243498092207,-40.0,35200
22,0.42942128,0.04559341,-9.687615,-9.687615,230,0.0,0.0,0.0,-0.06910446872865392,-0.09106399182992769,-0.23775143863663806,-40.0,9200,nan,nan,920,0.0,0.0,0.0,-0.06189305766710429,-0.11725718423581977,-0.2655348818986383,-40.0,36800
23,0.42982507,0.045277733,-10.005438,-10.005438,240,0.0,0.0,0.0,-0.06845852647201557,-0.08661906911061547,-0.2520654077159933,-40.0,9600,nan,nan,960,0.0,0.0,0.0,-0.0568487771147189,-0.11620910816032533,-0.2595077651843937,-40.0,38400
