epoch,stats_o/mean,stats_o/std,test/Q,test/Q_plus_P,test/episodes,test/info_is_success_max,test/info_is_success_mean,test/info_is_success_min,test/info_shaping_reward_max,test/info_shaping_reward_mean,test/info_shaping_reward_min,test/reward_per_eps,test/steps,train/Q,train/Q_plus_P,train/episodes,train/info_is_success_max,train/info_is_success_mean,train/info_is_success_min,train/info_shaping_reward_max,train/info_shaping_reward_mean,train/info_shaping_reward_min,train/reward_per_eps,train/steps
62,0.20098902,0.11944816,-8.974836,-8.974836,630,1.0,0.4175,0.0,-0.004369993699549717,-0.11604193752293206,-0.6772376411724803,-23.3,25200,nan,nan,2520,0.5,0.026250000000000002,0.0,-0.07630768068369245,-0.17633898565211892,-0.2793851920718564,-38.95,100800
63,0.20105666,0.11958728,-11.519147,-11.519147,640,1.0,0.27,0.0,-0.0023248748528687797,-0.11699304711732104,-0.22498554612458466,-29.2,25600,nan,nan,2560,0.2,0.0018750000000000004,0.0,-0.10611620360814637,-0.18577120307836184,-0.3651927345992728,-39.925,102400
64,0.20109086,0.119530305,-10.794177,-10.794177,650,1.0,0.33,0.0,-0.0013224213596310362,-0.11057520697700063,-0.24897619812053678,-26.8,26000,nan,nan,2600,0.3,0.009999999999999998,0.0,-0.09623472056951662,-0.18941302205919527,-0.32553399846107545,-39.6,104000
65,0.2011677,0.11932213,-10.39826,-10.39826,660,1.0,0.37,0.0,-0.002042323498013867,-0.10622692540596104,-0.23657320829992146,-25.2,26400,nan,nan,2640,0.1,0.00375,0.0,-0.12381256518702488,-0.1776829930875769,-0.24583823240409317,-39.85,105600
66,0.20123483,0.119113006,-9.979159,-9.979159,670,1.0,0.325,0.0,-0.001255082937965005,-0.10082155539154489,-0.18757347662655782,-27.0,26800,nan,nan,2680,0.2,0.019375,0.0,-0.10456202934522967,-0.18042510139364928,-0.2664650168127889,-39.225,107200
67,0.20126607,0.118703455,-11.874568,-11.874568,680,1.0,0.2875,0.0,-0.0015340714839641588,-0.1239004073796723,-0.18251848647027558,-28.5,27200,nan,nan,2720,0.2,0.026875,0.0,-0.11445381080347194,-0.16606520811279088,-0.19975943677106,-38.925,108800
68,0.20125602,0.11838347,-9.597261,-9.597261,690,1.0,0.3925,0.0,-0.0018376537982084196,-0.09932003060842258,-0.18850069295605973,-24.3,27600,nan,nan,2760,0.5,0.021249999999999998,0.0,-0.08351298466833543,-0.16948060686906888,-0.2217546544522197,-39.15,110400
69,0.2013308,0.11829092,-7.7806044,-7.7806044,700,1.0,0.48,0.0,-0.001582502522931671,-0.08776226470385362,-0.17546621278926197,-20.8,28000,nan,nan,2800,0.3,0.025625,0.0,-0.08962066479451741,-0.1714170278351521,-0.33855725074407633,-38.975,112000
70,0.20128167,0.11831751,-7.4062223,-7.4062223,710,1.0,0.49,0.0,-0.0009604926534598672,-0.08712658645877276,-0.20330885082419467,-20.4,28400,nan,nan,2840,0.5,0.025,0.0,-0.06120755601852336,-0.1606108450121472,-0.20230486723720648,-39.0,113600
71,0.20121834,0.1181122,-9.440546,-9.440546,720,1.0,0.45,0.0,-0.0015353640672572054,-0.09679402218222301,-0.22646007263018852,-22.0,28800,nan,nan,2880,0.5,0.027500000000000004,0.0,-0.07194414972427687,-0.17143009469805487,-0.260630371217246,-38.9,115200
72,0.20131947,0.11802346,-6.813714,-6.813714,730,1.0,0.555,0.0,-0.001680089902791954,-0.0782059078110337,-0.2019369437134528,-17.8,29200,nan,nan,2920,0.6,0.035,0.0,-0.05733871663429383,-0.18426929068018932,-0.35235049831510673,-38.6,116800
73,0.20135112,0.1177749,-7.0757656,-7.0757656,740,1.0,0.55,0.0,-0.002356202496958536,-0.07666827594710338,-0.19087692787865806,-18.0,29600,nan,nan,2960,0.4,0.028749999999999998,0.0,-0.07219209934545963,-0.16495558272640273,-0.21847967254984552,-38.85,118400
74,0.20134111,0.1176519,-11.508217,-11.508217,750,1.0,0.33,0.0,-0.0009614466781636615,-0.11893539611933551,-0.2483253165699756,-26.8,30000,nan,nan,3000,0.3,0.04,0.0,-0.08017335287299922,-0.1724658896950993,-0.30090881035346617,-38.4,120000
75,0.2013402,0.1173703,-9.293362,-9.293362,760,1.0,0.4225,0.0,-0.004294389609816794,-0.11327476478701859,-0.3987233839628635,-23.1,30400,nan,nan,3040,0.4,0.036250000000000004,0.0,-0.0733040878252966,-0.1654702013109139,-0.23134902450602102,-38.55,121600
76,0.20140518,0.11710201,-8.324447,-8.324447,770,1.0,0.53,0.0,-0.001810120031053074,-0.08376608660710312,-0.17947367802628203,-18.8,30800,nan,nan,3080,0.5,0.045625,0.0,-0.07235107378190372,-0.16631739474850674,-0.2552820552682707,-38.175,123200
77,0.20132598,0.1171918,-11.673509,-11.673509,780,1.0,0.27,0.0,-0.004117890177359505,-0.12008082948895135,-0.1961773253691566,-29.2,31200,nan,nan,3120,0.5,0.059375,0.0,-0.06165529514560826,-0.1690683742033022,-0.34609116624519776,-37.625,124800
78,0.20126894,0.11686543,-7.5777125,-7.5777125,790,1.0,0.5225,0.0,-0.003806313312904356,-0.07961946565097738,-0.17691345128943292,-19.1,31600,nan,nan,3160,0.4,0.015625,0.0,-0.07299511440095814,-0.1624773653138907,-0.19996934447917541,-39.375,126400
79,0.20137878,0.11674502,-8.30151,-8.30151,800,1.0,0.455,0.0,-0.0032854542870597836,-0.10772846444524756,-0.516301433772965,-21.8,32000,nan,nan,3200,0.5,0.037500000000000006,0.0,-0.06163539755185401,-0.17017415403981376,-0.29139866165687145,-38.5,128000
80,0.20135076,0.116641104,-6.916824,-6.916824,810,1.0,0.54,0.0,-0.001640174302903499,-0.07981739446521731,-0.18482875235344154,-18.4,32400,nan,nan,3240,0.5,0.049374999999999995,0.0,-0.04606318014460421,-0.16326035051281534,-0.2803871487756894,-38.025,129600
81,0.20144928,0.11647643,-7.931069,-7.931069,820,1.0,0.47,0.0,-0.0007176376866182183,-0.08662656631412596,-0.18077861192837544,-21.2,32800,nan,nan,3280,0.6,0.03375,0.0,-0.06259222094463826,-0.16310222655145207,-0.2575260729189738,-38.65,131200
82,0.201505,0.11624274,-7.2480903,-7.2480903,830,1.0,0.49,0.0,-0.002449471641977574,-0.08603631139191827,-0.1821582863137969,-20.4,33200,nan,nan,3320,0.6,0.05625,0.0,-0.060731187058873634,-0.16968175492347398,-0.30122266690923105,-37.75,132800
83,0.20155388,0.11605654,-5.849616,-5.849616,840,1.0,0.5425,0.0,-0.004865532932845036,-0.0766659599693588,-0.1915435415844661,-18.3,33600,nan,nan,3360,0.7,0.07125000000000001,0.0,-0.04462316394631284,-0.15187116041541157,-0.25046191069888274,-37.15,134400
84,0.20163448,0.116194546,-7.3706164,-7.3706164,850,1.0,0.515,0.0,-0.0010066611615112157,-0.0767024309721007,-0.18184581180548412,-19.4,34000,nan,nan,3400,0.5,0.048749999999999995,0.0,-0.05515466870407559,-0.17087161943454443,-0.32195437858051795,-38.05,136000
85,0.20172969,0.116002284,-8.304461,-8.304461,860,1.0,0.5,0.0,-0.0018592717205252259,-0.0883705541268254,-0.1939910036150153,-20.0,34400,nan,nan,3440,0.8,0.079375,0.0,-0.03388923988534267,-0.15118811608997426,-0.25056778044134315,-36.825,137600
86,0.20172882,0.11607479,-6.272215,-6.272215,870,1.0,0.54,0.0,-0.0006925224888313437,-0.07610669446208317,-0.18505152609285797,-18.4,34800,nan,nan,3480,0.7,0.030625000000000006,0.0,-0.04737442046058225,-0.18181732010323254,-0.30716796347030045,-38.775,139200
87,0.2017344,0.115847304,-7.3619018,-7.3619018,880,1.0,0.485,0.0,-0.001817649388809143,-0.08136916390544587,-0.18946874652855045,-20.6,35200,nan,nan,3520,0.8,0.049375,0.0,-0.031880622250883395,-0.15650913522333293,-0.2656922962199624,-38.025,140800
88,0.20174576,0.11573689,-7.707725,-7.707725,890,1.0,0.525,0.0,-0.0012034590828353359,-0.08252116815062444,-0.2039683507949161,-19.0,35600,nan,nan,3560,0.7,0.07125000000000001,0.0,-0.04205919569500546,-0.16811948795462492,-0.3222513654804403,-37.15,142400
89,0.20180915,0.11567506,-6.0544157,-6.0544157,900,1.0,0.5,0.0,-0.0011361113476623633,-0.08144807336167059,-0.21080487634011036,-20.0,36000,nan,nan,3600,0.6,0.036875000000000005,0.0,-0.046887890771224884,-0.16654618464847767,-0.34429352618692804,-38.525,144000
90,0.20186825,0.1158407,-6.571781,-6.571781,910,1.0,0.5475,0.0,-0.0013507974974975156,-0.07888977177183938,-0.1939343094428982,-18.1,36400,nan,nan,3640,0.9,0.088125,0.0,-0.02667470756299174,-0.16831492769075068,-0.401884757132495,-36.475,145600
91,0.20186776,0.11600601,-6.7339735,-6.7339735,920,1.0,0.5275,0.0,-0.0006000385588216748,-0.08508031155160378,-0.25875611453484676,-18.9,36800,nan,nan,3680,0.5,0.03375,0.0,-0.05295991234183324,-0.19649251634480958,-0.4825654965869621,-38.65,147200
92,0.2019464,0.11626567,-5.3941407,-5.3941407,930,1.0,0.565,0.0,-0.00353423193221326,-0.07641712501003191,-0.19019306179151768,-17.4,37200,nan,nan,3720,0.8,0.0925,0.0,-0.04434385854964904,-0.19062842700349195,-0.4264423221687309,-36.3,148800
