epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
0,0.0,0.01,-0.008056887,0.39142224,20.0,6.4337463,0.0,20.0,0.3125
1,0.0,0.01,-0.056068704,0.3800051,40.0,8.068531,0.0,36.0,0.1875
2,0.0,0.01,-0.10112832,0.43376946,60.0,8.954022,0.0,52.0,0.1875
3,0.0,0.01,-0.12991694,0.4343037,80.0,9.440629,0.0,68.0,0.25
4,0.0,0.01,-0.12638827,0.41725224,100.0,9.067554,0.75,84.0,0.375
5,0.0,0.01,-0.11114944,0.39970258,120.0,9.777018,1.0,100.0,0.5
6,0.0,0.01,-0.10253281,0.3839328,140.0,10.248014,1.0,116.0,0.75
7,0.0,0.01,-0.10223425,0.37199262,160.0,10.678913,1.0,132.0,0.8125
8,0.0,0.01,-0.09168646,0.36567655,180.0,10.639388,1.0,148.0,0.75
9,0.0,0.01,-0.08446495,0.3539115,200.0,10.824206,1.0,164.0,0.5625
10,0.0,0.01,-0.07952702,0.3477614,220.0,10.988028,1.0,180.0,0.6875
11,0.0,0.01,-0.06805371,0.3407696,240.0,11.149881,1.0,196.0,0.8125
12,0.0,0.01,-0.064585395,0.34252128,260.0,11.372383,1.0,212.0,0.875
13,0.0,0.01,-0.05908336,0.33692524,280.0,11.516932,1.0,228.0,0.6875
14,0.0,0.01,-0.05685864,0.32969669,300.0,11.561808,1.0,244.0,0.875
15,0.0,0.01,-0.05458921,0.3263086,320.0,11.711127,1.0,260.0,0.75
16,0.0,0.01,-0.055681624,0.32333434,340.0,12.035633,1.0,276.0,0.875
17,0.0,0.01,-0.051046405,0.32109523,360.0,12.024124,1.0,292.0,0.75
18,0.0,0.01,-0.046906408,0.31995448,380.0,12.353962,1.0,308.0,0.875
19,0.0,0.01,-0.04691756,0.31948176,400.0,12.508336,1.0,324.0,0.6875
20,0.0,0.01,-0.042379405,0.31741565,420.0,12.531726,1.0,340.0,0.9375
21,0.0,0.01,-0.039075457,0.31399482,440.0,12.641098,1.0,356.0,0.75
22,0.0,0.01,-0.036748704,0.31150725,460.0,12.584571,1.0,372.0,0.75
23,0.0,0.01,-0.037891816,0.3116811,480.0,13.072095,1.0,388.0,0.75
24,0.0,0.01,-0.036956295,0.3088866,500.0,13.130872,1.0,404.0,0.6875
25,0.0,0.01,-0.03734864,0.30913836,520.0,13.175303,1.0,420.0,0.625
26,0.0,0.01,-0.03657584,0.30823085,540.0,13.289343,1.0,436.0,0.9375
27,0.0,0.01,-0.037187714,0.3084817,560.0,13.4671755,1.0,452.0,0.8125
28,0.0,0.01,-0.036278967,0.30679983,580.0,13.494125,1.0,468.0,0.6875
29,0.0,0.01,-0.035062157,0.30478978,600.0,13.413943,1.0,484.0,0.6875
30,0.0,0.01,-0.036156204,0.30293173,620.0,13.845146,1.0,500.0,0.8125
31,0.0,0.01,-0.035078112,0.30070493,640.0,13.708307,1.0,516.0,0.5
